Time,Source,Destination,Length,data len
4.003860s,10.2.0.1,10.1.0.1,62,
4.003978s,10.1.0.1,10.2.0.1,1502,1428
4.003981s,10.2.0.1,10.1.0.1,62,
4.004098s,10.1.0.1,10.2.0.1,1502,1428
4.004101s,10.2.0.1,10.1.0.1,62,
4.004219s,10.1.0.1,10.2.0.1,1502,1428
4.004221s,10.2.0.1,10.1.0.1,62,
4.004339s,10.1.0.1,10.2.0.1,1502,1428
4.004341s,10.2.0.1,10.1.0.1,62,
4.004459s,10.1.0.1,10.2.0.1,1502,1428
4.004461s,10.2.0.1,10.1.0.1,62,
4.004579s,10.1.0.1,10.2.0.1,1502,1428
4.004581s,10.2.0.1,10.1.0.1,62,
4.004699s,10.1.0.1,10.2.0.1,1502,1428
4.004702s,10.2.0.1,10.1.0.1,62,
4.004819s,10.1.0.1,10.2.0.1,1502,1428
4.004822s,10.2.0.1,10.1.0.1,62,
4.004940s,10.1.0.1,10.2.0.1,1502,1428
4.004942s,10.2.0.1,10.1.0.1,62,
4.005060s,10.1.0.1,10.2.0.1,1502,1428
4.005062s,10.2.0.1,10.1.0.1,62,
4.005180s,10.1.0.1,10.2.0.1,1502,1428
4.005182s,10.2.0.1,10.1.0.1,62,
4.005300s,10.1.0.1,10.2.0.1,1502,1428
4.005302s,10.2.0.1,10.1.0.1,62,
4.005420s,10.1.0.1,10.2.0.1,1502,1428
4.005423s,10.2.0.1,10.1.0.1,62,
4.005540s,10.1.0.1,10.2.0.1,1502,1428
4.005543s,10.2.0.1,10.1.0.1,62,
4.005661s,10.1.0.1,10.2.0.1,1502,1428
4.005663s,10.2.0.1,10.1.0.1,62,
4.005781s,10.1.0.1,10.2.0.1,1502,1428
4.005783s,10.2.0.1,10.1.0.1,62,
4.005901s,10.1.0.1,10.2.0.1,1502,1428
4.005903s,10.2.0.1,10.1.0.1,62,
4.006021s,10.1.0.1,10.2.0.1,1502,1428
4.006023s,10.2.0.1,10.1.0.1,62,
4.006141s,10.1.0.1,10.2.0.1,1502,1428
4.006144s,10.2.0.1,10.1.0.1,62,
4.006261s,10.1.0.1,10.2.0.1,1502,1428
4.006264s,10.2.0.1,10.1.0.1,62,
4.006382s,10.1.0.1,10.2.0.1,1502,1428
4.006384s,10.2.0.1,10.1.0.1,62,
4.006502s,10.1.0.1,10.2.0.1,1502,1428
4.006504s,10.2.0.1,10.1.0.1,62,
4.006622s,10.1.0.1,10.2.0.1,1502,1428
4.006624s,10.2.0.1,10.1.0.1,62,
4.006742s,10.1.0.1,10.2.0.1,1502,1428
4.006744s,10.2.0.1,10.1.0.1,62,
4.006862s,10.1.0.1,10.2.0.1,1502,1428
4.006864s,10.2.0.1,10.1.0.1,62,
4.006982s,10.1.0.1,10.2.0.1,1502,1428
4.006985s,10.2.0.1,10.1.0.1,62,
4.007102s,10.1.0.1,10.2.0.1,1502,1428
4.007105s,10.2.0.1,10.1.0.1,62,
4.007223s,10.1.0.1,10.2.0.1,1502,1428
4.007225s,10.2.0.1,10.1.0.1,62,
4.007343s,10.1.0.1,10.2.0.1,1502,1428
4.007345s,10.2.0.1,10.1.0.1,62,
4.007463s,10.1.0.1,10.2.0.1,1502,1428
4.007465s,10.2.0.1,10.1.0.1,62,
4.007583s,10.1.0.1,10.2.0.1,1502,1428
4.007585s,10.2.0.1,10.1.0.1,62,
4.007703s,10.1.0.1,10.2.0.1,1502,1428
4.007706s,10.2.0.1,10.1.0.1,62,
4.007823s,10.1.0.1,10.2.0.1,1502,1428
4.007826s,10.2.0.1,10.1.0.1,62,
4.007944s,10.1.0.1,10.2.0.1,1502,1428
4.007946s,10.2.0.1,10.1.0.1,62,
4.008064s,10.1.0.1,10.2.0.1,1502,1428
4.008066s,10.2.0.1,10.1.0.1,62,
4.008184s,10.1.0.1,10.2.0.1,1502,1428
4.008186s,10.2.0.1,10.1.0.1,62,
4.008304s,10.1.0.1,10.2.0.1,1502,1428
4.008306s,10.2.0.1,10.1.0.1,62,
4.008424s,10.1.0.1,10.2.0.1,1502,1428
4.008427s,10.2.0.1,10.1.0.1,62,
4.008544s,10.1.0.1,10.2.0.1,1502,1428
4.008547s,10.2.0.1,10.1.0.1,62,
4.008665s,10.1.0.1,10.2.0.1,1502,1428
4.008667s,10.2.0.1,10.1.0.1,62,
4.008785s,10.1.0.1,10.2.0.1,1502,1428
4.008787s,10.2.0.1,10.1.0.1,62,
4.008905s,10.1.0.1,10.2.0.1,1502,1428
4.008907s,10.2.0.1,10.1.0.1,62,
4.009025s,10.1.0.1,10.2.0.1,1502,1428
4.009027s,10.2.0.1,10.1.0.1,62,
4.009145s,10.1.0.1,10.2.0.1,1502,1428
4.009148s,10.2.0.1,10.1.0.1,62,
4.009265s,10.1.0.1,10.2.0.1,1502,1428
4.009268s,10.2.0.1,10.1.0.1,62,
4.009386s,10.1.0.1,10.2.0.1,1502,1428
4.009388s,10.2.0.1,10.1.0.1,62,
4.009506s,10.1.0.1,10.2.0.1,1502,1428
4.009508s,10.2.0.1,10.1.0.1,62,
4.009626s,10.1.0.1,10.2.0.1,1502,1428
4.009628s,10.2.0.1,10.1.0.1,62,
4.009746s,10.1.0.1,10.2.0.1,1502,1428
4.009748s,10.2.0.1,10.1.0.1,62,
4.009866s,10.1.0.1,10.2.0.1,1502,1428
4.009868s,10.2.0.1,10.1.0.1,62,
4.009986s,10.1.0.1,10.2.0.1,1502,1428
4.009989s,10.2.0.1,10.1.0.1,62,
4.010106s,10.1.0.1,10.2.0.1,1502,1428
4.010109s,10.2.0.1,10.1.0.1,62,
4.010227s,10.1.0.1,10.2.0.1,1502,1428
4.010229s,10.2.0.1,10.1.0.1,62,
4.010347s,10.1.0.1,10.2.0.1,1502,1428
4.010349s,10.2.0.1,10.1.0.1,62,
4.010467s,10.1.0.1,10.2.0.1,1502,1428
4.010469s,10.2.0.1,10.1.0.1,62,
4.010587s,10.1.0.1,10.2.0.1,1502,1428
4.010589s,10.2.0.1,10.1.0.1,62,
4.010707s,10.1.0.1,10.2.0.1,1502,1428
4.010710s,10.2.0.1,10.1.0.1,62,
4.010827s,10.1.0.1,10.2.0.1,1502,1428
4.010830s,10.2.0.1,10.1.0.1,62,
4.010948s,10.1.0.1,10.2.0.1,1502,1428
4.010950s,10.2.0.1,10.1.0.1,62,
4.011068s,10.1.0.1,10.2.0.1,1502,1428
4.011070s,10.2.0.1,10.1.0.1,62,
4.011188s,10.1.0.1,10.2.0.1,1502,1428
4.011190s,10.2.0.1,10.1.0.1,62,
4.011308s,10.1.0.1,10.2.0.1,1502,1428
4.011310s,10.2.0.1,10.1.0.1,62,
4.011428s,10.1.0.1,10.2.0.1,1502,1428
4.011431s,10.2.0.1,10.1.0.1,62,
4.011548s,10.1.0.1,10.2.0.1,1502,1428
4.011551s,10.2.0.1,10.1.0.1,62,
4.011669s,10.1.0.1,10.2.0.1,1502,1428
4.011671s,10.2.0.1,10.1.0.1,62,
4.011789s,10.1.0.1,10.2.0.1,1502,1428
4.011791s,10.2.0.1,10.1.0.1,62,
4.011909s,10.1.0.1,10.2.0.1,1502,1428
4.011911s,10.2.0.1,10.1.0.1,62,
4.012029s,10.1.0.1,10.2.0.1,1502,1428
4.012031s,10.2.0.1,10.1.0.1,62,
4.012149s,10.1.0.1,10.2.0.1,1502,1428
4.012152s,10.2.0.1,10.1.0.1,62,
4.012269s,10.1.0.1,10.2.0.1,1502,1428
4.012272s,10.2.0.1,10.1.0.1,62,
4.012390s,10.1.0.1,10.2.0.1,1502,1428
4.012392s,10.2.0.1,10.1.0.1,62,
4.012510s,10.1.0.1,10.2.0.1,1502,1428
4.012512s,10.2.0.1,10.1.0.1,62,
4.012630s,10.1.0.1,10.2.0.1,1502,1428
4.012632s,10.2.0.1,10.1.0.1,62,
4.012750s,10.1.0.1,10.2.0.1,1502,1428
4.012752s,10.2.0.1,10.1.0.1,62,
4.012870s,10.1.0.1,10.2.0.1,1502,1428
4.012872s,10.2.0.1,10.1.0.1,62,
4.012990s,10.1.0.1,10.2.0.1,1502,1428
4.012993s,10.2.0.1,10.1.0.1,62,
4.013110s,10.1.0.1,10.2.0.1,1502,1428
4.013113s,10.2.0.1,10.1.0.1,62,
4.013231s,10.1.0.1,10.2.0.1,1502,1428
4.013233s,10.2.0.1,10.1.0.1,62,
4.013351s,10.1.0.1,10.2.0.1,1502,1428
4.013353s,10.2.0.1,10.1.0.1,62,
4.013471s,10.1.0.1,10.2.0.1,1502,1428
4.013473s,10.2.0.1,10.1.0.1,62,
4.013591s,10.1.0.1,10.2.0.1,1502,1428
4.013593s,10.2.0.1,10.1.0.1,62,
4.013711s,10.1.0.1,10.2.0.1,1502,1428
4.013714s,10.2.0.1,10.1.0.1,62,
4.013831s,10.1.0.1,10.2.0.1,1502,1428
4.013834s,10.2.0.1,10.1.0.1,62,
4.013952s,10.1.0.1,10.2.0.1,1502,1428
4.013954s,10.2.0.1,10.1.0.1,62,
4.014072s,10.1.0.1,10.2.0.1,1502,1428
4.014074s,10.2.0.1,10.1.0.1,62,
4.014192s,10.1.0.1,10.2.0.1,1502,1428
4.014194s,10.2.0.1,10.1.0.1,62,
4.014312s,10.1.0.1,10.2.0.1,1502,1428
4.014314s,10.2.0.1,10.1.0.1,62,
4.014432s,10.1.0.1,10.2.0.1,1502,1428
4.014435s,10.2.0.1,10.1.0.1,62,
4.014552s,10.1.0.1,10.2.0.1,1502,1428
4.014555s,10.2.0.1,10.1.0.1,62,
4.014673s,10.1.0.1,10.2.0.1,1502,1428
4.014675s,10.2.0.1,10.1.0.1,62,
4.014793s,10.1.0.1,10.2.0.1,1502,1428
4.014795s,10.2.0.1,10.1.0.1,62,
4.014913s,10.1.0.1,10.2.0.1,1502,1428
4.014915s,10.2.0.1,10.1.0.1,62,
4.015033s,10.1.0.1,10.2.0.1,1502,1428
4.015035s,10.2.0.1,10.1.0.1,62,
4.015153s,10.1.0.1,10.2.0.1,1502,1428
4.015156s,10.2.0.1,10.1.0.1,62,
4.015273s,10.1.0.1,10.2.0.1,1502,1428
4.015276s,10.2.0.1,10.1.0.1,62,
4.015394s,10.1.0.1,10.2.0.1,1502,1428
4.015396s,10.2.0.1,10.1.0.1,62,
4.015514s,10.1.0.1,10.2.0.1,1502,1428
4.015516s,10.2.0.1,10.1.0.1,62,
4.015634s,10.1.0.1,10.2.0.1,1502,1428
4.015636s,10.2.0.1,10.1.0.1,62,
4.015754s,10.1.0.1,10.2.0.1,1502,1428
4.015756s,10.2.0.1,10.1.0.1,62,
4.015874s,10.1.0.1,10.2.0.1,1502,1428
4.015876s,10.2.0.1,10.1.0.1,62,
4.015994s,10.1.0.1,10.2.0.1,1502,1428
4.015997s,10.2.0.1,10.1.0.1,62,
4.016114s,10.1.0.1,10.2.0.1,1502,1428
4.016117s,10.2.0.1,10.1.0.1,62,
4.016235s,10.1.0.1,10.2.0.1,1502,1428
4.016237s,10.2.0.1,10.1.0.1,62,
4.016355s,10.1.0.1,10.2.0.1,1502,1428
4.016357s,10.2.0.1,10.1.0.1,62,
4.016475s,10.1.0.1,10.2.0.1,1502,1428
4.016477s,10.2.0.1,10.1.0.1,62,
4.016595s,10.1.0.1,10.2.0.1,1502,1428
4.016597s,10.2.0.1,10.1.0.1,62,
4.016715s,10.1.0.1,10.2.0.1,1502,1428
4.016718s,10.2.0.1,10.1.0.1,62,
4.016835s,10.1.0.1,10.2.0.1,1502,1428
4.016838s,10.2.0.1,10.1.0.1,62,
4.016956s,10.1.0.1,10.2.0.1,1502,1428
4.016958s,10.2.0.1,10.1.0.1,62,
4.017076s,10.1.0.1,10.2.0.1,1502,1428
4.017078s,10.2.0.1,10.1.0.1,62,
4.017196s,10.1.0.1,10.2.0.1,1502,1428
4.017198s,10.2.0.1,10.1.0.1,62,
4.017316s,10.1.0.1,10.2.0.1,1502,1428
4.017318s,10.2.0.1,10.1.0.1,62,
4.017436s,10.1.0.1,10.2.0.1,1502,1428
4.017439s,10.2.0.1,10.1.0.1,62,
4.017556s,10.1.0.1,10.2.0.1,1502,1428
4.017559s,10.2.0.1,10.1.0.1,62,
4.017677s,10.1.0.1,10.2.0.1,1502,1428
4.017679s,10.2.0.1,10.1.0.1,62,
4.017797s,10.1.0.1,10.2.0.1,1502,1428
4.017799s,10.2.0.1,10.1.0.1,62,
4.017917s,10.1.0.1,10.2.0.1,1502,1428
4.017919s,10.2.0.1,10.1.0.1,62,
4.018037s,10.1.0.1,10.2.0.1,1502,1428
4.018039s,10.2.0.1,10.1.0.1,62,
4.018157s,10.1.0.1,10.2.0.1,1502,1428
4.018160s,10.2.0.1,10.1.0.1,62,
4.018277s,10.1.0.1,10.2.0.1,1502,1428
4.018280s,10.2.0.1,10.1.0.1,62,
4.018398s,10.1.0.1,10.2.0.1,1502,1428
4.018400s,10.2.0.1,10.1.0.1,62,
4.018518s,10.1.0.1,10.2.0.1,1502,1428
4.018520s,10.2.0.1,10.1.0.1,62,
4.018638s,10.1.0.1,10.2.0.1,1502,1428
4.018640s,10.2.0.1,10.1.0.1,62,
4.018760s,10.2.0.1,10.1.0.1,62,
4.018880s,10.2.0.1,10.1.0.1,62,
4.019001s,10.2.0.1,10.1.0.1,62,
4.019415s,10.1.0.1,10.2.0.1,1502,1428
4.019778s,10.2.0.1,10.1.0.1,62,
4.019778s,10.1.0.1,10.2.0.1,1502,1428
4.020141s,10.2.0.1,10.1.0.1,62,
4.020141s,10.1.0.1,10.2.0.1,1502,1428
4.020504s,10.2.0.1,10.1.0.1,62,
4.020504s,10.1.0.1,10.2.0.1,1502,1428
4.020867s,10.2.0.1,10.1.0.1,62,
4.020867s,10.1.0.1,10.2.0.1,1502,1428
4.021229s,10.2.0.1,10.1.0.1,62,
4.021229s,10.1.0.1,10.2.0.1,1502,1428
4.021592s,10.2.0.1,10.1.0.1,62,
4.021592s,10.1.0.1,10.2.0.1,1502,1428
4.021955s,10.2.0.1,10.1.0.1,62,
4.022889s,10.1.0.1,10.2.0.1,1502,1428
4.023251s,10.2.0.1,10.1.0.1,62,
4.023251s,10.1.0.1,10.2.0.1,1502,1428
4.023614s,10.2.0.1,10.1.0.1,62,
4.023614s,10.1.0.1,10.2.0.1,1502,1428
4.023977s,10.2.0.1,10.1.0.1,62,
4.023977s,10.1.0.1,10.2.0.1,1502,1428
4.024340s,10.2.0.1,10.1.0.1,62,
4.025789s,10.1.0.1,10.2.0.1,1502,1428
4.026151s,10.2.0.1,10.1.0.1,62,
4.026151s,10.1.0.1,10.2.0.1,1502,1428
4.026514s,10.2.0.1,10.1.0.1,62,
4.026514s,10.1.0.1,10.2.0.1,1502,1428
4.026877s,10.2.0.1,10.1.0.1,62,
4.029304s,10.1.0.1,10.2.0.1,1502,1428
4.029667s,10.2.0.1,10.1.0.1,62,
4.029667s,10.1.0.1,10.2.0.1,1502,1428
4.030030s,10.2.0.1,10.1.0.1,62,
4.032998s,10.1.0.1,10.2.0.1,1502,1428
4.033361s,10.2.0.1,10.1.0.1,62,
4.036153s,10.1.0.1,10.2.0.1,1502,1428
4.036516s,10.2.0.1,10.1.0.1,62,
4.039157s,10.1.0.1,10.2.0.1,1502,1428
4.039520s,10.2.0.1,10.1.0.1,62,
4.042642s,10.1.0.1,10.2.0.1,1502,1428
4.043004s,10.2.0.1,10.1.0.1,62,
4.046126s,10.1.0.1,10.2.0.1,1502,1428
4.046489s,10.2.0.1,10.1.0.1,62,
4.049611s,10.1.0.1,10.2.0.1,1502,1428
4.049974s,10.2.0.1,10.1.0.1,62,
4.053096s,10.1.0.1,10.2.0.1,1502,1428
4.053458s,10.2.0.1,10.1.0.1,62,
4.056821s,10.1.0.1,10.2.0.1,1502,1428
4.057183s,10.2.0.1,10.1.0.1,62,
4.060425s,10.1.0.1,10.2.0.1,1502,1428
4.060788s,10.2.0.1,10.1.0.1,62,
4.064030s,10.1.0.1,10.2.0.1,1502,1428
4.064393s,10.2.0.1,10.1.0.1,62,
4.067531s,10.1.0.1,10.2.0.1,1502,1428
4.067894s,10.2.0.1,10.1.0.1,62,
4.071616s,10.1.0.1,10.2.0.1,1502,1428
4.071979s,10.2.0.1,10.1.0.1,62,
4.076423s,10.1.0.1,10.2.0.1,1502,1428
4.076786s,10.2.0.1,10.1.0.1,62,
4.080195s,10.1.0.1,10.2.0.1,586,512
4.080374s,10.2.0.1,10.1.0.1,62,
4.083256s,10.1.0.1,10.2.0.1,1502,1428
4.083619s,10.2.0.1,10.1.0.1,62,
4.088125s,10.1.0.1,10.2.0.1,586,512
4.088305s,10.2.0.1,10.1.0.1,62,
4.094671s,10.1.0.1,10.2.0.1,1502,1428
4.095034s,10.2.0.1,10.1.0.1,62,
4.099828s,10.1.0.1,10.2.0.1,1502,1428
4.100190s,10.2.0.1,10.1.0.1,62,
4.106557s,10.1.0.1,10.2.0.1,1502,1428
4.106919s,10.2.0.1,10.1.0.1,62,
4.112011s,10.1.0.1,10.2.0.1,1502,1428
4.152037s,10.2.0.1,10.1.0.1,62,
4.167651s,10.1.0.1,10.2.0.1,1502,1428
4.204037s,10.2.0.1,10.1.0.1,62,
4.204037s,10.1.0.1,10.2.0.1,1502,1428
4.244037s,10.2.0.1,10.1.0.1,62,
4.244037s,10.1.0.1,10.2.0.1,1502,1428
4.284037s,10.2.0.1,10.1.0.1,62,
4.284037s,10.1.0.1,10.2.0.1,1502,1428
4.324037s,10.2.0.1,10.1.0.1,62,
4.324037s,10.1.0.1,10.2.0.1,1502,1428
4.364037s,10.2.0.1,10.1.0.1,62,
4.364037s,10.1.0.1,10.2.0.1,1502,1428
4.404037s,10.2.0.1,10.1.0.1,62,
4.404037s,10.1.0.1,10.2.0.1,1502,1428
4.444037s,10.2.0.1,10.1.0.1,62,
4.444037s,10.1.0.1,10.2.0.1,1502,1428
4.484037s,10.2.0.1,10.1.0.1,62,
4.485090s,10.1.0.1,10.2.0.1,1502,1428
4.524037s,10.2.0.1,10.1.0.1,62,
4.524037s,10.1.0.1,10.2.0.1,1502,1428
4.564037s,10.2.0.1,10.1.0.1,62,
4.564396s,10.1.0.1,10.2.0.1,1502,1428
4.604037s,10.2.0.1,10.1.0.1,62,
4.604037s,10.1.0.1,10.2.0.1,1502,1428
4.644037s,10.2.0.1,10.1.0.1,62,
4.644903s,10.1.0.1,10.2.0.1,1502,1428
4.684037s,10.2.0.1,10.1.0.1,62,
4.684037s,10.1.0.1,10.2.0.1,1502,1428
4.724037s,10.2.0.1,10.1.0.1,62,
4.725891s,10.1.0.1,10.2.0.1,1502,1428
4.764037s,10.2.0.1,10.1.0.1,62,
4.764342s,10.1.0.1,10.2.0.1,1502,1428
4.804037s,10.2.0.1,10.1.0.1,62,
4.804037s,10.1.0.1,10.2.0.1,1502,1428
4.844037s,10.2.0.1,10.1.0.1,62,
4.845330s,10.1.0.1,10.2.0.1,1502,1428
4.884037s,10.2.0.1,10.1.0.1,62,
4.884037s,10.1.0.1,10.2.0.1,1502,1428
4.924037s,10.2.0.1,10.1.0.1,62,
4.925837s,10.1.0.1,10.2.0.1,1502,1428
4.964037s,10.2.0.1,10.1.0.1,62,
4.964769s,10.1.0.1,10.2.0.1,1502,1428
5.004037s,10.2.0.1,10.1.0.1,62,
5.006513s,10.1.0.1,10.2.0.1,1502,1428
5.044037s,10.2.0.1,10.1.0.1,62,
5.044959s,10.1.0.1,10.2.0.1,1502,1428
5.084037s,10.2.0.1,10.1.0.1,62,
5.086851s,10.1.0.1,10.2.0.1,1502,1428
5.124037s,10.2.0.1,10.1.0.1,62,
5.125062s,10.1.0.1,10.2.0.1,1502,1428
5.164037s,10.2.0.1,10.1.0.1,62,
5.166638s,10.1.0.1,10.2.0.1,1502,1428
5.204037s,10.2.0.1,10.1.0.1,62,
5.205035s,10.1.0.1,10.2.0.1,1502,1428
5.244037s,10.2.0.1,10.1.0.1,62,
5.246664s,10.1.0.1,10.2.0.1,1502,1428
5.284037s,10.2.0.1,10.1.0.1,62,
5.284635s,10.1.0.1,10.2.0.1,1502,1428
5.324037s,10.2.0.1,10.1.0.1,62,
5.326666s,10.1.0.1,10.2.0.1,1502,1428
5.364037s,10.2.0.1,10.1.0.1,62,
5.364541s,10.1.0.1,10.2.0.1,1502,1428
5.404037s,10.2.0.1,10.1.0.1,62,
5.406717s,10.1.0.1,10.2.0.1,1502,1428
5.444037s,10.2.0.1,10.1.0.1,62,
5.444447s,10.1.0.1,10.2.0.1,1502,1428
5.484037s,10.2.0.1,10.1.0.1,62,
5.486744s,10.1.0.1,10.2.0.1,1502,1428
5.524037s,10.2.0.1,10.1.0.1,62,
5.524474s,10.1.0.1,10.2.0.1,1502,1428
5.564037s,10.2.0.1,10.1.0.1,62,
5.566650s,10.1.0.1,10.2.0.1,1502,1428
5.604037s,10.2.0.1,10.1.0.1,62,
5.604722s,10.1.0.1,10.2.0.1,1502,1428
5.644037s,10.2.0.1,10.1.0.1,62,
5.658281s,10.1.0.1,10.2.0.1,1502,1428
