Time,Source,Destination,Length,data len
4.008238s,10.1.1.1,10.2.1.1,1502,1428
4.008241s,10.2.1.1,10.1.1.1,62,
4.008358s,10.1.1.1,10.2.1.1,1502,1428
4.008361s,10.2.1.1,10.1.1.1,62,
4.008479s,10.1.1.1,10.2.1.1,1502,1428
4.008481s,10.2.1.1,10.1.1.1,62,
4.008599s,10.1.1.1,10.2.1.1,1502,1428
4.008601s,10.2.1.1,10.1.1.1,62,
4.008719s,10.1.1.1,10.2.1.1,1502,1428
4.008721s,10.2.1.1,10.1.1.1,62,
4.008839s,10.1.1.1,10.2.1.1,1502,1428
4.008841s,10.2.1.1,10.1.1.1,62,
4.008959s,10.1.1.1,10.2.1.1,1502,1428
4.008962s,10.2.1.1,10.1.1.1,62,
4.009079s,10.1.1.1,10.2.1.1,1502,1428
4.009082s,10.2.1.1,10.1.1.1,62,
4.009200s,10.1.1.1,10.2.1.1,1502,1428
4.009202s,10.2.1.1,10.1.1.1,62,
4.009320s,10.1.1.1,10.2.1.1,1502,1428
4.009322s,10.2.1.1,10.1.1.1,62,
4.009440s,10.1.1.1,10.2.1.1,1502,1428
4.009442s,10.2.1.1,10.1.1.1,62,
4.009560s,10.1.1.1,10.2.1.1,1502,1428
4.009562s,10.2.1.1,10.1.1.1,62,
4.009680s,10.1.1.1,10.2.1.1,1502,1428
4.009682s,10.2.1.1,10.1.1.1,62,
4.009800s,10.1.1.1,10.2.1.1,1502,1428
4.009803s,10.2.1.1,10.1.1.1,62,
4.009920s,10.1.1.1,10.2.1.1,1502,1428
4.009923s,10.2.1.1,10.1.1.1,62,
4.010041s,10.1.1.1,10.2.1.1,1502,1428
4.010043s,10.2.1.1,10.1.1.1,62,
4.010161s,10.1.1.1,10.2.1.1,1502,1428
4.010163s,10.2.1.1,10.1.1.1,62,
4.010281s,10.1.1.1,10.2.1.1,1502,1428
4.010283s,10.2.1.1,10.1.1.1,62,
4.010401s,10.1.1.1,10.2.1.1,1502,1428
4.010403s,10.2.1.1,10.1.1.1,62,
4.010521s,10.1.1.1,10.2.1.1,1502,1428
4.010524s,10.2.1.1,10.1.1.1,62,
4.010641s,10.1.1.1,10.2.1.1,1502,1428
4.010644s,10.2.1.1,10.1.1.1,62,
4.010762s,10.1.1.1,10.2.1.1,1502,1428
4.010764s,10.2.1.1,10.1.1.1,62,
4.010882s,10.1.1.1,10.2.1.1,1502,1428
4.010884s,10.2.1.1,10.1.1.1,62,
4.011002s,10.1.1.1,10.2.1.1,1502,1428
4.011004s,10.2.1.1,10.1.1.1,62,
4.011122s,10.1.1.1,10.2.1.1,1502,1428
4.011124s,10.2.1.1,10.1.1.1,62,
4.011242s,10.1.1.1,10.2.1.1,1502,1428
4.011245s,10.2.1.1,10.1.1.1,62,
4.011362s,10.1.1.1,10.2.1.1,1502,1428
4.011365s,10.2.1.1,10.1.1.1,62,
4.011483s,10.1.1.1,10.2.1.1,1502,1428
4.011485s,10.2.1.1,10.1.1.1,62,
4.011603s,10.1.1.1,10.2.1.1,1502,1428
4.011605s,10.2.1.1,10.1.1.1,62,
4.011723s,10.1.1.1,10.2.1.1,1502,1428
4.011725s,10.2.1.1,10.1.1.1,62,
4.011843s,10.1.1.1,10.2.1.1,1502,1428
4.011845s,10.2.1.1,10.1.1.1,62,
4.011963s,10.1.1.1,10.2.1.1,1502,1428
4.011966s,10.2.1.1,10.1.1.1,62,
4.012083s,10.1.1.1,10.2.1.1,1502,1428
4.012086s,10.2.1.1,10.1.1.1,62,
4.012204s,10.1.1.1,10.2.1.1,1502,1428
4.012206s,10.2.1.1,10.1.1.1,62,
4.012324s,10.1.1.1,10.2.1.1,1502,1428
4.012326s,10.2.1.1,10.1.1.1,62,
4.012444s,10.1.1.1,10.2.1.1,1502,1428
4.012446s,10.2.1.1,10.1.1.1,62,
4.012564s,10.1.1.1,10.2.1.1,1502,1428
4.012566s,10.2.1.1,10.1.1.1,62,
4.012684s,10.1.1.1,10.2.1.1,1502,1428
4.012686s,10.2.1.1,10.1.1.1,62,
4.012804s,10.1.1.1,10.2.1.1,1502,1428
4.012807s,10.2.1.1,10.1.1.1,62,
4.012924s,10.1.1.1,10.2.1.1,1502,1428
4.012927s,10.2.1.1,10.1.1.1,62,
4.013045s,10.1.1.1,10.2.1.1,1502,1428
4.013047s,10.2.1.1,10.1.1.1,62,
4.013165s,10.1.1.1,10.2.1.1,1502,1428
4.013167s,10.2.1.1,10.1.1.1,62,
4.013285s,10.1.1.1,10.2.1.1,1502,1428
4.013287s,10.2.1.1,10.1.1.1,62,
4.013405s,10.1.1.1,10.2.1.1,1502,1428
4.013407s,10.2.1.1,10.1.1.1,62,
4.013525s,10.1.1.1,10.2.1.1,1502,1428
4.013528s,10.2.1.1,10.1.1.1,62,
4.013645s,10.1.1.1,10.2.1.1,1502,1428
4.013648s,10.2.1.1,10.1.1.1,62,
4.013766s,10.1.1.1,10.2.1.1,1502,1428
4.013768s,10.2.1.1,10.1.1.1,62,
4.013886s,10.1.1.1,10.2.1.1,1502,1428
4.013888s,10.2.1.1,10.1.1.1,62,
4.014006s,10.1.1.1,10.2.1.1,1502,1428
4.014008s,10.2.1.1,10.1.1.1,62,
4.014126s,10.1.1.1,10.2.1.1,1502,1428
4.014128s,10.2.1.1,10.1.1.1,62,
4.014246s,10.1.1.1,10.2.1.1,1502,1428
4.014249s,10.2.1.1,10.1.1.1,62,
4.014366s,10.1.1.1,10.2.1.1,1502,1428
4.014369s,10.2.1.1,10.1.1.1,62,
4.014487s,10.1.1.1,10.2.1.1,1502,1428
4.014489s,10.2.1.1,10.1.1.1,62,
4.014607s,10.1.1.1,10.2.1.1,1502,1428
4.014609s,10.2.1.1,10.1.1.1,62,
4.014727s,10.1.1.1,10.2.1.1,1502,1428
4.014729s,10.2.1.1,10.1.1.1,62,
4.014847s,10.1.1.1,10.2.1.1,1502,1428
4.014849s,10.2.1.1,10.1.1.1,62,
4.014967s,10.1.1.1,10.2.1.1,1502,1428
4.014970s,10.2.1.1,10.1.1.1,62,
4.015087s,10.1.1.1,10.2.1.1,1502,1428
4.015090s,10.2.1.1,10.1.1.1,62,
4.015208s,10.1.1.1,10.2.1.1,1502,1428
4.015210s,10.2.1.1,10.1.1.1,62,
4.015328s,10.1.1.1,10.2.1.1,1502,1428
4.015330s,10.2.1.1,10.1.1.1,62,
4.015448s,10.1.1.1,10.2.1.1,1502,1428
4.015450s,10.2.1.1,10.1.1.1,62,
4.015568s,10.1.1.1,10.2.1.1,1502,1428
4.015570s,10.2.1.1,10.1.1.1,62,
4.015688s,10.1.1.1,10.2.1.1,1502,1428
4.015690s,10.2.1.1,10.1.1.1,62,
4.015808s,10.1.1.1,10.2.1.1,1502,1428
4.015811s,10.2.1.1,10.1.1.1,62,
4.015928s,10.1.1.1,10.2.1.1,1502,1428
4.015931s,10.2.1.1,10.1.1.1,62,
4.016049s,10.1.1.1,10.2.1.1,1502,1428
4.016051s,10.2.1.1,10.1.1.1,62,
4.016169s,10.1.1.1,10.2.1.1,1502,1428
4.016171s,10.2.1.1,10.1.1.1,62,
4.016289s,10.1.1.1,10.2.1.1,1502,1428
4.016291s,10.2.1.1,10.1.1.1,62,
4.016409s,10.1.1.1,10.2.1.1,1502,1428
4.016411s,10.2.1.1,10.1.1.1,62,
4.016529s,10.1.1.1,10.2.1.1,1502,1428
4.016532s,10.2.1.1,10.1.1.1,62,
4.016649s,10.1.1.1,10.2.1.1,1502,1428
4.016652s,10.2.1.1,10.1.1.1,62,
4.016770s,10.1.1.1,10.2.1.1,1502,1428
4.016772s,10.2.1.1,10.1.1.1,62,
4.016890s,10.1.1.1,10.2.1.1,1502,1428
4.016892s,10.2.1.1,10.1.1.1,62,
4.017010s,10.1.1.1,10.2.1.1,1502,1428
4.017012s,10.2.1.1,10.1.1.1,62,
4.017130s,10.1.1.1,10.2.1.1,1502,1428
4.017132s,10.2.1.1,10.1.1.1,62,
4.017250s,10.1.1.1,10.2.1.1,1502,1428
4.017253s,10.2.1.1,10.1.1.1,62,
4.017370s,10.1.1.1,10.2.1.1,1502,1428
4.017373s,10.2.1.1,10.1.1.1,62,
4.017491s,10.1.1.1,10.2.1.1,1502,1428
4.017493s,10.2.1.1,10.1.1.1,62,
4.017611s,10.1.1.1,10.2.1.1,1502,1428
4.017613s,10.2.1.1,10.1.1.1,62,
4.017731s,10.1.1.1,10.2.1.1,1502,1428
4.017733s,10.2.1.1,10.1.1.1,62,
4.017851s,10.1.1.1,10.2.1.1,1502,1428
4.017853s,10.2.1.1,10.1.1.1,62,
4.017971s,10.1.1.1,10.2.1.1,1502,1428
4.017974s,10.2.1.1,10.1.1.1,62,
4.018091s,10.1.1.1,10.2.1.1,1502,1428
4.018094s,10.2.1.1,10.1.1.1,62,
4.018212s,10.1.1.1,10.2.1.1,1502,1428
4.018214s,10.2.1.1,10.1.1.1,62,
4.018332s,10.1.1.1,10.2.1.1,1502,1428
4.018334s,10.2.1.1,10.1.1.1,62,
4.018452s,10.1.1.1,10.2.1.1,1502,1428
4.018454s,10.2.1.1,10.1.1.1,62,
4.018572s,10.1.1.1,10.2.1.1,1502,1428
4.018574s,10.2.1.1,10.1.1.1,62,
4.018692s,10.1.1.1,10.2.1.1,1502,1428
4.018694s,10.2.1.1,10.1.1.1,62,
4.018812s,10.1.1.1,10.2.1.1,1502,1428
4.018815s,10.2.1.1,10.1.1.1,62,
4.018932s,10.1.1.1,10.2.1.1,1502,1428
4.018935s,10.2.1.1,10.1.1.1,62,
4.019053s,10.1.1.1,10.2.1.1,1502,1428
4.019055s,10.2.1.1,10.1.1.1,62,
4.019173s,10.1.1.1,10.2.1.1,1502,1428
4.019175s,10.2.1.1,10.1.1.1,62,
4.019293s,10.1.1.1,10.2.1.1,1502,1428
4.019295s,10.2.1.1,10.1.1.1,62,
4.019415s,10.2.1.1,10.1.1.1,62,
4.019415s,10.1.1.1,10.2.1.1,1502,1428
4.019536s,10.2.1.1,10.1.1.1,62,
4.019656s,10.2.1.1,10.1.1.1,62,
4.019656s,10.1.1.1,10.2.1.1,1502,1428
4.019778s,10.2.1.1,10.1.1.1,62,
4.019778s,10.1.1.1,10.2.1.1,1502,1428
4.020019s,10.2.1.1,10.1.1.1,62,
4.020019s,10.1.1.1,10.2.1.1,1502,1428
4.020141s,10.2.1.1,10.1.1.1,62,
4.020141s,10.1.1.1,10.2.1.1,1502,1428
4.020381s,10.2.1.1,10.1.1.1,62,
4.020381s,10.1.1.1,10.2.1.1,1502,1428
4.020504s,10.2.1.1,10.1.1.1,62,
4.020504s,10.1.1.1,10.2.1.1,1502,1428
4.020744s,10.2.1.1,10.1.1.1,62,
4.020744s,10.1.1.1,10.2.1.1,1502,1428
4.020867s,10.2.1.1,10.1.1.1,62,
4.020867s,10.1.1.1,10.2.1.1,1502,1428
4.021107s,10.2.1.1,10.1.1.1,62,
4.021107s,10.1.1.1,10.2.1.1,1502,1428
4.021229s,10.2.1.1,10.1.1.1,62,
4.021229s,10.1.1.1,10.2.1.1,1502,1428
4.021470s,10.2.1.1,10.1.1.1,62,
4.021470s,10.1.1.1,10.2.1.1,1502,1428
4.021592s,10.2.1.1,10.1.1.1,62,
4.021592s,10.1.1.1,10.2.1.1,1502,1428
4.021833s,10.2.1.1,10.1.1.1,62,
4.021833s,10.1.1.1,10.2.1.1,1502,1428
4.021955s,10.2.1.1,10.1.1.1,62,
4.022195s,10.2.1.1,10.1.1.1,62,
4.022889s,10.1.1.1,10.2.1.1,1502,1428
4.023251s,10.2.1.1,10.1.1.1,62,
4.023251s,10.1.1.1,10.2.1.1,1502,1428
4.023614s,10.2.1.1,10.1.1.1,62,
4.023614s,10.1.1.1,10.2.1.1,1502,1428
4.023977s,10.2.1.1,10.1.1.1,62,
4.023977s,10.1.1.1,10.2.1.1,1502,1428
4.024340s,10.2.1.1,10.1.1.1,62,
4.025789s,10.1.1.1,10.2.1.1,1502,1428
4.026151s,10.2.1.1,10.1.1.1,62,
4.026151s,10.1.1.1,10.2.1.1,1502,1428
4.026514s,10.2.1.1,10.1.1.1,62,
4.026514s,10.1.1.1,10.2.1.1,1502,1428
4.026877s,10.2.1.1,10.1.1.1,62,
4.029304s,10.1.1.1,10.2.1.1,586,512
4.029484s,10.2.1.1,10.1.1.1,62,
4.029484s,10.1.1.1,10.2.1.1,1502,1428
4.029846s,10.2.1.1,10.1.1.1,62,
4.032998s,10.1.1.1,10.2.1.1,1502,1428
4.033361s,10.2.1.1,10.1.1.1,62,
4.036153s,10.1.1.1,10.2.1.1,586,512
4.036333s,10.2.1.1,10.1.1.1,62,
4.039157s,10.1.1.1,10.2.1.1,1502,1428
4.039520s,10.2.1.1,10.1.1.1,62,
4.042642s,10.1.1.1,10.2.1.1,1502,1428
4.043004s,10.2.1.1,10.1.1.1,62,
4.046126s,10.1.1.1,10.2.1.1,1502,1428
4.046489s,10.2.1.1,10.1.1.1,62,
4.049611s,10.1.1.1,10.2.1.1,586,512
4.049791s,10.2.1.1,10.1.1.1,62,
4.053096s,10.1.1.1,10.2.1.1,1502,1428
4.053458s,10.2.1.1,10.1.1.1,62,
4.056821s,10.1.1.1,10.2.1.1,586,512
4.057000s,10.2.1.1,10.1.1.1,62,
4.060425s,10.1.1.1,10.2.1.1,1502,1428
4.060788s,10.2.1.1,10.1.1.1,62,
4.064030s,10.1.1.1,10.2.1.1,586,512
4.104037s,10.2.1.1,10.1.1.1,62,
4.112011s,10.1.1.1,10.2.1.1,1502,1428
4.152037s,10.2.1.1,10.1.1.1,62,
4.167651s,10.1.1.1,10.2.1.1,1502,1428
4.204037s,10.2.1.1,10.1.1.1,62,
4.204037s,10.1.1.1,10.2.1.1,1502,1428
4.244037s,10.2.1.1,10.1.1.1,62,
4.244037s,10.1.1.1,10.2.1.1,1502,1428
4.284037s,10.2.1.1,10.1.1.1,62,
4.284037s,10.1.1.1,10.2.1.1,1502,1428
4.324037s,10.2.1.1,10.1.1.1,62,
4.324037s,10.1.1.1,10.2.1.1,1502,1428
4.364037s,10.2.1.1,10.1.1.1,62,
4.364037s,10.1.1.1,10.2.1.1,1502,1428
4.404037s,10.2.1.1,10.1.1.1,62,
4.404037s,10.1.1.1,10.2.1.1,1502,1428
4.444037s,10.2.1.1,10.1.1.1,62,
4.444037s,10.1.1.1,10.2.1.1,1502,1428
4.484037s,10.2.1.1,10.1.1.1,62,
4.485090s,10.1.1.1,10.2.1.1,1502,1428
4.524037s,10.2.1.1,10.1.1.1,62,
4.524037s,10.1.1.1,10.2.1.1,1502,1428
4.564037s,10.2.1.1,10.1.1.1,62,
4.564396s,10.1.1.1,10.2.1.1,1502,1428
4.604037s,10.2.1.1,10.1.1.1,62,
4.604037s,10.1.1.1,10.2.1.1,1502,1428
4.644037s,10.2.1.1,10.1.1.1,62,
4.644903s,10.1.1.1,10.2.1.1,1502,1428
4.684037s,10.2.1.1,10.1.1.1,62,
4.684037s,10.1.1.1,10.2.1.1,1502,1428
4.724037s,10.2.1.1,10.1.1.1,62,
4.725891s,10.1.1.1,10.2.1.1,1502,1428
4.764037s,10.2.1.1,10.1.1.1,62,
4.764342s,10.1.1.1,10.2.1.1,1502,1428
4.804037s,10.2.1.1,10.1.1.1,62,
4.804037s,10.1.1.1,10.2.1.1,1502,1428
4.844037s,10.2.1.1,10.1.1.1,62,
4.845330s,10.1.1.1,10.2.1.1,1502,1428
4.884037s,10.2.1.1,10.1.1.1,62,
4.884037s,10.1.1.1,10.2.1.1,1502,1428
4.924037s,10.2.1.1,10.1.1.1,62,
4.925837s,10.1.1.1,10.2.1.1,1502,1428
4.964037s,10.2.1.1,10.1.1.1,62,
4.964769s,10.1.1.1,10.2.1.1,1502,1428
5.004037s,10.2.1.1,10.1.1.1,62,
5.006513s,10.1.1.1,10.2.1.1,1502,1428
5.044037s,10.2.1.1,10.1.1.1,62,
5.044959s,10.1.1.1,10.2.1.1,1502,1428
5.084037s,10.2.1.1,10.1.1.1,62,
5.086851s,10.1.1.1,10.2.1.1,1502,1428
5.124037s,10.2.1.1,10.1.1.1,62,
5.125062s,10.1.1.1,10.2.1.1,1502,1428
5.164037s,10.2.1.1,10.1.1.1,62,
5.166638s,10.1.1.1,10.2.1.1,1502,1428
5.204037s,10.2.1.1,10.1.1.1,62,
5.205035s,10.1.1.1,10.2.1.1,1502,1428
5.244037s,10.2.1.1,10.1.1.1,62,
5.246664s,10.1.1.1,10.2.1.1,1502,1428
5.284037s,10.2.1.1,10.1.1.1,62,
5.284635s,10.1.1.1,10.2.1.1,1502,1428
5.324037s,10.2.1.1,10.1.1.1,62,
5.326666s,10.1.1.1,10.2.1.1,1502,1428
5.364037s,10.2.1.1,10.1.1.1,62,
5.364541s,10.1.1.1,10.2.1.1,1502,1428
5.404037s,10.2.1.1,10.1.1.1,62,
5.406717s,10.1.1.1,10.2.1.1,1502,1428
5.444037s,10.2.1.1,10.1.1.1,62,
5.444447s,10.1.1.1,10.2.1.1,1502,1428
5.484037s,10.2.1.1,10.1.1.1,62,
5.486744s,10.1.1.1,10.2.1.1,1502,1428
5.524037s,10.2.1.1,10.1.1.1,62,
5.524474s,10.1.1.1,10.2.1.1,1502,1428
5.564037s,10.2.1.1,10.1.1.1,62,
5.566650s,10.1.1.1,10.2.1.1,1502,1428
5.604037s,10.2.1.1,10.1.1.1,62,
5.604722s,10.1.1.1,10.2.1.1,1502,1428
5.644037s,10.2.1.1,10.1.1.1,62,
5.646917s,10.1.1.1,10.2.1.1,1502,1428
