Time,Source,Destination,Length,data len
4.025426s,10.2.2.1,10.1.2.1,62,
4.029695s,10.1.2.1,10.2.2.1,586,512
4.029874s,10.2.2.1,10.1.2.1,62,
4.033300s,10.1.2.1,10.2.2.1,1502,1428
4.033662s,10.2.2.1,10.1.2.1,62,
4.035583s,10.1.2.1,10.2.2.1,586,512
4.035762s,10.2.2.1,10.1.2.1,62,
4.040509s,10.1.2.1,10.2.2.1,1502,1428
4.040872s,10.2.2.1,10.1.2.1,62,
4.046932s,10.1.2.1,10.2.2.1,586,512
4.047112s,10.2.2.1,10.1.2.1,62,
4.052099s,10.1.2.1,10.2.2.1,586,512
4.052279s,10.2.2.1,10.1.2.1,62,
4.057932s,10.1.2.1,10.2.2.1,586,512
4.058112s,10.2.2.1,10.1.2.1,62,
4.063220s,10.1.2.1,10.2.2.1,586,512
4.063399s,10.2.2.1,10.1.2.1,62,
4.069642s,10.1.2.1,10.2.2.1,586,512
4.069822s,10.2.2.1,10.1.2.1,62,
4.075170s,10.1.2.1,10.2.2.1,586,512
4.075349s,10.2.2.1,10.1.2.1,62,
4.082085s,10.1.2.1,10.2.2.1,586,512
4.120037s,10.2.2.1,10.1.2.1,62,
4.130100s,10.1.2.1,10.2.2.1,1502,1428
4.168037s,10.2.2.1,10.1.2.1,62,
4.168037s,10.1.2.1,10.2.2.1,1502,1428
4.208037s,10.2.2.1,10.1.2.1,62,
4.208037s,10.1.2.1,10.2.2.1,1502,1428
4.248037s,10.2.2.1,10.1.2.1,62,
4.248037s,10.1.2.1,10.2.2.1,1502,1428
4.288037s,10.2.2.1,10.1.2.1,62,
4.288037s,10.1.2.1,10.2.2.1,1502,1428
4.328037s,10.2.2.1,10.1.2.1,62,
4.328037s,10.1.2.1,10.2.2.1,1502,1428
4.368037s,10.2.2.1,10.1.2.1,62,
4.368037s,10.1.2.1,10.2.2.1,1502,1428
4.408037s,10.2.2.1,10.1.2.1,62,
4.408037s,10.1.2.1,10.2.2.1,1502,1428
4.448037s,10.2.2.1,10.1.2.1,62,
4.448037s,10.1.2.1,10.2.2.1,1502,1428
4.488037s,10.2.2.1,10.1.2.1,62,
4.488037s,10.1.2.1,10.2.2.1,1502,1428
4.528037s,10.2.2.1,10.1.2.1,62,
4.528037s,10.1.2.1,10.2.2.1,1502,1428
4.568037s,10.2.2.1,10.1.2.1,62,
4.568037s,10.1.2.1,10.2.2.1,1502,1428
4.608037s,10.2.2.1,10.1.2.1,62,
4.608037s,10.1.2.1,10.2.2.1,1502,1428
4.648037s,10.2.2.1,10.1.2.1,62,
4.648037s,10.1.2.1,10.2.2.1,1502,1428
4.688037s,10.2.2.1,10.1.2.1,62,
4.688037s,10.1.2.1,10.2.2.1,1502,1428
4.728037s,10.2.2.1,10.1.2.1,62,
4.728037s,10.1.2.1,10.2.2.1,1502,1428
4.768037s,10.2.2.1,10.1.2.1,62,
4.768037s,10.1.2.1,10.2.2.1,1502,1428
4.808037s,10.2.2.1,10.1.2.1,62,
4.809689s,10.1.2.1,10.2.2.1,1502,1428
4.848037s,10.2.2.1,10.1.2.1,62,
4.849216s,10.1.2.1,10.2.2.1,1502,1428
4.888037s,10.2.2.1,10.1.2.1,62,
4.889030s,10.1.2.1,10.2.2.1,1502,1428
4.928037s,10.2.2.1,10.1.2.1,62,
4.928557s,10.1.2.1,10.2.2.1,1502,1428
4.968037s,10.2.2.1,10.1.2.1,62,
4.968146s,10.1.2.1,10.2.2.1,1502,1428
5.008037s,10.2.2.1,10.1.2.1,62,
5.008037s,10.1.2.1,10.2.2.1,1502,1428
5.008157s,10.1.2.1,10.2.2.1,1502,1428
5.008618s,10.2.2.1,10.1.2.1,62,
5.008618s,10.1.2.1,10.2.2.1,1502,1428
5.008739s,10.1.2.1,10.2.2.1,1502,1428
5.008859s,10.1.2.1,10.2.2.1,1502,1428
5.009219s,10.2.2.1,10.1.2.1,62,
5.009219s,10.1.2.1,10.2.2.1,1502,1428
5.009339s,10.1.2.1,10.2.2.1,1502,1428
5.009460s,10.1.2.1,10.2.2.1,1502,1428
5.009700s,10.2.2.1,10.1.2.1,62,
5.009700s,10.1.2.1,10.2.2.1,1502,1428
5.009820s,10.1.2.1,10.2.2.1,1502,1428
5.009940s,10.1.2.1,10.2.2.1,1502,1428
5.009940s,10.2.2.1,10.1.2.1,62,
5.010060s,10.1.2.1,10.2.2.1,1502,1428
5.010180s,10.1.2.1,10.2.2.1,1502,1428
5.010183s,10.2.2.1,10.1.2.1,62,
5.010301s,10.1.2.1,10.2.2.1,1502,1428
5.010421s,10.1.2.1,10.2.2.1,1502,1428
5.010442s,10.2.2.1,10.1.2.1,62,
5.010541s,10.1.2.1,10.2.2.1,1502,1428
5.010661s,10.1.2.1,10.2.2.1,1502,1428
5.010682s,10.2.2.1,10.1.2.1,62,
5.010781s,10.1.2.1,10.2.2.1,1502,1428
5.010901s,10.1.2.1,10.2.2.1,1502,1428
5.010922s,10.2.2.1,10.1.2.1,62,
5.011022s,10.1.2.1,10.2.2.1,1502,1428
5.011142s,10.1.2.1,10.2.2.1,1502,1428
5.011163s,10.2.2.1,10.1.2.1,62,
5.011262s,10.1.2.1,10.2.2.1,1502,1428
5.011382s,10.1.2.1,10.2.2.1,1502,1428
5.011403s,10.2.2.1,10.1.2.1,62,
5.011502s,10.1.2.1,10.2.2.1,1502,1428
5.011622s,10.1.2.1,10.2.2.1,1502,1428
5.011625s,10.2.2.1,10.1.2.1,62,
5.011743s,10.1.2.1,10.2.2.1,1502,1428
5.011863s,10.1.2.1,10.2.2.1,1502,1428
5.011865s,10.2.2.1,10.1.2.1,62,
5.011983s,10.1.2.1,10.2.2.1,1502,1428
5.012103s,10.1.2.1,10.2.2.1,1502,1428
5.012105s,10.2.2.1,10.1.2.1,62,
5.012223s,10.1.2.1,10.2.2.1,1502,1428
5.012343s,10.1.2.1,10.2.2.1,1502,1428
5.012346s,10.2.2.1,10.1.2.1,62,
5.012464s,10.1.2.1,10.2.2.1,1502,1428
5.012584s,10.1.2.1,10.2.2.1,1502,1428
5.012586s,10.2.2.1,10.1.2.1,62,
5.012704s,10.1.2.1,10.2.2.1,1502,1428
5.012824s,10.1.2.1,10.2.2.1,1502,1428
5.012826s,10.2.2.1,10.1.2.1,62,
5.012944s,10.1.2.1,10.2.2.1,1502,1428
5.013064s,10.1.2.1,10.2.2.1,1502,1428
5.013067s,10.2.2.1,10.1.2.1,62,
5.013184s,10.1.2.1,10.2.2.1,1502,1428
5.013305s,10.1.2.1,10.2.2.1,1502,1428
5.013307s,10.2.2.1,10.1.2.1,62,
5.013425s,10.1.2.1,10.2.2.1,1502,1428
5.013545s,10.1.2.1,10.2.2.1,1502,1428
5.013547s,10.2.2.1,10.1.2.1,62,
5.013665s,10.1.2.1,10.2.2.1,1502,1428
5.013785s,10.1.2.1,10.2.2.1,1502,1428
5.013788s,10.2.2.1,10.1.2.1,62,
5.013905s,10.1.2.1,10.2.2.1,1502,1428
5.014026s,10.1.2.1,10.2.2.1,1502,1428
5.014028s,10.2.2.1,10.1.2.1,62,
5.014146s,10.1.2.1,10.2.2.1,1502,1428
5.014266s,10.1.2.1,10.2.2.1,1502,1428
5.014268s,10.2.2.1,10.1.2.1,62,
5.014386s,10.1.2.1,10.2.2.1,1502,1428
5.014506s,10.1.2.1,10.2.2.1,1502,1428
5.014509s,10.2.2.1,10.1.2.1,62,
5.014626s,10.1.2.1,10.2.2.1,1502,1428
5.014747s,10.1.2.1,10.2.2.1,1502,1428
5.014749s,10.2.2.1,10.1.2.1,62,
5.014867s,10.1.2.1,10.2.2.1,1502,1428
5.014987s,10.1.2.1,10.2.2.1,1502,1428
5.014989s,10.2.2.1,10.1.2.1,62,
5.015107s,10.1.2.1,10.2.2.1,1502,1428
5.015227s,10.1.2.1,10.2.2.1,1502,1428
5.015230s,10.2.2.1,10.1.2.1,62,
5.015347s,10.1.2.1,10.2.2.1,1502,1428
5.015468s,10.1.2.1,10.2.2.1,1502,1428
5.015470s,10.2.2.1,10.1.2.1,62,
5.015588s,10.1.2.1,10.2.2.1,1502,1428
5.015708s,10.1.2.1,10.2.2.1,1502,1428
5.015710s,10.2.2.1,10.1.2.1,62,
5.015828s,10.1.2.1,10.2.2.1,1502,1428
5.015948s,10.1.2.1,10.2.2.1,1502,1428
5.015950s,10.2.2.1,10.1.2.1,62,
5.016068s,10.1.2.1,10.2.2.1,1502,1428
5.016188s,10.1.2.1,10.2.2.1,1502,1428
5.016191s,10.2.2.1,10.1.2.1,62,
5.016309s,10.1.2.1,10.2.2.1,1502,1428
5.016429s,10.1.2.1,10.2.2.1,1502,1428
5.016431s,10.2.2.1,10.1.2.1,62,
5.016549s,10.1.2.1,10.2.2.1,1502,1428
5.016669s,10.1.2.1,10.2.2.1,1502,1428
5.016671s,10.2.2.1,10.1.2.1,62,
5.016789s,10.1.2.1,10.2.2.1,1502,1428
5.016909s,10.1.2.1,10.2.2.1,1502,1428
5.016912s,10.2.2.1,10.1.2.1,62,
5.017030s,10.1.2.1,10.2.2.1,1502,1428
5.017150s,10.1.2.1,10.2.2.1,1502,1428
5.017152s,10.2.2.1,10.1.2.1,62,
5.017270s,10.1.2.1,10.2.2.1,1502,1428
5.017390s,10.1.2.1,10.2.2.1,1502,1428
5.017392s,10.2.2.1,10.1.2.1,62,
5.017510s,10.1.2.1,10.2.2.1,1502,1428
5.017630s,10.1.2.1,10.2.2.1,1502,1428
5.017633s,10.2.2.1,10.1.2.1,62,
5.017751s,10.1.2.1,10.2.2.1,1502,1428
5.017871s,10.1.2.1,10.2.2.1,1502,1428
5.017873s,10.2.2.1,10.1.2.1,62,
5.017991s,10.1.2.1,10.2.2.1,1502,1428
5.018111s,10.1.2.1,10.2.2.1,1502,1428
5.018113s,10.2.2.1,10.1.2.1,62,
5.018231s,10.1.2.1,10.2.2.1,1502,1428
5.018351s,10.1.2.1,10.2.2.1,1502,1428
5.018354s,10.2.2.1,10.1.2.1,62,
5.018472s,10.1.2.1,10.2.2.1,1502,1428
5.018592s,10.1.2.1,10.2.2.1,1502,1428
5.018594s,10.2.2.1,10.1.2.1,62,
5.018712s,10.1.2.1,10.2.2.1,1502,1428
5.018832s,10.1.2.1,10.2.2.1,1502,1428
5.018834s,10.2.2.1,10.1.2.1,62,
5.018952s,10.1.2.1,10.2.2.1,1502,1428
5.019072s,10.1.2.1,10.2.2.1,1502,1428
5.019075s,10.2.2.1,10.1.2.1,62,
5.019192s,10.1.2.1,10.2.2.1,1502,1428
5.019313s,10.1.2.1,10.2.2.1,1502,1428
5.019315s,10.2.2.1,10.1.2.1,62,
5.019433s,10.1.2.1,10.2.2.1,1502,1428
5.019553s,10.1.2.1,10.2.2.1,1502,1428
5.019555s,10.2.2.1,10.1.2.1,62,
5.019673s,10.1.2.1,10.2.2.1,1502,1428
5.019793s,10.1.2.1,10.2.2.1,1502,1428
5.019796s,10.2.2.1,10.1.2.1,62,
5.019913s,10.1.2.1,10.2.2.1,1502,1428
5.020034s,10.1.2.1,10.2.2.1,1502,1428
5.020036s,10.2.2.1,10.1.2.1,62,
5.020154s,10.1.2.1,10.2.2.1,1502,1428
5.020274s,10.1.2.1,10.2.2.1,1502,1428
5.020276s,10.2.2.1,10.1.2.1,62,
5.020394s,10.1.2.1,10.2.2.1,1502,1428
5.020514s,10.1.2.1,10.2.2.1,1502,1428
5.020517s,10.2.2.1,10.1.2.1,62,
5.020634s,10.1.2.1,10.2.2.1,1502,1428
5.020755s,10.1.2.1,10.2.2.1,1502,1428
5.020757s,10.2.2.1,10.1.2.1,62,
5.020875s,10.1.2.1,10.2.2.1,1502,1428
5.020995s,10.1.2.1,10.2.2.1,1502,1428
5.020997s,10.2.2.1,10.1.2.1,62,
5.021115s,10.1.2.1,10.2.2.1,1502,1428
5.021235s,10.1.2.1,10.2.2.1,1502,1428
5.021238s,10.2.2.1,10.1.2.1,62,
5.021355s,10.1.2.1,10.2.2.1,1502,1428
5.021476s,10.1.2.1,10.2.2.1,1502,1428
5.021478s,10.2.2.1,10.1.2.1,62,
5.021596s,10.1.2.1,10.2.2.1,1502,1428
5.021716s,10.1.2.1,10.2.2.1,1502,1428
5.021718s,10.2.2.1,10.1.2.1,62,
5.021836s,10.1.2.1,10.2.2.1,1502,1428
5.021956s,10.1.2.1,10.2.2.1,1502,1428
5.021958s,10.2.2.1,10.1.2.1,62,
5.022076s,10.1.2.1,10.2.2.1,1502,1428
5.022196s,10.1.2.1,10.2.2.1,1502,1428
5.022199s,10.2.2.1,10.1.2.1,62,
5.022317s,10.1.2.1,10.2.2.1,1502,1428
5.022437s,10.1.2.1,10.2.2.1,1502,1428
5.022439s,10.2.2.1,10.1.2.1,62,
5.022557s,10.1.2.1,10.2.2.1,1502,1428
5.022677s,10.1.2.1,10.2.2.1,1502,1428
5.022679s,10.2.2.1,10.1.2.1,62,
5.022797s,10.1.2.1,10.2.2.1,1502,1428
5.022917s,10.1.2.1,10.2.2.1,1502,1428
5.022920s,10.2.2.1,10.1.2.1,62,
5.023038s,10.1.2.1,10.2.2.1,1502,1428
5.023158s,10.1.2.1,10.2.2.1,1502,1428
5.023160s,10.2.2.1,10.1.2.1,62,
5.023278s,10.1.2.1,10.2.2.1,1502,1428
5.023398s,10.1.2.1,10.2.2.1,1502,1428
5.023400s,10.2.2.1,10.1.2.1,62,
5.023518s,10.1.2.1,10.2.2.1,1502,1428
5.023638s,10.1.2.1,10.2.2.1,1502,1428
5.023641s,10.2.2.1,10.1.2.1,62,
5.023759s,10.1.2.1,10.2.2.1,1502,1428
5.023879s,10.1.2.1,10.2.2.1,1502,1428
5.023881s,10.2.2.1,10.1.2.1,62,
5.023999s,10.1.2.1,10.2.2.1,1502,1428
5.024119s,10.1.2.1,10.2.2.1,1502,1428
5.024121s,10.2.2.1,10.1.2.1,62,
5.024239s,10.1.2.1,10.2.2.1,1502,1428
5.024359s,10.1.2.1,10.2.2.1,1502,1428
5.024362s,10.2.2.1,10.1.2.1,62,
5.024480s,10.1.2.1,10.2.2.1,1502,1428
5.024600s,10.1.2.1,10.2.2.1,1502,1428
5.024602s,10.2.2.1,10.1.2.1,62,
5.024720s,10.1.2.1,10.2.2.1,1502,1428
5.024840s,10.1.2.1,10.2.2.1,1502,1428
5.024842s,10.2.2.1,10.1.2.1,62,
5.024960s,10.1.2.1,10.2.2.1,1502,1428
5.025080s,10.1.2.1,10.2.2.1,1502,1428
5.025083s,10.2.2.1,10.1.2.1,62,
5.025200s,10.1.2.1,10.2.2.1,1502,1428
5.025321s,10.1.2.1,10.2.2.1,1502,1428
5.025323s,10.2.2.1,10.1.2.1,62,
5.025441s,10.1.2.1,10.2.2.1,1502,1428
5.025561s,10.1.2.1,10.2.2.1,1502,1428
5.025563s,10.2.2.1,10.1.2.1,62,
5.025681s,10.1.2.1,10.2.2.1,1502,1428
5.025801s,10.1.2.1,10.2.2.1,1502,1428
5.025804s,10.2.2.1,10.1.2.1,62,
5.025921s,10.1.2.1,10.2.2.1,1502,1428
5.026042s,10.1.2.1,10.2.2.1,1502,1428
5.026044s,10.2.2.1,10.1.2.1,62,
5.026162s,10.1.2.1,10.2.2.1,1502,1428
5.026282s,10.1.2.1,10.2.2.1,1502,1428
5.026284s,10.2.2.1,10.1.2.1,62,
5.026402s,10.1.2.1,10.2.2.1,1502,1428
5.026522s,10.1.2.1,10.2.2.1,1502,1428
5.026525s,10.2.2.1,10.1.2.1,62,
5.026642s,10.1.2.1,10.2.2.1,1502,1428
5.026763s,10.1.2.1,10.2.2.1,1502,1428
5.026765s,10.2.2.1,10.1.2.1,62,
5.026883s,10.1.2.1,10.2.2.1,1502,1428
5.027003s,10.1.2.1,10.2.2.1,1502,1428
5.027005s,10.2.2.1,10.1.2.1,62,
5.027123s,10.1.2.1,10.2.2.1,1502,1428
5.027243s,10.1.2.1,10.2.2.1,1502,1428
5.027246s,10.2.2.1,10.1.2.1,62,
5.027363s,10.1.2.1,10.2.2.1,1502,1428
5.027484s,10.1.2.1,10.2.2.1,1502,1428
5.027486s,10.2.2.1,10.1.2.1,62,
5.027604s,10.1.2.1,10.2.2.1,1502,1428
5.027724s,10.1.2.1,10.2.2.1,1502,1428
5.027726s,10.2.2.1,10.1.2.1,62,
5.027844s,10.1.2.1,10.2.2.1,1502,1428
5.027964s,10.1.2.1,10.2.2.1,1502,1428
5.027966s,10.2.2.1,10.1.2.1,62,
5.028084s,10.1.2.1,10.2.2.1,1502,1428
5.028204s,10.1.2.1,10.2.2.1,1502,1428
5.028207s,10.2.2.1,10.1.2.1,62,
5.028325s,10.1.2.1,10.2.2.1,1502,1428
5.028445s,10.1.2.1,10.2.2.1,1502,1428
5.028447s,10.2.2.1,10.1.2.1,62,
5.028565s,10.1.2.1,10.2.2.1,1502,1428
5.028685s,10.1.2.1,10.2.2.1,1502,1428
5.028687s,10.2.2.1,10.1.2.1,62,
5.028805s,10.1.2.1,10.2.2.1,1502,1428
5.028925s,10.1.2.1,10.2.2.1,1502,1428
5.028928s,10.2.2.1,10.1.2.1,62,
5.029046s,10.1.2.1,10.2.2.1,1502,1428
5.029166s,10.1.2.1,10.2.2.1,1502,1428
5.029168s,10.2.2.1,10.1.2.1,62,
5.029286s,10.1.2.1,10.2.2.1,1502,1428
5.029406s,10.1.2.1,10.2.2.1,1502,1428
5.029408s,10.2.2.1,10.1.2.1,62,
5.029526s,10.1.2.1,10.2.2.1,1502,1428
5.029646s,10.1.2.1,10.2.2.1,1502,1428
5.029649s,10.2.2.1,10.1.2.1,62,
5.029767s,10.1.2.1,10.2.2.1,1502,1428
5.029887s,10.1.2.1,10.2.2.1,1502,1428
5.029889s,10.2.2.1,10.1.2.1,62,
5.030007s,10.1.2.1,10.2.2.1,1502,1428
5.030127s,10.1.2.1,10.2.2.1,1502,1428
5.030129s,10.2.2.1,10.1.2.1,62,
5.030247s,10.1.2.1,10.2.2.1,1502,1428
5.030367s,10.1.2.1,10.2.2.1,1502,1428
5.030370s,10.2.2.1,10.1.2.1,62,
5.030488s,10.1.2.1,10.2.2.1,1502,1428
5.030608s,10.1.2.1,10.2.2.1,1502,1428
5.030610s,10.2.2.1,10.1.2.1,62,
5.030728s,10.1.2.1,10.2.2.1,1502,1428
5.030848s,10.1.2.1,10.2.2.1,1502,1428
5.030850s,10.2.2.1,10.1.2.1,62,
5.030968s,10.1.2.1,10.2.2.1,1502,1428
5.031088s,10.1.2.1,10.2.2.1,1502,1428
5.031091s,10.2.2.1,10.1.2.1,62,
5.031208s,10.1.2.1,10.2.2.1,1502,1428
5.031329s,10.1.2.1,10.2.2.1,1502,1428
5.031331s,10.2.2.1,10.1.2.1,62,
5.031449s,10.1.2.1,10.2.2.1,1502,1428
5.031569s,10.1.2.1,10.2.2.1,1502,1428
5.031571s,10.2.2.1,10.1.2.1,62,
5.031689s,10.1.2.1,10.2.2.1,1502,1428
5.031809s,10.1.2.1,10.2.2.1,1502,1428
5.031812s,10.2.2.1,10.1.2.1,62,
5.031929s,10.1.2.1,10.2.2.1,1502,1428
5.032050s,10.1.2.1,10.2.2.1,1502,1428
5.032052s,10.2.2.1,10.1.2.1,62,
5.032170s,10.1.2.1,10.2.2.1,1502,1428
5.032290s,10.1.2.1,10.2.2.1,1502,1428
5.032292s,10.2.2.1,10.1.2.1,62,
5.032410s,10.1.2.1,10.2.2.1,1502,1428
5.032530s,10.1.2.1,10.2.2.1,1502,1428
5.032533s,10.2.2.1,10.1.2.1,62,
5.032650s,10.1.2.1,10.2.2.1,1502,1428
5.032771s,10.1.2.1,10.2.2.1,1502,1428
5.032773s,10.2.2.1,10.1.2.1,62,
5.032891s,10.1.2.1,10.2.2.1,1502,1428
5.033011s,10.1.2.1,10.2.2.1,1502,1428
5.033013s,10.2.2.1,10.1.2.1,62,
5.033131s,10.1.2.1,10.2.2.1,1502,1428
5.033251s,10.1.2.1,10.2.2.1,1502,1428
5.033254s,10.2.2.1,10.1.2.1,62,
5.033371s,10.1.2.1,10.2.2.1,1502,1428
5.033492s,10.1.2.1,10.2.2.1,1502,1428
5.033494s,10.2.2.1,10.1.2.1,62,
5.033612s,10.1.2.1,10.2.2.1,1502,1428
5.033732s,10.1.2.1,10.2.2.1,1502,1428
5.033734s,10.2.2.1,10.1.2.1,62,
5.033852s,10.1.2.1,10.2.2.1,1502,1428
5.033972s,10.1.2.1,10.2.2.1,1502,1428
5.033974s,10.2.2.1,10.1.2.1,62,
5.034092s,10.1.2.1,10.2.2.1,1502,1428
5.034212s,10.1.2.1,10.2.2.1,1502,1428
5.034215s,10.2.2.1,10.1.2.1,62,
5.034333s,10.1.2.1,10.2.2.1,1502,1428
5.034453s,10.1.2.1,10.2.2.1,1502,1428
5.034455s,10.2.2.1,10.1.2.1,62,
5.034573s,10.1.2.1,10.2.2.1,1502,1428
5.034693s,10.1.2.1,10.2.2.1,1502,1428
5.034695s,10.2.2.1,10.1.2.1,62,
5.034813s,10.1.2.1,10.2.2.1,1502,1428
5.034933s,10.1.2.1,10.2.2.1,1502,1428
5.034936s,10.2.2.1,10.1.2.1,62,
5.035054s,10.1.2.1,10.2.2.1,1502,1428
5.035174s,10.1.2.1,10.2.2.1,1502,1428
5.035176s,10.2.2.1,10.1.2.1,62,
5.035294s,10.1.2.1,10.2.2.1,1502,1428
5.035414s,10.1.2.1,10.2.2.1,1502,1428
5.035416s,10.2.2.1,10.1.2.1,62,
5.035534s,10.1.2.1,10.2.2.1,1502,1428
5.035654s,10.1.2.1,10.2.2.1,1502,1428
5.035657s,10.2.2.1,10.1.2.1,62,
5.035775s,10.1.2.1,10.2.2.1,1502,1428
5.035895s,10.1.2.1,10.2.2.1,1502,1428
5.035897s,10.2.2.1,10.1.2.1,62,
5.036015s,10.1.2.1,10.2.2.1,1502,1428
5.036135s,10.1.2.1,10.2.2.1,1502,1428
5.036137s,10.2.2.1,10.1.2.1,62,
5.036255s,10.1.2.1,10.2.2.1,1502,1428
5.036375s,10.1.2.1,10.2.2.1,1502,1428
5.036378s,10.2.2.1,10.1.2.1,62,
5.036496s,10.1.2.1,10.2.2.1,1502,1428
5.036616s,10.1.2.1,10.2.2.1,1502,1428
5.036618s,10.2.2.1,10.1.2.1,62,
5.036736s,10.1.2.1,10.2.2.1,1502,1428
5.036856s,10.1.2.1,10.2.2.1,1502,1428
5.036858s,10.2.2.1,10.1.2.1,62,
5.036976s,10.1.2.1,10.2.2.1,1502,1428
5.037096s,10.1.2.1,10.2.2.1,1502,1428
5.037099s,10.2.2.1,10.1.2.1,62,
5.037216s,10.1.2.1,10.2.2.1,1502,1428
5.037337s,10.1.2.1,10.2.2.1,1502,1428
5.037339s,10.2.2.1,10.1.2.1,62,
5.037457s,10.1.2.1,10.2.2.1,1502,1428
5.037577s,10.1.2.1,10.2.2.1,1502,1428
5.037579s,10.2.2.1,10.1.2.1,62,
5.037697s,10.1.2.1,10.2.2.1,1502,1428
5.037817s,10.1.2.1,10.2.2.1,1502,1428
5.037820s,10.2.2.1,10.1.2.1,62,
5.037937s,10.1.2.1,10.2.2.1,1502,1428
5.038058s,10.1.2.1,10.2.2.1,1502,1428
5.038060s,10.2.2.1,10.1.2.1,62,
5.038178s,10.1.2.1,10.2.2.1,1502,1428
5.038298s,10.1.2.1,10.2.2.1,1502,1428
5.038300s,10.2.2.1,10.1.2.1,62,
5.038418s,10.1.2.1,10.2.2.1,1502,1428
5.038538s,10.1.2.1,10.2.2.1,1502,1428
5.038541s,10.2.2.1,10.1.2.1,62,
5.038658s,10.1.2.1,10.2.2.1,1502,1428
5.038779s,10.1.2.1,10.2.2.1,1502,1428
5.038781s,10.2.2.1,10.1.2.1,62,
5.038899s,10.1.2.1,10.2.2.1,1502,1428
5.039019s,10.1.2.1,10.2.2.1,1502,1428
5.039021s,10.2.2.1,10.1.2.1,62,
5.039139s,10.1.2.1,10.2.2.1,1502,1428
5.039259s,10.1.2.1,10.2.2.1,1502,1428
5.039262s,10.2.2.1,10.1.2.1,62,
5.039379s,10.1.2.1,10.2.2.1,1502,1428
5.039500s,10.1.2.1,10.2.2.1,1502,1428
5.039502s,10.2.2.1,10.1.2.1,62,
