Time,Source,Destination,Length,data len
4.042461s,10.2.1.1,10.1.1.1,62,
4.042461s,10.1.1.1,10.2.1.1,1502,1428
4.042824s,10.2.1.1,10.1.1.1,62,
4.042824s,10.1.1.1,10.2.1.1,1502,1428
4.043187s,10.2.1.1,10.1.1.1,62,
4.043187s,10.1.1.1,10.2.1.1,1502,1428
4.043550s,10.2.1.1,10.1.1.1,62,
4.043550s,10.1.1.1,10.2.1.1,1502,1428
4.043913s,10.2.1.1,10.1.1.1,62,
4.043913s,10.1.1.1,10.2.1.1,1502,1428
4.044275s,10.2.1.1,10.1.1.1,62,
4.044275s,10.1.1.1,10.2.1.1,1502,1428
4.044638s,10.2.1.1,10.1.1.1,62,
4.044638s,10.1.1.1,10.2.1.1,1502,1428
4.045001s,10.2.1.1,10.1.1.1,62,
4.045001s,10.1.1.1,10.2.1.1,1502,1428
4.045364s,10.2.1.1,10.1.1.1,62,
4.045364s,10.1.1.1,10.2.1.1,1502,1428
4.045727s,10.2.1.1,10.1.1.1,62,
4.046157s,10.1.1.1,10.2.1.1,1502,1428
4.046520s,10.2.1.1,10.1.1.1,62,
4.046520s,10.1.1.1,10.2.1.1,1502,1428
4.046882s,10.2.1.1,10.1.1.1,62,
4.046882s,10.1.1.1,10.2.1.1,1502,1428
4.047245s,10.2.1.1,10.1.1.1,62,
4.047245s,10.1.1.1,10.2.1.1,1502,1428
4.047608s,10.2.1.1,10.1.1.1,62,
4.047608s,10.1.1.1,10.2.1.1,1502,1428
4.047971s,10.2.1.1,10.1.1.1,62,
4.047971s,10.1.1.1,10.2.1.1,1502,1428
4.048334s,10.2.1.1,10.1.1.1,62,
4.048334s,10.1.1.1,10.2.1.1,1502,1428
4.048696s,10.2.1.1,10.1.1.1,62,
4.048696s,10.1.1.1,10.2.1.1,1502,1428
4.049059s,10.2.1.1,10.1.1.1,62,
4.049059s,10.1.1.1,10.2.1.1,1502,1428
4.049422s,10.2.1.1,10.1.1.1,62,
4.049422s,10.1.1.1,10.2.1.1,1502,1428
4.049785s,10.2.1.1,10.1.1.1,62,
4.049785s,10.1.1.1,10.2.1.1,1502,1428
4.050148s,10.2.1.1,10.1.1.1,62,
4.050148s,10.1.1.1,10.2.1.1,1502,1428
4.050510s,10.2.1.1,10.1.1.1,62,
4.050510s,10.1.1.1,10.2.1.1,1502,1428
4.050873s,10.2.1.1,10.1.1.1,62,
4.050873s,10.1.1.1,10.2.1.1,1502,1428
4.051236s,10.2.1.1,10.1.1.1,62,
4.051236s,10.1.1.1,10.2.1.1,1502,1428
4.051599s,10.2.1.1,10.1.1.1,62,
4.051599s,10.1.1.1,10.2.1.1,1502,1428
4.051962s,10.2.1.1,10.1.1.1,62,
4.051962s,10.1.1.1,10.2.1.1,1502,1428
4.052324s,10.2.1.1,10.1.1.1,62,
4.052324s,10.1.1.1,10.2.1.1,1502,1428
4.052687s,10.2.1.1,10.1.1.1,62,
4.052687s,10.1.1.1,10.2.1.1,1502,1428
4.053050s,10.2.1.1,10.1.1.1,62,
4.053050s,10.1.1.1,10.2.1.1,1502,1428
4.053413s,10.2.1.1,10.1.1.1,62,
4.053413s,10.1.1.1,10.2.1.1,1502,1428
4.053776s,10.2.1.1,10.1.1.1,62,
4.053776s,10.1.1.1,10.2.1.1,1502,1428
4.054138s,10.2.1.1,10.1.1.1,62,
4.054138s,10.1.1.1,10.2.1.1,1502,1428
4.054501s,10.2.1.1,10.1.1.1,62,
4.054501s,10.1.1.1,10.2.1.1,1502,1428
4.054864s,10.2.1.1,10.1.1.1,62,
4.054864s,10.1.1.1,10.2.1.1,1502,1428
4.055227s,10.2.1.1,10.1.1.1,62,
4.055227s,10.1.1.1,10.2.1.1,1502,1428
4.055590s,10.2.1.1,10.1.1.1,62,
4.055590s,10.1.1.1,10.2.1.1,1502,1428
4.055952s,10.2.1.1,10.1.1.1,62,
4.055952s,10.1.1.1,10.2.1.1,1502,1428
4.056315s,10.2.1.1,10.1.1.1,62,
4.056315s,10.1.1.1,10.2.1.1,1502,1428
4.056678s,10.2.1.1,10.1.1.1,62,
4.056678s,10.1.1.1,10.2.1.1,1502,1428
4.057041s,10.2.1.1,10.1.1.1,62,
4.057041s,10.1.1.1,10.2.1.1,1502,1428
4.057404s,10.2.1.1,10.1.1.1,62,
4.057404s,10.1.1.1,10.2.1.1,1502,1428
4.057766s,10.2.1.1,10.1.1.1,62,
4.057766s,10.1.1.1,10.2.1.1,1502,1428
4.058129s,10.2.1.1,10.1.1.1,62,
4.058129s,10.1.1.1,10.2.1.1,1502,1428
4.058492s,10.2.1.1,10.1.1.1,62,
4.058492s,10.1.1.1,10.2.1.1,1502,1428
4.058855s,10.2.1.1,10.1.1.1,62,
4.058855s,10.1.1.1,10.2.1.1,1502,1428
4.059218s,10.2.1.1,10.1.1.1,62,
4.059218s,10.1.1.1,10.2.1.1,1502,1428
4.059580s,10.2.1.1,10.1.1.1,62,
4.059580s,10.1.1.1,10.2.1.1,1502,1428
4.059943s,10.2.1.1,10.1.1.1,62,
4.059943s,10.1.1.1,10.2.1.1,1502,1428
4.060306s,10.2.1.1,10.1.1.1,62,
4.060306s,10.1.1.1,10.2.1.1,1502,1428
4.060669s,10.2.1.1,10.1.1.1,62,
4.060669s,10.1.1.1,10.2.1.1,1502,1428
4.061032s,10.2.1.1,10.1.1.1,62,
4.061032s,10.1.1.1,10.2.1.1,1502,1428
4.061394s,10.2.1.1,10.1.1.1,62,
4.061394s,10.1.1.1,10.2.1.1,1502,1428
4.061757s,10.2.1.1,10.1.1.1,62,
4.061757s,10.1.1.1,10.2.1.1,1502,1428
4.062120s,10.2.1.1,10.1.1.1,62,
4.062120s,10.1.1.1,10.2.1.1,1502,1428
4.062483s,10.2.1.1,10.1.1.1,62,
4.062483s,10.1.1.1,10.2.1.1,1502,1428
4.062846s,10.2.1.1,10.1.1.1,62,
4.062846s,10.1.1.1,10.2.1.1,1502,1428
4.063208s,10.2.1.1,10.1.1.1,62,
4.063208s,10.1.1.1,10.2.1.1,1502,1428
4.063571s,10.2.1.1,10.1.1.1,62,
4.063571s,10.1.1.1,10.2.1.1,1502,1428
4.063934s,10.2.1.1,10.1.1.1,62,
4.063934s,10.1.1.1,10.2.1.1,1502,1428
4.064297s,10.2.1.1,10.1.1.1,62,
4.064297s,10.1.1.1,10.2.1.1,1502,1428
4.064660s,10.2.1.1,10.1.1.1,62,
4.064660s,10.1.1.1,10.2.1.1,1502,1428
4.065022s,10.2.1.1,10.1.1.1,62,
4.065022s,10.1.1.1,10.2.1.1,1502,1428
4.065385s,10.2.1.1,10.1.1.1,62,
4.065385s,10.1.1.1,10.2.1.1,1502,1428
4.065748s,10.2.1.1,10.1.1.1,62,
4.065748s,10.1.1.1,10.2.1.1,1502,1428
4.066111s,10.2.1.1,10.1.1.1,62,
4.066111s,10.1.1.1,10.2.1.1,1502,1428
4.066474s,10.2.1.1,10.1.1.1,62,
4.066474s,10.1.1.1,10.2.1.1,1502,1428
4.066836s,10.2.1.1,10.1.1.1,62,
4.066836s,10.1.1.1,10.2.1.1,1502,1428
4.067199s,10.2.1.1,10.1.1.1,62,
4.067199s,10.1.1.1,10.2.1.1,1502,1428
4.067562s,10.2.1.1,10.1.1.1,62,
4.067562s,10.1.1.1,10.2.1.1,1502,1428
4.067925s,10.2.1.1,10.1.1.1,62,
4.067925s,10.1.1.1,10.2.1.1,1502,1428
4.068288s,10.2.1.1,10.1.1.1,62,
4.068288s,10.1.1.1,10.2.1.1,1502,1428
4.068651s,10.2.1.1,10.1.1.1,62,
4.068651s,10.1.1.1,10.2.1.1,1502,1428
4.069013s,10.2.1.1,10.1.1.1,62,
4.069013s,10.1.1.1,10.2.1.1,1502,1428
4.069376s,10.2.1.1,10.1.1.1,62,
4.069376s,10.1.1.1,10.2.1.1,1502,1428
4.069739s,10.2.1.1,10.1.1.1,62,
4.069739s,10.1.1.1,10.2.1.1,1502,1428
4.070102s,10.2.1.1,10.1.1.1,62,
4.070102s,10.1.1.1,10.2.1.1,1502,1428
4.070465s,10.2.1.1,10.1.1.1,62,
4.070465s,10.1.1.1,10.2.1.1,1502,1428
4.070827s,10.2.1.1,10.1.1.1,62,
4.070827s,10.1.1.1,10.2.1.1,1502,1428
4.071190s,10.2.1.1,10.1.1.1,62,
4.071190s,10.1.1.1,10.2.1.1,1502,1428
4.071553s,10.2.1.1,10.1.1.1,62,
4.071553s,10.1.1.1,10.2.1.1,1502,1428
4.071916s,10.2.1.1,10.1.1.1,62,
4.071916s,10.1.1.1,10.2.1.1,1502,1428
4.072279s,10.2.1.1,10.1.1.1,62,
4.072279s,10.1.1.1,10.2.1.1,1502,1428
4.072641s,10.2.1.1,10.1.1.1,62,
4.072641s,10.1.1.1,10.2.1.1,1502,1428
4.073004s,10.2.1.1,10.1.1.1,62,
4.073004s,10.1.1.1,10.2.1.1,1502,1428
4.073367s,10.2.1.1,10.1.1.1,62,
4.073367s,10.1.1.1,10.2.1.1,1502,1428
4.073730s,10.2.1.1,10.1.1.1,62,
4.073730s,10.1.1.1,10.2.1.1,1502,1428
4.074093s,10.2.1.1,10.1.1.1,62,
4.074093s,10.1.1.1,10.2.1.1,1502,1428
4.074455s,10.2.1.1,10.1.1.1,62,
4.074455s,10.1.1.1,10.2.1.1,1502,1428
4.074818s,10.2.1.1,10.1.1.1,62,
4.074818s,10.1.1.1,10.2.1.1,1502,1428
4.075181s,10.2.1.1,10.1.1.1,62,
4.075181s,10.1.1.1,10.2.1.1,1502,1428
4.075544s,10.2.1.1,10.1.1.1,62,
4.075544s,10.1.1.1,10.2.1.1,1502,1428
4.075907s,10.2.1.1,10.1.1.1,62,
4.075907s,10.1.1.1,10.2.1.1,1502,1428
4.076269s,10.2.1.1,10.1.1.1,62,
4.076269s,10.1.1.1,10.2.1.1,1502,1428
4.076632s,10.2.1.1,10.1.1.1,62,
4.076632s,10.1.1.1,10.2.1.1,1502,1428
4.076995s,10.2.1.1,10.1.1.1,62,
4.076995s,10.1.1.1,10.2.1.1,1502,1428
4.077358s,10.2.1.1,10.1.1.1,62,
4.077358s,10.1.1.1,10.2.1.1,1502,1428
4.077721s,10.2.1.1,10.1.1.1,62,
4.077721s,10.1.1.1,10.2.1.1,1502,1428
4.078083s,10.2.1.1,10.1.1.1,62,
4.078083s,10.1.1.1,10.2.1.1,1502,1428
4.078446s,10.2.1.1,10.1.1.1,62,
4.078446s,10.1.1.1,10.2.1.1,1502,1428
4.078809s,10.2.1.1,10.1.1.1,62,
4.078809s,10.1.1.1,10.2.1.1,1502,1428
4.079172s,10.2.1.1,10.1.1.1,62,
4.079172s,10.1.1.1,10.2.1.1,1502,1428
4.079535s,10.2.1.1,10.1.1.1,62,
4.079535s,10.1.1.1,10.2.1.1,1502,1428
4.079897s,10.2.1.1,10.1.1.1,62,
4.079897s,10.1.1.1,10.2.1.1,1502,1428
4.080260s,10.2.1.1,10.1.1.1,62,
4.080260s,10.1.1.1,10.2.1.1,1502,1428
4.080623s,10.2.1.1,10.1.1.1,62,
4.080623s,10.1.1.1,10.2.1.1,1502,1428
4.080986s,10.2.1.1,10.1.1.1,62,
4.080986s,10.1.1.1,10.2.1.1,1502,1428
4.081349s,10.2.1.1,10.1.1.1,62,
4.081349s,10.1.1.1,10.2.1.1,1502,1428
4.081711s,10.2.1.1,10.1.1.1,62,
4.081711s,10.1.1.1,10.2.1.1,1502,1428
4.120037s,10.2.1.1,10.1.1.1,62,
4.120037s,10.1.1.1,10.2.1.1,1502,1428
4.160037s,10.2.1.1,10.1.1.1,62,
4.160037s,10.1.1.1,10.2.1.1,1502,1428
4.200037s,10.2.1.1,10.1.1.1,62,
4.200037s,10.1.1.1,10.2.1.1,1502,1428
4.240037s,10.2.1.1,10.1.1.1,62,
4.240037s,10.1.1.1,10.2.1.1,1502,1428
4.240157s,10.1.1.1,10.2.1.1,1502,1428
4.240576s,10.2.1.1,10.1.1.1,62,
4.240576s,10.1.1.1,10.2.1.1,1502,1428
4.240696s,10.1.1.1,10.2.1.1,1502,1428
4.240816s,10.1.1.1,10.2.1.1,1502,1428
4.241176s,10.2.1.1,10.1.1.1,62,
4.241176s,10.1.1.1,10.2.1.1,1502,1428
4.241297s,10.1.1.1,10.2.1.1,1502,1428
4.241417s,10.1.1.1,10.2.1.1,1502,1428
4.241657s,10.2.1.1,10.1.1.1,62,
4.241657s,10.1.1.1,10.2.1.1,1502,1428
4.241777s,10.1.1.1,10.2.1.1,1502,1428
4.241897s,10.1.1.1,10.2.1.1,1502,1428
4.241897s,10.2.1.1,10.1.1.1,62,
4.242018s,10.1.1.1,10.2.1.1,1502,1428
4.242138s,10.1.1.1,10.2.1.1,1502,1428
4.242258s,10.1.1.1,10.2.1.1,1502,1428
4.242258s,10.2.1.1,10.1.1.1,62,
4.242378s,10.1.1.1,10.2.1.1,1502,1428
4.242498s,10.1.1.1,10.2.1.1,1502,1428
4.242498s,10.2.1.1,10.1.1.1,62,
4.242618s,10.1.1.1,10.2.1.1,1502,1428
4.242739s,10.1.1.1,10.2.1.1,1502,1428
4.242739s,10.2.1.1,10.1.1.1,62,
4.242859s,10.1.1.1,10.2.1.1,1502,1428
4.242979s,10.1.1.1,10.2.1.1,1502,1428
4.242979s,10.2.1.1,10.1.1.1,62,
4.243099s,10.1.1.1,10.2.1.1,1502,1428
4.243219s,10.1.1.1,10.2.1.1,1502,1428
4.243219s,10.2.1.1,10.1.1.1,62,
4.243339s,10.1.1.1,10.2.1.1,1502,1428
4.243460s,10.1.1.1,10.2.1.1,1502,1428
4.243460s,10.2.1.1,10.1.1.1,62,
4.243580s,10.1.1.1,10.2.1.1,1502,1428
4.243700s,10.1.1.1,10.2.1.1,1502,1428
4.243700s,10.2.1.1,10.1.1.1,62,
4.243820s,10.1.1.1,10.2.1.1,1502,1428
4.243940s,10.1.1.1,10.2.1.1,1502,1428
4.243940s,10.2.1.1,10.1.1.1,62,
4.244060s,10.1.1.1,10.2.1.1,1502,1428
4.244180s,10.1.1.1,10.2.1.1,1502,1428
4.244180s,10.2.1.1,10.1.1.1,62,
4.244301s,10.1.1.1,10.2.1.1,1502,1428
4.244421s,10.1.1.1,10.2.1.1,1502,1428
4.244421s,10.2.1.1,10.1.1.1,62,
4.244541s,10.1.1.1,10.2.1.1,1502,1428
4.244661s,10.1.1.1,10.2.1.1,1502,1428
4.244661s,10.2.1.1,10.1.1.1,62,
4.244781s,10.1.1.1,10.2.1.1,1502,1428
4.244784s,10.2.1.1,10.1.1.1,62,
4.244901s,10.1.1.1,10.2.1.1,1502,1428
4.245022s,10.1.1.1,10.2.1.1,1502,1428
4.245024s,10.2.1.1,10.1.1.1,62,
4.245142s,10.1.1.1,10.2.1.1,1502,1428
4.245262s,10.1.1.1,10.2.1.1,1502,1428
4.245264s,10.2.1.1,10.1.1.1,62,
4.245382s,10.1.1.1,10.2.1.1,1502,1428
4.245502s,10.1.1.1,10.2.1.1,1502,1428
4.245505s,10.2.1.1,10.1.1.1,62,
4.245622s,10.1.1.1,10.2.1.1,1502,1428
4.245743s,10.1.1.1,10.2.1.1,1502,1428
4.245745s,10.2.1.1,10.1.1.1,62,
4.245863s,10.1.1.1,10.2.1.1,1502,1428
4.245983s,10.1.1.1,10.2.1.1,1502,1428
4.245985s,10.2.1.1,10.1.1.1,62,
4.246103s,10.1.1.1,10.2.1.1,1502,1428
4.246223s,10.1.1.1,10.2.1.1,1502,1428
4.246226s,10.2.1.1,10.1.1.1,62,
4.246343s,10.1.1.1,10.2.1.1,1502,1428
4.246464s,10.1.1.1,10.2.1.1,1502,1428
4.246466s,10.2.1.1,10.1.1.1,62,
4.246584s,10.1.1.1,10.2.1.1,1502,1428
4.246704s,10.1.1.1,10.2.1.1,1502,1428
4.246706s,10.2.1.1,10.1.1.1,62,
4.246824s,10.1.1.1,10.2.1.1,1502,1428
4.246944s,10.1.1.1,10.2.1.1,1502,1428
4.246946s,10.2.1.1,10.1.1.1,62,
4.247064s,10.1.1.1,10.2.1.1,1502,1428
4.247184s,10.1.1.1,10.2.1.1,1502,1428
4.247187s,10.2.1.1,10.1.1.1,62,
4.247305s,10.1.1.1,10.2.1.1,1502,1428
4.247425s,10.1.1.1,10.2.1.1,1502,1428
4.247427s,10.2.1.1,10.1.1.1,62,
4.247545s,10.1.1.1,10.2.1.1,1502,1428
4.247665s,10.1.1.1,10.2.1.1,1502,1428
4.247667s,10.2.1.1,10.1.1.1,62,
4.247785s,10.1.1.1,10.2.1.1,1502,1428
4.247905s,10.1.1.1,10.2.1.1,1502,1428
4.247908s,10.2.1.1,10.1.1.1,62,
4.248026s,10.1.1.1,10.2.1.1,1502,1428
4.248146s,10.1.1.1,10.2.1.1,1502,1428
4.248148s,10.2.1.1,10.1.1.1,62,
4.248266s,10.1.1.1,10.2.1.1,1502,1428
4.248386s,10.1.1.1,10.2.1.1,1502,1428
4.248388s,10.2.1.1,10.1.1.1,62,
4.248506s,10.1.1.1,10.2.1.1,1502,1428
4.248626s,10.1.1.1,10.2.1.1,1502,1428
4.248629s,10.2.1.1,10.1.1.1,62,
4.248747s,10.1.1.1,10.2.1.1,1502,1428
4.248867s,10.1.1.1,10.2.1.1,1502,1428
4.248869s,10.2.1.1,10.1.1.1,62,
4.248987s,10.1.1.1,10.2.1.1,1502,1428
4.249107s,10.1.1.1,10.2.1.1,1502,1428
4.249109s,10.2.1.1,10.1.1.1,62,
4.249227s,10.1.1.1,10.2.1.1,1502,1428
4.249347s,10.1.1.1,10.2.1.1,1502,1428
4.249350s,10.2.1.1,10.1.1.1,62,
4.249468s,10.1.1.1,10.2.1.1,1502,1428
4.249588s,10.1.1.1,10.2.1.1,1502,1428
4.249590s,10.2.1.1,10.1.1.1,62,
4.249708s,10.1.1.1,10.2.1.1,1502,1428
4.249828s,10.1.1.1,10.2.1.1,1502,1428
4.249830s,10.2.1.1,10.1.1.1,62,
4.249948s,10.1.1.1,10.2.1.1,1502,1428
4.250068s,10.1.1.1,10.2.1.1,1502,1428
4.250071s,10.2.1.1,10.1.1.1,62,
4.250188s,10.1.1.1,10.2.1.1,1502,1428
4.250309s,10.1.1.1,10.2.1.1,1502,1428
4.250311s,10.2.1.1,10.1.1.1,62,
4.250429s,10.1.1.1,10.2.1.1,1502,1428
4.250549s,10.1.1.1,10.2.1.1,1502,1428
4.250551s,10.2.1.1,10.1.1.1,62,
4.250669s,10.1.1.1,10.2.1.1,1502,1428
4.250789s,10.1.1.1,10.2.1.1,1502,1428
4.250792s,10.2.1.1,10.1.1.1,62,
4.250909s,10.1.1.1,10.2.1.1,1502,1428
4.251030s,10.1.1.1,10.2.1.1,1502,1428
4.251032s,10.2.1.1,10.1.1.1,62,
4.251150s,10.1.1.1,10.2.1.1,1502,1428
4.251270s,10.1.1.1,10.2.1.1,1502,1428
4.251272s,10.2.1.1,10.1.1.1,62,
4.251390s,10.1.1.1,10.2.1.1,1502,1428
4.251510s,10.1.1.1,10.2.1.1,1502,1428
4.251513s,10.2.1.1,10.1.1.1,62,
4.251630s,10.1.1.1,10.2.1.1,1502,1428
4.251751s,10.1.1.1,10.2.1.1,1502,1428
4.251753s,10.2.1.1,10.1.1.1,62,
4.251871s,10.1.1.1,10.2.1.1,1502,1428
4.251991s,10.1.1.1,10.2.1.1,1502,1428
4.251993s,10.2.1.1,10.1.1.1,62,
4.252111s,10.1.1.1,10.2.1.1,1502,1428
4.252231s,10.1.1.1,10.2.1.1,1502,1428
4.252234s,10.2.1.1,10.1.1.1,62,
4.252351s,10.1.1.1,10.2.1.1,1502,1428
4.252472s,10.1.1.1,10.2.1.1,1502,1428
4.252474s,10.2.1.1,10.1.1.1,62,
4.252592s,10.1.1.1,10.2.1.1,1502,1428
4.252712s,10.1.1.1,10.2.1.1,1502,1428
4.252714s,10.2.1.1,10.1.1.1,62,
4.252832s,10.1.1.1,10.2.1.1,1502,1428
4.252952s,10.1.1.1,10.2.1.1,1502,1428
4.252954s,10.2.1.1,10.1.1.1,62,
4.253072s,10.1.1.1,10.2.1.1,1502,1428
4.253192s,10.1.1.1,10.2.1.1,1502,1428
4.253195s,10.2.1.1,10.1.1.1,62,
4.253313s,10.1.1.1,10.2.1.1,1502,1428
4.253433s,10.1.1.1,10.2.1.1,1502,1428
4.253435s,10.2.1.1,10.1.1.1,62,
4.253553s,10.1.1.1,10.2.1.1,1502,1428
4.253673s,10.1.1.1,10.2.1.1,1502,1428
4.253675s,10.2.1.1,10.1.1.1,62,
4.253793s,10.1.1.1,10.2.1.1,1502,1428
4.253913s,10.1.1.1,10.2.1.1,1502,1428
4.253916s,10.2.1.1,10.1.1.1,62,
