Time,Source,Destination,Length,data len
4.051564s,10.1.3.1,10.2.3.1,586,512
4.051744s,10.2.3.1,10.1.3.1,62,
4.053006s,10.1.3.1,10.2.3.1,1502,1428
4.053369s,10.2.3.1,10.1.3.1,62,
4.058948s,10.1.3.1,10.2.3.1,586,512
4.059128s,10.2.3.1,10.1.3.1,62,
4.063634s,10.1.3.1,10.2.3.1,1502,1428
4.063997s,10.2.3.1,10.1.3.1,62,
4.064716s,10.1.3.1,10.2.3.1,586,512
4.064895s,10.2.3.1,10.1.3.1,62,
4.071631s,10.1.3.1,10.2.3.1,1502,1428
4.071994s,10.2.3.1,10.1.3.1,62,
4.075956s,10.1.3.1,10.2.3.1,586,512
4.088027s,10.2.3.1,10.1.3.1,62,
4.088027s,10.1.3.1,10.2.3.1,1502,1428
4.128037s,10.2.3.1,10.1.3.1,62,
4.160362s,10.1.3.1,10.2.3.1,1502,1428
4.200037s,10.2.3.1,10.1.3.1,62,
4.200037s,10.1.3.1,10.2.3.1,1502,1428
4.240037s,10.2.3.1,10.1.3.1,62,
4.240037s,10.1.3.1,10.2.3.1,1502,1428
4.280037s,10.2.3.1,10.1.3.1,62,
4.280037s,10.1.3.1,10.2.3.1,1502,1428
4.280157s,10.1.3.1,10.2.3.1,1502,1428
4.280520s,10.2.3.1,10.1.3.1,62,
4.280520s,10.1.3.1,10.2.3.1,1502,1428
4.280640s,10.1.3.1,10.2.3.1,1502,1428
4.280760s,10.1.3.1,10.2.3.1,1502,1428
4.281003s,10.2.3.1,10.1.3.1,62,
4.281003s,10.1.3.1,10.2.3.1,1502,1428
4.281123s,10.1.3.1,10.2.3.1,1502,1428
4.281243s,10.1.3.1,10.2.3.1,1502,1428
4.281366s,10.2.3.1,10.1.3.1,62,
4.281366s,10.1.3.1,10.2.3.1,1502,1428
4.281486s,10.1.3.1,10.2.3.1,1502,1428
4.281606s,10.1.3.1,10.2.3.1,1502,1428
4.281606s,10.2.3.1,10.1.3.1,62,
4.281726s,10.1.3.1,10.2.3.1,1502,1428
4.281846s,10.1.3.1,10.2.3.1,1502,1428
4.281849s,10.2.3.1,10.1.3.1,62,
4.281966s,10.1.3.1,10.2.3.1,1502,1428
4.282087s,10.1.3.1,10.2.3.1,1502,1428
4.282089s,10.2.3.1,10.1.3.1,62,
4.282207s,10.1.3.1,10.2.3.1,1502,1428
4.282327s,10.1.3.1,10.2.3.1,1502,1428
4.282329s,10.2.3.1,10.1.3.1,62,
4.282447s,10.1.3.1,10.2.3.1,1502,1428
4.282567s,10.1.3.1,10.2.3.1,1502,1428
4.282570s,10.2.3.1,10.1.3.1,62,
4.282687s,10.1.3.1,10.2.3.1,1502,1428
4.282808s,10.1.3.1,10.2.3.1,1502,1428
4.282810s,10.2.3.1,10.1.3.1,62,
4.282928s,10.1.3.1,10.2.3.1,1502,1428
4.283048s,10.1.3.1,10.2.3.1,1502,1428
4.283050s,10.2.3.1,10.1.3.1,62,
4.283168s,10.1.3.1,10.2.3.1,1502,1428
4.283288s,10.1.3.1,10.2.3.1,1502,1428
4.283291s,10.2.3.1,10.1.3.1,62,
4.283408s,10.1.3.1,10.2.3.1,1502,1428
4.283529s,10.1.3.1,10.2.3.1,1502,1428
4.283531s,10.2.3.1,10.1.3.1,62,
4.283649s,10.1.3.1,10.2.3.1,1502,1428
4.283769s,10.1.3.1,10.2.3.1,1502,1428
4.283771s,10.2.3.1,10.1.3.1,62,
4.283889s,10.1.3.1,10.2.3.1,1502,1428
4.284009s,10.1.3.1,10.2.3.1,1502,1428
4.284011s,10.2.3.1,10.1.3.1,62,
4.284129s,10.1.3.1,10.2.3.1,1502,1428
4.284249s,10.1.3.1,10.2.3.1,1502,1428
4.284252s,10.2.3.1,10.1.3.1,62,
4.284370s,10.1.3.1,10.2.3.1,1502,1428
4.284490s,10.1.3.1,10.2.3.1,1502,1428
4.284492s,10.2.3.1,10.1.3.1,62,
4.284610s,10.1.3.1,10.2.3.1,1502,1428
4.284730s,10.1.3.1,10.2.3.1,1502,1428
4.284732s,10.2.3.1,10.1.3.1,62,
4.284850s,10.1.3.1,10.2.3.1,1502,1428
4.284970s,10.1.3.1,10.2.3.1,1502,1428
4.284973s,10.2.3.1,10.1.3.1,62,
4.285091s,10.1.3.1,10.2.3.1,1502,1428
4.285211s,10.1.3.1,10.2.3.1,1502,1428
4.285213s,10.2.3.1,10.1.3.1,62,
4.285331s,10.1.3.1,10.2.3.1,1502,1428
4.285451s,10.1.3.1,10.2.3.1,1502,1428
4.285453s,10.2.3.1,10.1.3.1,62,
4.285571s,10.1.3.1,10.2.3.1,1502,1428
4.285691s,10.1.3.1,10.2.3.1,1502,1428
4.285694s,10.2.3.1,10.1.3.1,62,
4.285812s,10.1.3.1,10.2.3.1,1502,1428
4.285932s,10.1.3.1,10.2.3.1,1502,1428
4.285934s,10.2.3.1,10.1.3.1,62,
4.286052s,10.1.3.1,10.2.3.1,1502,1428
4.286172s,10.1.3.1,10.2.3.1,1502,1428
4.286174s,10.2.3.1,10.1.3.1,62,
4.286292s,10.1.3.1,10.2.3.1,1502,1428
4.286412s,10.1.3.1,10.2.3.1,1502,1428
4.286415s,10.2.3.1,10.1.3.1,62,
4.286533s,10.1.3.1,10.2.3.1,1502,1428
4.286653s,10.1.3.1,10.2.3.1,1502,1428
4.286655s,10.2.3.1,10.1.3.1,62,
4.286773s,10.1.3.1,10.2.3.1,1502,1428
4.286893s,10.1.3.1,10.2.3.1,1502,1428
4.286895s,10.2.3.1,10.1.3.1,62,
4.287013s,10.1.3.1,10.2.3.1,1502,1428
4.287133s,10.1.3.1,10.2.3.1,1502,1428
4.287136s,10.2.3.1,10.1.3.1,62,
4.287253s,10.1.3.1,10.2.3.1,1502,1428
4.287374s,10.1.3.1,10.2.3.1,1502,1428
4.287376s,10.2.3.1,10.1.3.1,62,
4.287494s,10.1.3.1,10.2.3.1,1502,1428
4.287614s,10.1.3.1,10.2.3.1,1502,1428
4.287616s,10.2.3.1,10.1.3.1,62,
4.287734s,10.1.3.1,10.2.3.1,1502,1428
4.287854s,10.1.3.1,10.2.3.1,1502,1428
4.287857s,10.2.3.1,10.1.3.1,62,
4.287974s,10.1.3.1,10.2.3.1,1502,1428
4.288095s,10.1.3.1,10.2.3.1,1502,1428
4.288097s,10.2.3.1,10.1.3.1,62,
4.288215s,10.1.3.1,10.2.3.1,1502,1428
4.288335s,10.1.3.1,10.2.3.1,1502,1428
4.288337s,10.2.3.1,10.1.3.1,62,
4.288455s,10.1.3.1,10.2.3.1,1502,1428
4.288575s,10.1.3.1,10.2.3.1,1502,1428
4.288578s,10.2.3.1,10.1.3.1,62,
4.288695s,10.1.3.1,10.2.3.1,1502,1428
4.288816s,10.1.3.1,10.2.3.1,1502,1428
4.288818s,10.2.3.1,10.1.3.1,62,
4.288936s,10.1.3.1,10.2.3.1,1502,1428
4.289056s,10.1.3.1,10.2.3.1,1502,1428
4.289058s,10.2.3.1,10.1.3.1,62,
4.289176s,10.1.3.1,10.2.3.1,1502,1428
4.289296s,10.1.3.1,10.2.3.1,1502,1428
4.289299s,10.2.3.1,10.1.3.1,62,
4.289416s,10.1.3.1,10.2.3.1,1502,1428
4.289537s,10.1.3.1,10.2.3.1,1502,1428
4.289539s,10.2.3.1,10.1.3.1,62,
4.289657s,10.1.3.1,10.2.3.1,1502,1428
4.289777s,10.1.3.1,10.2.3.1,1502,1428
4.289779s,10.2.3.1,10.1.3.1,62,
4.289897s,10.1.3.1,10.2.3.1,1502,1428
4.290017s,10.1.3.1,10.2.3.1,1502,1428
4.290019s,10.2.3.1,10.1.3.1,62,
4.290137s,10.1.3.1,10.2.3.1,1502,1428
4.290257s,10.1.3.1,10.2.3.1,1502,1428
4.290260s,10.2.3.1,10.1.3.1,62,
4.290378s,10.1.3.1,10.2.3.1,1502,1428
4.290498s,10.1.3.1,10.2.3.1,1502,1428
4.290500s,10.2.3.1,10.1.3.1,62,
4.290618s,10.1.3.1,10.2.3.1,1502,1428
4.290738s,10.1.3.1,10.2.3.1,1502,1428
4.290740s,10.2.3.1,10.1.3.1,62,
4.290858s,10.1.3.1,10.2.3.1,1502,1428
4.290978s,10.1.3.1,10.2.3.1,1502,1428
4.290981s,10.2.3.1,10.1.3.1,62,
4.291099s,10.1.3.1,10.2.3.1,1502,1428
4.291219s,10.1.3.1,10.2.3.1,1502,1428
4.291221s,10.2.3.1,10.1.3.1,62,
4.291339s,10.1.3.1,10.2.3.1,1502,1428
4.291459s,10.1.3.1,10.2.3.1,1502,1428
4.291461s,10.2.3.1,10.1.3.1,62,
4.291579s,10.1.3.1,10.2.3.1,1502,1428
4.291699s,10.1.3.1,10.2.3.1,1502,1428
4.291702s,10.2.3.1,10.1.3.1,62,
4.291820s,10.1.3.1,10.2.3.1,1502,1428
4.291940s,10.1.3.1,10.2.3.1,1502,1428
4.291942s,10.2.3.1,10.1.3.1,62,
4.292060s,10.1.3.1,10.2.3.1,1502,1428
4.292180s,10.1.3.1,10.2.3.1,1502,1428
4.292182s,10.2.3.1,10.1.3.1,62,
4.292300s,10.1.3.1,10.2.3.1,1502,1428
4.292420s,10.1.3.1,10.2.3.1,1502,1428
4.292423s,10.2.3.1,10.1.3.1,62,
4.292541s,10.1.3.1,10.2.3.1,1502,1428
4.292661s,10.1.3.1,10.2.3.1,1502,1428
4.292663s,10.2.3.1,10.1.3.1,62,
4.292781s,10.1.3.1,10.2.3.1,1502,1428
4.292901s,10.1.3.1,10.2.3.1,1502,1428
4.292903s,10.2.3.1,10.1.3.1,62,
4.293021s,10.1.3.1,10.2.3.1,1502,1428
4.293141s,10.1.3.1,10.2.3.1,1502,1428
4.293144s,10.2.3.1,10.1.3.1,62,
4.293261s,10.1.3.1,10.2.3.1,1502,1428
4.293382s,10.1.3.1,10.2.3.1,1502,1428
4.293384s,10.2.3.1,10.1.3.1,62,
4.293502s,10.1.3.1,10.2.3.1,1502,1428
4.293622s,10.1.3.1,10.2.3.1,1502,1428
4.293624s,10.2.3.1,10.1.3.1,62,
4.293742s,10.1.3.1,10.2.3.1,1502,1428
4.293862s,10.1.3.1,10.2.3.1,1502,1428
4.293865s,10.2.3.1,10.1.3.1,62,
4.293982s,10.1.3.1,10.2.3.1,1502,1428
4.294103s,10.1.3.1,10.2.3.1,1502,1428
4.294105s,10.2.3.1,10.1.3.1,62,
4.294223s,10.1.3.1,10.2.3.1,1502,1428
4.294343s,10.1.3.1,10.2.3.1,1502,1428
4.294345s,10.2.3.1,10.1.3.1,62,
4.294463s,10.1.3.1,10.2.3.1,1502,1428
4.294583s,10.1.3.1,10.2.3.1,1502,1428
4.294586s,10.2.3.1,10.1.3.1,62,
4.294703s,10.1.3.1,10.2.3.1,1502,1428
4.294824s,10.1.3.1,10.2.3.1,1502,1428
4.294826s,10.2.3.1,10.1.3.1,62,
4.294944s,10.1.3.1,10.2.3.1,1502,1428
4.295064s,10.1.3.1,10.2.3.1,1502,1428
4.295066s,10.2.3.1,10.1.3.1,62,
4.295184s,10.1.3.1,10.2.3.1,1502,1428
4.295304s,10.1.3.1,10.2.3.1,1502,1428
4.295307s,10.2.3.1,10.1.3.1,62,
4.295424s,10.1.3.1,10.2.3.1,1502,1428
4.295545s,10.1.3.1,10.2.3.1,1502,1428
4.295547s,10.2.3.1,10.1.3.1,62,
4.295665s,10.1.3.1,10.2.3.1,1502,1428
4.295785s,10.1.3.1,10.2.3.1,1502,1428
4.295787s,10.2.3.1,10.1.3.1,62,
4.295905s,10.1.3.1,10.2.3.1,1502,1428
4.296025s,10.1.3.1,10.2.3.1,1502,1428
4.296027s,10.2.3.1,10.1.3.1,62,
4.296145s,10.1.3.1,10.2.3.1,1502,1428
4.296265s,10.1.3.1,10.2.3.1,1502,1428
4.296268s,10.2.3.1,10.1.3.1,62,
4.296386s,10.1.3.1,10.2.3.1,1502,1428
4.296506s,10.1.3.1,10.2.3.1,1502,1428
4.296508s,10.2.3.1,10.1.3.1,62,
4.296626s,10.1.3.1,10.2.3.1,1502,1428
4.296746s,10.1.3.1,10.2.3.1,1502,1428
4.296748s,10.2.3.1,10.1.3.1,62,
4.296866s,10.1.3.1,10.2.3.1,1502,1428
4.296986s,10.1.3.1,10.2.3.1,1502,1428
4.296989s,10.2.3.1,10.1.3.1,62,
4.297107s,10.1.3.1,10.2.3.1,1502,1428
4.297227s,10.1.3.1,10.2.3.1,1502,1428
4.297229s,10.2.3.1,10.1.3.1,62,
4.297347s,10.1.3.1,10.2.3.1,1502,1428
4.297467s,10.1.3.1,10.2.3.1,1502,1428
4.297469s,10.2.3.1,10.1.3.1,62,
4.297587s,10.1.3.1,10.2.3.1,1502,1428
4.297707s,10.1.3.1,10.2.3.1,1502,1428
4.297710s,10.2.3.1,10.1.3.1,62,
4.297828s,10.1.3.1,10.2.3.1,1502,1428
4.297948s,10.1.3.1,10.2.3.1,1502,1428
4.297950s,10.2.3.1,10.1.3.1,62,
4.298068s,10.1.3.1,10.2.3.1,1502,1428
4.298188s,10.1.3.1,10.2.3.1,1502,1428
4.298190s,10.2.3.1,10.1.3.1,62,
4.298308s,10.1.3.1,10.2.3.1,1502,1428
4.298428s,10.1.3.1,10.2.3.1,1502,1428
4.298431s,10.2.3.1,10.1.3.1,62,
4.298549s,10.1.3.1,10.2.3.1,1502,1428
4.298669s,10.1.3.1,10.2.3.1,1502,1428
4.298671s,10.2.3.1,10.1.3.1,62,
4.298789s,10.1.3.1,10.2.3.1,1502,1428
4.298909s,10.1.3.1,10.2.3.1,1502,1428
4.298911s,10.2.3.1,10.1.3.1,62,
4.299029s,10.1.3.1,10.2.3.1,1502,1428
4.299149s,10.1.3.1,10.2.3.1,1502,1428
4.299152s,10.2.3.1,10.1.3.1,62,
4.299269s,10.1.3.1,10.2.3.1,1502,1428
4.299390s,10.1.3.1,10.2.3.1,1502,1428
4.299392s,10.2.3.1,10.1.3.1,62,
4.299510s,10.1.3.1,10.2.3.1,1502,1428
4.299630s,10.1.3.1,10.2.3.1,1502,1428
4.299632s,10.2.3.1,10.1.3.1,62,
4.299750s,10.1.3.1,10.2.3.1,1502,1428
4.299870s,10.1.3.1,10.2.3.1,1502,1428
4.299873s,10.2.3.1,10.1.3.1,62,
4.299990s,10.1.3.1,10.2.3.1,1502,1428
4.300111s,10.1.3.1,10.2.3.1,1502,1428
4.300113s,10.2.3.1,10.1.3.1,62,
4.300231s,10.1.3.1,10.2.3.1,1502,1428
4.300351s,10.1.3.1,10.2.3.1,1502,1428
4.300353s,10.2.3.1,10.1.3.1,62,
4.300471s,10.1.3.1,10.2.3.1,1502,1428
4.300591s,10.1.3.1,10.2.3.1,1502,1428
4.300594s,10.2.3.1,10.1.3.1,62,
4.300711s,10.1.3.1,10.2.3.1,1502,1428
4.300832s,10.1.3.1,10.2.3.1,1502,1428
4.300834s,10.2.3.1,10.1.3.1,62,
4.300952s,10.1.3.1,10.2.3.1,1502,1428
4.301072s,10.1.3.1,10.2.3.1,1502,1428
4.301074s,10.2.3.1,10.1.3.1,62,
4.301192s,10.1.3.1,10.2.3.1,1502,1428
4.301312s,10.1.3.1,10.2.3.1,1502,1428
4.301315s,10.2.3.1,10.1.3.1,62,
4.301432s,10.1.3.1,10.2.3.1,1502,1428
4.301553s,10.1.3.1,10.2.3.1,1502,1428
4.301555s,10.2.3.1,10.1.3.1,62,
4.301673s,10.1.3.1,10.2.3.1,1502,1428
4.301793s,10.1.3.1,10.2.3.1,1502,1428
4.301795s,10.2.3.1,10.1.3.1,62,
4.301913s,10.1.3.1,10.2.3.1,1502,1428
4.302033s,10.1.3.1,10.2.3.1,1502,1428
4.302035s,10.2.3.1,10.1.3.1,62,
4.302153s,10.1.3.1,10.2.3.1,1502,1428
4.302273s,10.1.3.1,10.2.3.1,1502,1428
4.302276s,10.2.3.1,10.1.3.1,62,
4.302394s,10.1.3.1,10.2.3.1,1502,1428
4.302514s,10.1.3.1,10.2.3.1,1502,1428
4.302516s,10.2.3.1,10.1.3.1,62,
4.302634s,10.1.3.1,10.2.3.1,1502,1428
4.302754s,10.1.3.1,10.2.3.1,1502,1428
4.302756s,10.2.3.1,10.1.3.1,62,
4.302874s,10.1.3.1,10.2.3.1,1502,1428
4.302994s,10.1.3.1,10.2.3.1,1502,1428
4.302997s,10.2.3.1,10.1.3.1,62,
4.303115s,10.1.3.1,10.2.3.1,1502,1428
4.303235s,10.1.3.1,10.2.3.1,1502,1428
4.303237s,10.2.3.1,10.1.3.1,62,
4.303355s,10.1.3.1,10.2.3.1,1502,1428
4.303475s,10.1.3.1,10.2.3.1,1502,1428
4.303477s,10.2.3.1,10.1.3.1,62,
4.303595s,10.1.3.1,10.2.3.1,1502,1428
4.303715s,10.1.3.1,10.2.3.1,1502,1428
4.303718s,10.2.3.1,10.1.3.1,62,
4.303836s,10.1.3.1,10.2.3.1,1502,1428
4.303956s,10.1.3.1,10.2.3.1,1502,1428
4.303958s,10.2.3.1,10.1.3.1,62,
4.304076s,10.1.3.1,10.2.3.1,1502,1428
4.304196s,10.1.3.1,10.2.3.1,1502,1428
4.304198s,10.2.3.1,10.1.3.1,62,
4.304316s,10.1.3.1,10.2.3.1,1502,1428
4.304436s,10.1.3.1,10.2.3.1,586,512
4.304439s,10.2.3.1,10.1.3.1,62,
4.304483s,10.1.3.1,10.2.3.1,1502,1428
4.304603s,10.1.3.1,10.2.3.1,1502,1428
4.304679s,10.2.3.1,10.1.3.1,62,
4.304724s,10.1.3.1,10.2.3.1,1502,1428
4.304844s,10.1.3.1,10.2.3.1,1502,1428
4.304846s,10.2.3.1,10.1.3.1,62,
4.304964s,10.1.3.1,10.2.3.1,1502,1428
4.305084s,10.1.3.1,10.2.3.1,1502,1428
4.305086s,10.2.3.1,10.1.3.1,62,
4.305204s,10.1.3.1,10.2.3.1,1502,1428
4.305324s,10.1.3.1,10.2.3.1,1502,1428
4.305327s,10.2.3.1,10.1.3.1,62,
4.305445s,10.1.3.1,10.2.3.1,1502,1428
4.305565s,10.1.3.1,10.2.3.1,1502,1428
4.305567s,10.2.3.1,10.1.3.1,62,
4.305685s,10.1.3.1,10.2.3.1,1502,1428
4.305805s,10.1.3.1,10.2.3.1,1502,1428
4.305807s,10.2.3.1,10.1.3.1,62,
4.305925s,10.1.3.1,10.2.3.1,1502,1428
4.306045s,10.1.3.1,10.2.3.1,1502,1428
4.306048s,10.2.3.1,10.1.3.1,62,
4.306165s,10.1.3.1,10.2.3.1,1502,1428
4.306286s,10.1.3.1,10.2.3.1,1502,1428
4.306288s,10.2.3.1,10.1.3.1,62,
4.306406s,10.1.3.1,10.2.3.1,1502,1428
4.306526s,10.1.3.1,10.2.3.1,1502,1428
4.306528s,10.2.3.1,10.1.3.1,62,
4.306646s,10.1.3.1,10.2.3.1,1502,1428
4.306766s,10.1.3.1,10.2.3.1,1502,1428
4.306769s,10.2.3.1,10.1.3.1,62,
4.306886s,10.1.3.1,10.2.3.1,1502,1428
4.307007s,10.1.3.1,10.2.3.1,1502,1428
4.307009s,10.2.3.1,10.1.3.1,62,
4.307127s,10.1.3.1,10.2.3.1,1502,1428
4.307247s,10.1.3.1,10.2.3.1,1502,1428
4.307249s,10.2.3.1,10.1.3.1,62,
4.307367s,10.1.3.1,10.2.3.1,1502,1428
4.307487s,10.1.3.1,10.2.3.1,1502,1428
4.307490s,10.2.3.1,10.1.3.1,62,
4.307607s,10.1.3.1,10.2.3.1,1502,1428
4.307728s,10.1.3.1,10.2.3.1,1502,1428
4.307730s,10.2.3.1,10.1.3.1,62,
4.307848s,10.1.3.1,10.2.3.1,1502,1428
4.307968s,10.1.3.1,10.2.3.1,1502,1428
4.307970s,10.2.3.1,10.1.3.1,62,
4.308088s,10.1.3.1,10.2.3.1,1502,1428
4.308208s,10.1.3.1,10.2.3.1,1502,1428
4.308211s,10.2.3.1,10.1.3.1,62,
4.308328s,10.1.3.1,10.2.3.1,1502,1428
4.308449s,10.1.3.1,10.2.3.1,1502,1428
4.308451s,10.2.3.1,10.1.3.1,62,
4.308569s,10.1.3.1,10.2.3.1,1502,1428
4.308689s,10.1.3.1,10.2.3.1,1502,1428
4.308691s,10.2.3.1,10.1.3.1,62,
4.308809s,10.1.3.1,10.2.3.1,1502,1428
4.308929s,10.1.3.1,10.2.3.1,1502,1428
4.308931s,10.2.3.1,10.1.3.1,62,
4.309049s,10.1.3.1,10.2.3.1,1502,1428
4.309169s,10.1.3.1,10.2.3.1,1502,1428
4.309172s,10.2.3.1,10.1.3.1,62,
4.309290s,10.1.3.1,10.2.3.1,1502,1428
4.309410s,10.1.3.1,10.2.3.1,1502,1428
4.309412s,10.2.3.1,10.1.3.1,62,
4.309530s,10.1.3.1,10.2.3.1,1502,1428
4.309650s,10.1.3.1,10.2.3.1,1502,1428
4.309652s,10.2.3.1,10.1.3.1,62,
4.309770s,10.1.3.1,10.2.3.1,1502,1428
4.309890s,10.1.3.1,10.2.3.1,1502,1428
4.309893s,10.2.3.1,10.1.3.1,62,
4.310011s,10.1.3.1,10.2.3.1,1502,1428
4.310131s,10.1.3.1,10.2.3.1,1502,1428
4.310133s,10.2.3.1,10.1.3.1,62,
4.310251s,10.1.3.1,10.2.3.1,1502,1428
4.310371s,10.1.3.1,10.2.3.1,1502,1428
4.310373s,10.2.3.1,10.1.3.1,62,
4.310491s,10.1.3.1,10.2.3.1,1502,1428
4.310611s,10.1.3.1,10.2.3.1,1502,1428
4.310614s,10.2.3.1,10.1.3.1,62,
4.310732s,10.1.3.1,10.2.3.1,1502,1428
4.310852s,10.1.3.1,10.2.3.1,1502,1428
4.310854s,10.2.3.1,10.1.3.1,62,
4.310972s,10.1.3.1,10.2.3.1,1502,1428
4.311092s,10.1.3.1,10.2.3.1,1502,1428
4.311094s,10.2.3.1,10.1.3.1,62,
4.311212s,10.1.3.1,10.2.3.1,1502,1428
4.311332s,10.1.3.1,10.2.3.1,1502,1428
4.311335s,10.2.3.1,10.1.3.1,62,
4.311453s,10.1.3.1,10.2.3.1,1502,1428
4.311573s,10.1.3.1,10.2.3.1,1502,1428
4.311575s,10.2.3.1,10.1.3.1,62,
4.311693s,10.1.3.1,10.2.3.1,586,512
4.311740s,10.1.3.1,10.2.3.1,1502,1428
4.311815s,10.2.3.1,10.1.3.1,62,
4.311860s,10.1.3.1,10.2.3.1,1502,1428
4.311980s,10.1.3.1,10.2.3.1,1502,1428
4.311982s,10.2.3.1,10.1.3.1,62,
4.312100s,10.1.3.1,10.2.3.1,1502,1428
4.312220s,10.1.3.1,10.2.3.1,1502,1428
4.312223s,10.2.3.1,10.1.3.1,62,
4.312341s,10.1.3.1,10.2.3.1,1502,1428
4.312461s,10.1.3.1,10.2.3.1,1502,1428
4.312463s,10.2.3.1,10.1.3.1,62,
4.312581s,10.1.3.1,10.2.3.1,1502,1428
4.312701s,10.1.3.1,10.2.3.1,1502,1428
4.312703s,10.2.3.1,10.1.3.1,62,
4.312821s,10.1.3.1,10.2.3.1,1502,1428
4.312941s,10.1.3.1,10.2.3.1,1502,1428
4.312944s,10.2.3.1,10.1.3.1,62,
4.313061s,10.1.3.1,10.2.3.1,1502,1428
4.313182s,10.1.3.1,10.2.3.1,1502,1428
4.313184s,10.2.3.1,10.1.3.1,62,
4.313302s,10.1.3.1,10.2.3.1,1502,1428
4.313422s,10.1.3.1,10.2.3.1,1502,1428
4.313424s,10.2.3.1,10.1.3.1,62,
4.313542s,10.1.3.1,10.2.3.1,1502,1428
4.313662s,10.1.3.1,10.2.3.1,1502,1428
4.313665s,10.2.3.1,10.1.3.1,62,
4.313782s,10.1.3.1,10.2.3.1,1502,1428
4.313903s,10.1.3.1,10.2.3.1,1502,1428
