Time,Source,Destination,Length,data len
4.051564s,10.1.3.1,10.2.3.1,586,512
4.051744s,10.2.3.1,10.1.3.1,62,
4.053006s,10.1.3.1,10.2.3.1,1502,1428
4.053369s,10.2.3.1,10.1.3.1,62,
4.058948s,10.1.3.1,10.2.3.1,586,512
4.059128s,10.2.3.1,10.1.3.1,62,
4.063634s,10.1.3.1,10.2.3.1,1502,1428
4.063997s,10.2.3.1,10.1.3.1,62,
4.064716s,10.1.3.1,10.2.3.1,586,512
4.064895s,10.2.3.1,10.1.3.1,62,
4.071631s,10.1.3.1,10.2.3.1,1502,1428
4.071994s,10.2.3.1,10.1.3.1,62,
4.075956s,10.1.3.1,10.2.3.1,586,512
4.088027s,10.2.3.1,10.1.3.1,62,
4.088027s,10.1.3.1,10.2.3.1,1502,1428
4.128037s,10.2.3.1,10.1.3.1,62,
4.160362s,10.1.3.1,10.2.3.1,1502,1428
4.200037s,10.2.3.1,10.1.3.1,62,
4.200037s,10.1.3.1,10.2.3.1,1502,1428
4.240037s,10.2.3.1,10.1.3.1,62,
4.240037s,10.1.3.1,10.2.3.1,1502,1428
4.280037s,10.2.3.1,10.1.3.1,62,
4.280037s,10.1.3.1,10.2.3.1,1502,1428
4.320037s,10.2.3.1,10.1.3.1,62,
4.320037s,10.1.3.1,10.2.3.1,1502,1428
4.320157s,10.1.3.1,10.2.3.1,1502,1428
4.320520s,10.2.3.1,10.1.3.1,62,
4.320520s,10.1.3.1,10.2.3.1,1502,1428
4.320640s,10.1.3.1,10.2.3.1,1502,1428
4.320760s,10.1.3.1,10.2.3.1,1502,1428
4.321003s,10.2.3.1,10.1.3.1,62,
4.321003s,10.1.3.1,10.2.3.1,1502,1428
4.321123s,10.1.3.1,10.2.3.1,1502,1428
4.321243s,10.1.3.1,10.2.3.1,1502,1428
4.321366s,10.2.3.1,10.1.3.1,62,
4.321366s,10.1.3.1,10.2.3.1,1502,1428
4.321486s,10.1.3.1,10.2.3.1,1502,1428
4.321606s,10.1.3.1,10.2.3.1,1502,1428
4.321606s,10.2.3.1,10.1.3.1,62,
4.321726s,10.1.3.1,10.2.3.1,1502,1428
4.321846s,10.1.3.1,10.2.3.1,1502,1428
4.321849s,10.2.3.1,10.1.3.1,62,
4.321966s,10.1.3.1,10.2.3.1,1502,1428
4.322087s,10.1.3.1,10.2.3.1,1502,1428
4.322089s,10.2.3.1,10.1.3.1,62,
4.322207s,10.1.3.1,10.2.3.1,1502,1428
4.322327s,10.1.3.1,10.2.3.1,1502,1428
4.322329s,10.2.3.1,10.1.3.1,62,
4.322447s,10.1.3.1,10.2.3.1,1502,1428
4.322567s,10.1.3.1,10.2.3.1,1502,1428
4.322570s,10.2.3.1,10.1.3.1,62,
4.322687s,10.1.3.1,10.2.3.1,1502,1428
4.322808s,10.1.3.1,10.2.3.1,1502,1428
4.322810s,10.2.3.1,10.1.3.1,62,
4.322928s,10.1.3.1,10.2.3.1,1502,1428
4.323048s,10.1.3.1,10.2.3.1,1502,1428
4.323050s,10.2.3.1,10.1.3.1,62,
4.323168s,10.1.3.1,10.2.3.1,1502,1428
4.323288s,10.1.3.1,10.2.3.1,1502,1428
4.323291s,10.2.3.1,10.1.3.1,62,
4.323408s,10.1.3.1,10.2.3.1,1502,1428
4.323529s,10.1.3.1,10.2.3.1,1502,1428
4.323531s,10.2.3.1,10.1.3.1,62,
4.323649s,10.1.3.1,10.2.3.1,1502,1428
4.323769s,10.1.3.1,10.2.3.1,1502,1428
4.323771s,10.2.3.1,10.1.3.1,62,
4.323889s,10.1.3.1,10.2.3.1,1502,1428
4.324009s,10.1.3.1,10.2.3.1,1502,1428
4.324011s,10.2.3.1,10.1.3.1,62,
4.324129s,10.1.3.1,10.2.3.1,1502,1428
4.324249s,10.1.3.1,10.2.3.1,1502,1428
4.324252s,10.2.3.1,10.1.3.1,62,
4.324370s,10.1.3.1,10.2.3.1,1502,1428
4.324490s,10.1.3.1,10.2.3.1,1502,1428
4.324492s,10.2.3.1,10.1.3.1,62,
4.324610s,10.1.3.1,10.2.3.1,1502,1428
4.324730s,10.1.3.1,10.2.3.1,1502,1428
4.324732s,10.2.3.1,10.1.3.1,62,
4.324850s,10.1.3.1,10.2.3.1,1502,1428
4.324970s,10.1.3.1,10.2.3.1,1502,1428
4.324973s,10.2.3.1,10.1.3.1,62,
4.325091s,10.1.3.1,10.2.3.1,1502,1428
4.325211s,10.1.3.1,10.2.3.1,1502,1428
4.325213s,10.2.3.1,10.1.3.1,62,
4.325331s,10.1.3.1,10.2.3.1,1502,1428
4.325451s,10.1.3.1,10.2.3.1,1502,1428
4.325453s,10.2.3.1,10.1.3.1,62,
4.325571s,10.1.3.1,10.2.3.1,1502,1428
4.325691s,10.1.3.1,10.2.3.1,1502,1428
4.325694s,10.2.3.1,10.1.3.1,62,
4.325812s,10.1.3.1,10.2.3.1,1502,1428
4.325932s,10.1.3.1,10.2.3.1,1502,1428
4.325934s,10.2.3.1,10.1.3.1,62,
4.326052s,10.1.3.1,10.2.3.1,1502,1428
4.326172s,10.1.3.1,10.2.3.1,1502,1428
4.326174s,10.2.3.1,10.1.3.1,62,
4.326292s,10.1.3.1,10.2.3.1,1502,1428
4.326412s,10.1.3.1,10.2.3.1,1502,1428
4.326415s,10.2.3.1,10.1.3.1,62,
4.326533s,10.1.3.1,10.2.3.1,1502,1428
4.326653s,10.1.3.1,10.2.3.1,1502,1428
4.326655s,10.2.3.1,10.1.3.1,62,
4.326773s,10.1.3.1,10.2.3.1,1502,1428
4.326893s,10.1.3.1,10.2.3.1,1502,1428
4.326895s,10.2.3.1,10.1.3.1,62,
4.327013s,10.1.3.1,10.2.3.1,1502,1428
4.327133s,10.1.3.1,10.2.3.1,1502,1428
4.327136s,10.2.3.1,10.1.3.1,62,
4.327253s,10.1.3.1,10.2.3.1,1502,1428
4.327374s,10.1.3.1,10.2.3.1,1502,1428
4.327376s,10.2.3.1,10.1.3.1,62,
4.327494s,10.1.3.1,10.2.3.1,1502,1428
4.327614s,10.1.3.1,10.2.3.1,1502,1428
4.327616s,10.2.3.1,10.1.3.1,62,
4.327734s,10.1.3.1,10.2.3.1,1502,1428
4.327854s,10.1.3.1,10.2.3.1,1502,1428
4.327857s,10.2.3.1,10.1.3.1,62,
4.327974s,10.1.3.1,10.2.3.1,1502,1428
4.328095s,10.1.3.1,10.2.3.1,1502,1428
4.328097s,10.2.3.1,10.1.3.1,62,
4.328215s,10.1.3.1,10.2.3.1,1502,1428
4.328335s,10.1.3.1,10.2.3.1,1502,1428
4.328337s,10.2.3.1,10.1.3.1,62,
4.328455s,10.1.3.1,10.2.3.1,1502,1428
4.328575s,10.1.3.1,10.2.3.1,1502,1428
4.328578s,10.2.3.1,10.1.3.1,62,
4.328695s,10.1.3.1,10.2.3.1,1502,1428
4.328816s,10.1.3.1,10.2.3.1,1502,1428
4.328818s,10.2.3.1,10.1.3.1,62,
4.328936s,10.1.3.1,10.2.3.1,1502,1428
4.329056s,10.1.3.1,10.2.3.1,1502,1428
4.329058s,10.2.3.1,10.1.3.1,62,
4.329176s,10.1.3.1,10.2.3.1,1502,1428
4.329296s,10.1.3.1,10.2.3.1,1502,1428
4.329299s,10.2.3.1,10.1.3.1,62,
4.329416s,10.1.3.1,10.2.3.1,1502,1428
4.329537s,10.1.3.1,10.2.3.1,1502,1428
4.329539s,10.2.3.1,10.1.3.1,62,
4.329657s,10.1.3.1,10.2.3.1,1502,1428
4.329777s,10.1.3.1,10.2.3.1,1502,1428
4.329779s,10.2.3.1,10.1.3.1,62,
4.329897s,10.1.3.1,10.2.3.1,1502,1428
4.330017s,10.1.3.1,10.2.3.1,1502,1428
4.330019s,10.2.3.1,10.1.3.1,62,
4.330137s,10.1.3.1,10.2.3.1,1502,1428
4.330257s,10.1.3.1,10.2.3.1,1502,1428
4.330260s,10.2.3.1,10.1.3.1,62,
4.330378s,10.1.3.1,10.2.3.1,1502,1428
4.330498s,10.1.3.1,10.2.3.1,1502,1428
4.330500s,10.2.3.1,10.1.3.1,62,
4.330618s,10.1.3.1,10.2.3.1,1502,1428
4.330738s,10.1.3.1,10.2.3.1,1502,1428
4.330740s,10.2.3.1,10.1.3.1,62,
4.330858s,10.1.3.1,10.2.3.1,1502,1428
4.330978s,10.1.3.1,10.2.3.1,1502,1428
4.330981s,10.2.3.1,10.1.3.1,62,
4.331099s,10.1.3.1,10.2.3.1,1502,1428
4.331219s,10.1.3.1,10.2.3.1,1502,1428
4.331221s,10.2.3.1,10.1.3.1,62,
4.331339s,10.1.3.1,10.2.3.1,1502,1428
4.331459s,10.1.3.1,10.2.3.1,1502,1428
4.331461s,10.2.3.1,10.1.3.1,62,
4.331579s,10.1.3.1,10.2.3.1,1502,1428
4.331699s,10.1.3.1,10.2.3.1,1502,1428
4.331702s,10.2.3.1,10.1.3.1,62,
4.331820s,10.1.3.1,10.2.3.1,1502,1428
4.331940s,10.1.3.1,10.2.3.1,1502,1428
4.331942s,10.2.3.1,10.1.3.1,62,
4.332060s,10.1.3.1,10.2.3.1,1502,1428
4.332180s,10.1.3.1,10.2.3.1,1502,1428
4.332182s,10.2.3.1,10.1.3.1,62,
4.332300s,10.1.3.1,10.2.3.1,1502,1428
4.332420s,10.1.3.1,10.2.3.1,1502,1428
4.332423s,10.2.3.1,10.1.3.1,62,
4.332541s,10.1.3.1,10.2.3.1,1502,1428
4.332661s,10.1.3.1,10.2.3.1,1502,1428
4.332663s,10.2.3.1,10.1.3.1,62,
4.332781s,10.1.3.1,10.2.3.1,1502,1428
4.332901s,10.1.3.1,10.2.3.1,1502,1428
4.332903s,10.2.3.1,10.1.3.1,62,
4.333021s,10.1.3.1,10.2.3.1,1502,1428
4.333141s,10.1.3.1,10.2.3.1,1502,1428
4.333144s,10.2.3.1,10.1.3.1,62,
4.333261s,10.1.3.1,10.2.3.1,1502,1428
4.333382s,10.1.3.1,10.2.3.1,1502,1428
4.333384s,10.2.3.1,10.1.3.1,62,
4.333502s,10.1.3.1,10.2.3.1,1502,1428
4.333622s,10.1.3.1,10.2.3.1,1502,1428
4.333624s,10.2.3.1,10.1.3.1,62,
4.333742s,10.1.3.1,10.2.3.1,1502,1428
4.333862s,10.1.3.1,10.2.3.1,1502,1428
4.333865s,10.2.3.1,10.1.3.1,62,
4.333982s,10.1.3.1,10.2.3.1,1502,1428
4.334103s,10.1.3.1,10.2.3.1,1502,1428
4.334105s,10.2.3.1,10.1.3.1,62,
4.334223s,10.1.3.1,10.2.3.1,1502,1428
4.334343s,10.1.3.1,10.2.3.1,1502,1428
4.334345s,10.2.3.1,10.1.3.1,62,
4.334463s,10.1.3.1,10.2.3.1,1502,1428
4.334583s,10.1.3.1,10.2.3.1,1502,1428
4.334586s,10.2.3.1,10.1.3.1,62,
4.334703s,10.1.3.1,10.2.3.1,1502,1428
4.334824s,10.1.3.1,10.2.3.1,1502,1428
4.334826s,10.2.3.1,10.1.3.1,62,
4.334944s,10.1.3.1,10.2.3.1,1502,1428
4.335064s,10.1.3.1,10.2.3.1,1502,1428
4.335066s,10.2.3.1,10.1.3.1,62,
4.335184s,10.1.3.1,10.2.3.1,1502,1428
4.335304s,10.1.3.1,10.2.3.1,1502,1428
4.335307s,10.2.3.1,10.1.3.1,62,
4.335424s,10.1.3.1,10.2.3.1,1502,1428
4.335545s,10.1.3.1,10.2.3.1,1502,1428
4.335547s,10.2.3.1,10.1.3.1,62,
4.335665s,10.1.3.1,10.2.3.1,1502,1428
4.335785s,10.1.3.1,10.2.3.1,1502,1428
4.335787s,10.2.3.1,10.1.3.1,62,
4.335905s,10.1.3.1,10.2.3.1,1502,1428
4.336025s,10.1.3.1,10.2.3.1,1502,1428
4.336027s,10.2.3.1,10.1.3.1,62,
4.336145s,10.1.3.1,10.2.3.1,1502,1428
4.336265s,10.1.3.1,10.2.3.1,1502,1428
4.336268s,10.2.3.1,10.1.3.1,62,
4.336386s,10.1.3.1,10.2.3.1,1502,1428
4.336506s,10.1.3.1,10.2.3.1,1502,1428
4.336508s,10.2.3.1,10.1.3.1,62,
4.336626s,10.1.3.1,10.2.3.1,1502,1428
4.336746s,10.1.3.1,10.2.3.1,1502,1428
4.336748s,10.2.3.1,10.1.3.1,62,
4.336866s,10.1.3.1,10.2.3.1,1502,1428
4.336986s,10.1.3.1,10.2.3.1,1502,1428
4.336989s,10.2.3.1,10.1.3.1,62,
4.337107s,10.1.3.1,10.2.3.1,1502,1428
4.337227s,10.1.3.1,10.2.3.1,1502,1428
4.337229s,10.2.3.1,10.1.3.1,62,
4.337347s,10.1.3.1,10.2.3.1,1502,1428
4.337467s,10.1.3.1,10.2.3.1,1502,1428
4.337469s,10.2.3.1,10.1.3.1,62,
4.337587s,10.1.3.1,10.2.3.1,1502,1428
4.337707s,10.1.3.1,10.2.3.1,1502,1428
4.337710s,10.2.3.1,10.1.3.1,62,
4.337828s,10.1.3.1,10.2.3.1,1502,1428
4.337948s,10.1.3.1,10.2.3.1,1502,1428
4.337950s,10.2.3.1,10.1.3.1,62,
4.338068s,10.1.3.1,10.2.3.1,1502,1428
4.338188s,10.1.3.1,10.2.3.1,1502,1428
4.338190s,10.2.3.1,10.1.3.1,62,
4.338308s,10.1.3.1,10.2.3.1,1502,1428
4.338428s,10.1.3.1,10.2.3.1,1502,1428
4.338431s,10.2.3.1,10.1.3.1,62,
4.338549s,10.1.3.1,10.2.3.1,1502,1428
4.338669s,10.1.3.1,10.2.3.1,1502,1428
4.338671s,10.2.3.1,10.1.3.1,62,
4.338789s,10.1.3.1,10.2.3.1,1502,1428
4.338909s,10.1.3.1,10.2.3.1,1502,1428
4.338911s,10.2.3.1,10.1.3.1,62,
4.339029s,10.1.3.1,10.2.3.1,1502,1428
4.339149s,10.1.3.1,10.2.3.1,1502,1428
4.339152s,10.2.3.1,10.1.3.1,62,
4.339269s,10.1.3.1,10.2.3.1,1502,1428
4.339390s,10.1.3.1,10.2.3.1,1502,1428
4.339392s,10.2.3.1,10.1.3.1,62,
4.339510s,10.1.3.1,10.2.3.1,1502,1428
4.339630s,10.1.3.1,10.2.3.1,1502,1428
4.339632s,10.2.3.1,10.1.3.1,62,
4.339750s,10.1.3.1,10.2.3.1,1502,1428
4.339870s,10.1.3.1,10.2.3.1,1502,1428
4.339873s,10.2.3.1,10.1.3.1,62,
4.339990s,10.1.3.1,10.2.3.1,1502,1428
4.340111s,10.1.3.1,10.2.3.1,1502,1428
4.340113s,10.2.3.1,10.1.3.1,62,
4.340231s,10.1.3.1,10.2.3.1,1502,1428
4.340351s,10.1.3.1,10.2.3.1,1502,1428
4.340353s,10.2.3.1,10.1.3.1,62,
4.340471s,10.1.3.1,10.2.3.1,1502,1428
4.340591s,10.1.3.1,10.2.3.1,1502,1428
4.340594s,10.2.3.1,10.1.3.1,62,
4.340711s,10.1.3.1,10.2.3.1,1502,1428
4.340832s,10.1.3.1,10.2.3.1,1502,1428
4.340834s,10.2.3.1,10.1.3.1,62,
4.340952s,10.1.3.1,10.2.3.1,1502,1428
4.341072s,10.1.3.1,10.2.3.1,1502,1428
4.341074s,10.2.3.1,10.1.3.1,62,
4.341192s,10.1.3.1,10.2.3.1,1502,1428
4.341312s,10.1.3.1,10.2.3.1,1502,1428
4.341315s,10.2.3.1,10.1.3.1,62,
4.341432s,10.1.3.1,10.2.3.1,1502,1428
4.341553s,10.1.3.1,10.2.3.1,1502,1428
4.341555s,10.2.3.1,10.1.3.1,62,
4.341673s,10.1.3.1,10.2.3.1,1502,1428
4.341793s,10.1.3.1,10.2.3.1,1502,1428
4.341795s,10.2.3.1,10.1.3.1,62,
4.341913s,10.1.3.1,10.2.3.1,1502,1428
4.342033s,10.1.3.1,10.2.3.1,1502,1428
4.342035s,10.2.3.1,10.1.3.1,62,
4.342153s,10.1.3.1,10.2.3.1,1502,1428
4.342273s,10.1.3.1,10.2.3.1,1502,1428
4.342276s,10.2.3.1,10.1.3.1,62,
4.342394s,10.1.3.1,10.2.3.1,1502,1428
4.342514s,10.1.3.1,10.2.3.1,1502,1428
4.342516s,10.2.3.1,10.1.3.1,62,
4.342634s,10.1.3.1,10.2.3.1,1502,1428
4.342754s,10.1.3.1,10.2.3.1,1502,1428
4.342756s,10.2.3.1,10.1.3.1,62,
4.342874s,10.1.3.1,10.2.3.1,1502,1428
4.342994s,10.1.3.1,10.2.3.1,1502,1428
4.342997s,10.2.3.1,10.1.3.1,62,
4.343115s,10.1.3.1,10.2.3.1,1502,1428
4.343235s,10.1.3.1,10.2.3.1,1502,1428
4.343237s,10.2.3.1,10.1.3.1,62,
4.343355s,10.1.3.1,10.2.3.1,1502,1428
4.343475s,10.1.3.1,10.2.3.1,1502,1428
4.343477s,10.2.3.1,10.1.3.1,62,
4.343595s,10.1.3.1,10.2.3.1,1502,1428
4.343715s,10.1.3.1,10.2.3.1,1502,1428
4.343718s,10.2.3.1,10.1.3.1,62,
4.343836s,10.1.3.1,10.2.3.1,1502,1428
4.343956s,10.1.3.1,10.2.3.1,1502,1428
4.343958s,10.2.3.1,10.1.3.1,62,
4.344076s,10.1.3.1,10.2.3.1,586,512
4.344123s,10.1.3.1,10.2.3.1,1502,1428
4.344198s,10.2.3.1,10.1.3.1,62,
4.344243s,10.1.3.1,10.2.3.1,1502,1428
4.344363s,10.1.3.1,10.2.3.1,1502,1428
4.344365s,10.2.3.1,10.1.3.1,62,
4.344483s,10.1.3.1,10.2.3.1,1502,1428
4.344603s,10.1.3.1,10.2.3.1,1502,1428
4.344606s,10.2.3.1,10.1.3.1,62,
4.344724s,10.1.3.1,10.2.3.1,1502,1428
4.344844s,10.1.3.1,10.2.3.1,1502,1428
4.344846s,10.2.3.1,10.1.3.1,62,
4.344964s,10.1.3.1,10.2.3.1,1502,1428
4.345084s,10.1.3.1,10.2.3.1,1502,1428
4.345086s,10.2.3.1,10.1.3.1,62,
4.345204s,10.1.3.1,10.2.3.1,1502,1428
4.345324s,10.1.3.1,10.2.3.1,1502,1428
4.345327s,10.2.3.1,10.1.3.1,62,
4.345445s,10.1.3.1,10.2.3.1,1502,1428
4.345565s,10.1.3.1,10.2.3.1,1502,1428
4.345567s,10.2.3.1,10.1.3.1,62,
4.345685s,10.1.3.1,10.2.3.1,1502,1428
4.345805s,10.1.3.1,10.2.3.1,1502,1428
4.345807s,10.2.3.1,10.1.3.1,62,
4.345925s,10.1.3.1,10.2.3.1,1502,1428
4.346045s,10.1.3.1,10.2.3.1,1502,1428
4.346048s,10.2.3.1,10.1.3.1,62,
4.346165s,10.1.3.1,10.2.3.1,1502,1428
4.346286s,10.1.3.1,10.2.3.1,1502,1428
4.346288s,10.2.3.1,10.1.3.1,62,
4.346406s,10.1.3.1,10.2.3.1,1502,1428
4.346526s,10.1.3.1,10.2.3.1,1502,1428
4.346528s,10.2.3.1,10.1.3.1,62,
4.346646s,10.1.3.1,10.2.3.1,1502,1428
4.346766s,10.1.3.1,10.2.3.1,1502,1428
4.346769s,10.2.3.1,10.1.3.1,62,
4.346886s,10.1.3.1,10.2.3.1,1502,1428
4.347007s,10.1.3.1,10.2.3.1,1502,1428
4.347009s,10.2.3.1,10.1.3.1,62,
4.347127s,10.1.3.1,10.2.3.1,1502,1428
4.347247s,10.1.3.1,10.2.3.1,1502,1428
4.347249s,10.2.3.1,10.1.3.1,62,
4.347367s,10.1.3.1,10.2.3.1,1502,1428
4.347487s,10.1.3.1,10.2.3.1,1502,1428
4.347490s,10.2.3.1,10.1.3.1,62,
4.347607s,10.1.3.1,10.2.3.1,1502,1428
4.347728s,10.1.3.1,10.2.3.1,1502,1428
4.347730s,10.2.3.1,10.1.3.1,62,
4.347848s,10.1.3.1,10.2.3.1,1502,1428
4.347968s,10.1.3.1,10.2.3.1,1502,1428
4.347970s,10.2.3.1,10.1.3.1,62,
4.348088s,10.1.3.1,10.2.3.1,1502,1428
4.348208s,10.1.3.1,10.2.3.1,1502,1428
4.348211s,10.2.3.1,10.1.3.1,62,
4.348328s,10.1.3.1,10.2.3.1,1502,1428
4.348449s,10.1.3.1,10.2.3.1,1502,1428
4.348451s,10.2.3.1,10.1.3.1,62,
4.348569s,10.1.3.1,10.2.3.1,1502,1428
4.348689s,10.1.3.1,10.2.3.1,1502,1428
4.348691s,10.2.3.1,10.1.3.1,62,
4.348809s,10.1.3.1,10.2.3.1,1502,1428
4.348929s,10.1.3.1,10.2.3.1,1502,1428
4.348931s,10.2.3.1,10.1.3.1,62,
4.349049s,10.1.3.1,10.2.3.1,1502,1428
4.349169s,10.1.3.1,10.2.3.1,1502,1428
4.349172s,10.2.3.1,10.1.3.1,62,
4.349290s,10.1.3.1,10.2.3.1,1502,1428
4.349410s,10.1.3.1,10.2.3.1,1502,1428
4.349412s,10.2.3.1,10.1.3.1,62,
4.349530s,10.1.3.1,10.2.3.1,1502,1428
4.349650s,10.1.3.1,10.2.3.1,1502,1428
4.349652s,10.2.3.1,10.1.3.1,62,
4.349770s,10.1.3.1,10.2.3.1,1502,1428
4.349890s,10.1.3.1,10.2.3.1,1502,1428
4.349893s,10.2.3.1,10.1.3.1,62,
4.350011s,10.1.3.1,10.2.3.1,1502,1428
4.350131s,10.1.3.1,10.2.3.1,1502,1428
4.350133s,10.2.3.1,10.1.3.1,62,
4.350251s,10.1.3.1,10.2.3.1,1502,1428
4.350371s,10.1.3.1,10.2.3.1,1502,1428
4.350373s,10.2.3.1,10.1.3.1,62,
4.350491s,10.1.3.1,10.2.3.1,1502,1428
4.350611s,10.1.3.1,10.2.3.1,1502,1428
4.350614s,10.2.3.1,10.1.3.1,62,
4.350732s,10.1.3.1,10.2.3.1,1502,1428
4.350852s,10.1.3.1,10.2.3.1,1502,1428
4.350854s,10.2.3.1,10.1.3.1,62,
4.350972s,10.1.3.1,10.2.3.1,1502,1428
4.351092s,10.1.3.1,10.2.3.1,1502,1428
4.351094s,10.2.3.1,10.1.3.1,62,
4.351212s,10.1.3.1,10.2.3.1,1502,1428
4.351332s,10.1.3.1,10.2.3.1,586,512
4.351335s,10.2.3.1,10.1.3.1,62,
4.351379s,10.1.3.1,10.2.3.1,1502,1428
4.351499s,10.1.3.1,10.2.3.1,1502,1428
4.351575s,10.2.3.1,10.1.3.1,62,
4.351620s,10.1.3.1,10.2.3.1,1502,1428
4.351740s,10.1.3.1,10.2.3.1,1502,1428
4.351742s,10.2.3.1,10.1.3.1,62,
4.351860s,10.1.3.1,10.2.3.1,1502,1428
4.351980s,10.1.3.1,10.2.3.1,1502,1428
4.351982s,10.2.3.1,10.1.3.1,62,
4.352100s,10.1.3.1,10.2.3.1,1502,1428
4.352220s,10.1.3.1,10.2.3.1,1502,1428
4.352223s,10.2.3.1,10.1.3.1,62,
4.352341s,10.1.3.1,10.2.3.1,1502,1428
4.352461s,10.1.3.1,10.2.3.1,1502,1428
4.352463s,10.2.3.1,10.1.3.1,62,
4.352581s,10.1.3.1,10.2.3.1,1502,1428
4.352701s,10.1.3.1,10.2.3.1,1502,1428
4.352703s,10.2.3.1,10.1.3.1,62,
4.352821s,10.1.3.1,10.2.3.1,1502,1428
4.352941s,10.1.3.1,10.2.3.1,1502,1428
4.352944s,10.2.3.1,10.1.3.1,62,
4.353061s,10.1.3.1,10.2.3.1,1502,1428
4.353182s,10.1.3.1,10.2.3.1,1502,1428
4.353184s,10.2.3.1,10.1.3.1,62,
4.353302s,10.1.3.1,10.2.3.1,1502,1428
4.353422s,10.1.3.1,10.2.3.1,1502,1428
4.353424s,10.2.3.1,10.1.3.1,62,
4.353542s,10.1.3.1,10.2.3.1,1502,1428
4.353662s,10.1.3.1,10.2.3.1,1502,1428
4.353665s,10.2.3.1,10.1.3.1,62,
