Time,Source,Destination,Length,data len
4.014548s,10.1.2.1,10.2.2.1,1502,1428
4.014668s,10.1.2.1,10.2.2.1,1502,1428
4.014671s,10.2.2.1,10.1.2.1,62,
4.014789s,10.1.2.1,10.2.2.1,1502,1428
4.014791s,10.2.2.1,10.1.2.1,62,
4.014909s,10.1.2.1,10.2.2.1,1502,1428
4.014911s,10.2.2.1,10.1.2.1,62,
4.015029s,10.1.2.1,10.2.2.1,1502,1428
4.015031s,10.2.2.1,10.1.2.1,62,
4.015149s,10.1.2.1,10.2.2.1,1502,1428
4.015151s,10.2.2.1,10.1.2.1,62,
4.015269s,10.1.2.1,10.2.2.1,1502,1428
4.015272s,10.2.2.1,10.1.2.1,62,
4.015389s,10.1.2.1,10.2.2.1,1502,1428
4.015392s,10.2.2.1,10.1.2.1,62,
4.015510s,10.1.2.1,10.2.2.1,1502,1428
4.015512s,10.2.2.1,10.1.2.1,62,
4.015630s,10.1.2.1,10.2.2.1,1502,1428
4.015632s,10.2.2.1,10.1.2.1,62,
4.015750s,10.1.2.1,10.2.2.1,1502,1428
4.015752s,10.2.2.1,10.1.2.1,62,
4.015870s,10.1.2.1,10.2.2.1,1502,1428
4.015872s,10.2.2.1,10.1.2.1,62,
4.015990s,10.1.2.1,10.2.2.1,1502,1428
4.015993s,10.2.2.1,10.1.2.1,62,
4.016110s,10.1.2.1,10.2.2.1,1502,1428
4.016113s,10.2.2.1,10.1.2.1,62,
4.016231s,10.1.2.1,10.2.2.1,1502,1428
4.016233s,10.2.2.1,10.1.2.1,62,
4.016351s,10.1.2.1,10.2.2.1,1502,1428
4.016353s,10.2.2.1,10.1.2.1,62,
4.016471s,10.1.2.1,10.2.2.1,1502,1428
4.016473s,10.2.2.1,10.1.2.1,62,
4.016591s,10.1.2.1,10.2.2.1,1502,1428
4.016593s,10.2.2.1,10.1.2.1,62,
4.016711s,10.1.2.1,10.2.2.1,1502,1428
4.016714s,10.2.2.1,10.1.2.1,62,
4.016831s,10.1.2.1,10.2.2.1,1502,1428
4.016834s,10.2.2.1,10.1.2.1,62,
4.016952s,10.1.2.1,10.2.2.1,1502,1428
4.016954s,10.2.2.1,10.1.2.1,62,
4.017072s,10.1.2.1,10.2.2.1,1502,1428
4.017074s,10.2.2.1,10.1.2.1,62,
4.017192s,10.1.2.1,10.2.2.1,1502,1428
4.017194s,10.2.2.1,10.1.2.1,62,
4.017312s,10.1.2.1,10.2.2.1,1502,1428
4.017314s,10.2.2.1,10.1.2.1,62,
4.017432s,10.1.2.1,10.2.2.1,1502,1428
4.017434s,10.2.2.1,10.1.2.1,62,
4.017552s,10.1.2.1,10.2.2.1,1502,1428
4.017555s,10.2.2.1,10.1.2.1,62,
4.017672s,10.1.2.1,10.2.2.1,1502,1428
4.017675s,10.2.2.1,10.1.2.1,62,
4.017793s,10.1.2.1,10.2.2.1,1502,1428
4.017795s,10.2.2.1,10.1.2.1,62,
4.017913s,10.1.2.1,10.2.2.1,1502,1428
4.017915s,10.2.2.1,10.1.2.1,62,
4.018033s,10.1.2.1,10.2.2.1,1502,1428
4.018035s,10.2.2.1,10.1.2.1,62,
4.018153s,10.1.2.1,10.2.2.1,1502,1428
4.018155s,10.2.2.1,10.1.2.1,62,
4.018273s,10.1.2.1,10.2.2.1,1502,1428
4.018276s,10.2.2.1,10.1.2.1,62,
4.018393s,10.1.2.1,10.2.2.1,1502,1428
4.018396s,10.2.2.1,10.1.2.1,62,
4.018514s,10.1.2.1,10.2.2.1,1502,1428
4.018516s,10.2.2.1,10.1.2.1,62,
4.018634s,10.1.2.1,10.2.2.1,1502,1428
4.018636s,10.2.2.1,10.1.2.1,62,
4.018754s,10.1.2.1,10.2.2.1,1502,1428
4.018756s,10.2.2.1,10.1.2.1,62,
4.018874s,10.1.2.1,10.2.2.1,1502,1428
4.018876s,10.2.2.1,10.1.2.1,62,
4.018994s,10.1.2.1,10.2.2.1,1502,1428
4.018997s,10.2.2.1,10.1.2.1,62,
4.019114s,10.1.2.1,10.2.2.1,1502,1428
4.019117s,10.2.2.1,10.1.2.1,62,
4.019235s,10.1.2.1,10.2.2.1,1502,1428
4.019237s,10.2.2.1,10.1.2.1,62,
4.019355s,10.1.2.1,10.2.2.1,1502,1428
4.019357s,10.2.2.1,10.1.2.1,62,
4.019475s,10.1.2.1,10.2.2.1,1502,1428
4.019477s,10.2.2.1,10.1.2.1,62,
4.019595s,10.1.2.1,10.2.2.1,1502,1428
4.019597s,10.2.2.1,10.1.2.1,62,
4.019715s,10.1.2.1,10.2.2.1,1502,1428
4.019718s,10.2.2.1,10.1.2.1,62,
4.019835s,10.1.2.1,10.2.2.1,1502,1428
4.019838s,10.2.2.1,10.1.2.1,62,
4.019956s,10.1.2.1,10.2.2.1,1502,1428
4.019958s,10.2.2.1,10.1.2.1,62,
4.020076s,10.1.2.1,10.2.2.1,1502,1428
4.020078s,10.2.2.1,10.1.2.1,62,
4.020196s,10.1.2.1,10.2.2.1,1502,1428
4.020198s,10.2.2.1,10.1.2.1,62,
4.020316s,10.1.2.1,10.2.2.1,1502,1428
4.020318s,10.2.2.1,10.1.2.1,62,
4.020436s,10.1.2.1,10.2.2.1,1502,1428
4.020438s,10.2.2.1,10.1.2.1,62,
4.020556s,10.1.2.1,10.2.2.1,1502,1428
4.020559s,10.2.2.1,10.1.2.1,62,
4.020676s,10.1.2.1,10.2.2.1,1502,1428
4.020679s,10.2.2.1,10.1.2.1,62,
4.020797s,10.1.2.1,10.2.2.1,1502,1428
4.020799s,10.2.2.1,10.1.2.1,62,
4.020917s,10.1.2.1,10.2.2.1,1502,1428
4.020919s,10.2.2.1,10.1.2.1,62,
4.021037s,10.1.2.1,10.2.2.1,1502,1428
4.021039s,10.2.2.1,10.1.2.1,62,
4.021157s,10.1.2.1,10.2.2.1,1502,1428
4.021159s,10.2.2.1,10.1.2.1,62,
4.021277s,10.1.2.1,10.2.2.1,1502,1428
4.021280s,10.2.2.1,10.1.2.1,62,
4.021397s,10.1.2.1,10.2.2.1,1502,1428
4.021400s,10.2.2.1,10.1.2.1,62,
4.021518s,10.1.2.1,10.2.2.1,1502,1428
4.021520s,10.2.2.1,10.1.2.1,62,
4.021638s,10.1.2.1,10.2.2.1,1502,1428
4.021640s,10.2.2.1,10.1.2.1,62,
4.021758s,10.1.2.1,10.2.2.1,1502,1428
4.021760s,10.2.2.1,10.1.2.1,62,
4.021878s,10.1.2.1,10.2.2.1,1502,1428
4.021880s,10.2.2.1,10.1.2.1,62,
4.021998s,10.1.2.1,10.2.2.1,1502,1428
4.022001s,10.2.2.1,10.1.2.1,62,
4.022118s,10.1.2.1,10.2.2.1,1502,1428
4.022121s,10.2.2.1,10.1.2.1,62,
4.022239s,10.1.2.1,10.2.2.1,1502,1428
4.022241s,10.2.2.1,10.1.2.1,62,
4.022359s,10.1.2.1,10.2.2.1,1502,1428
4.022361s,10.2.2.1,10.1.2.1,62,
4.022479s,10.1.2.1,10.2.2.1,1502,1428
4.022481s,10.2.2.1,10.1.2.1,62,
4.022599s,10.1.2.1,10.2.2.1,1502,1428
4.022601s,10.2.2.1,10.1.2.1,62,
4.022719s,10.1.2.1,10.2.2.1,1502,1428
4.022722s,10.2.2.1,10.1.2.1,62,
4.022839s,10.1.2.1,10.2.2.1,1502,1428
4.022842s,10.2.2.1,10.1.2.1,62,
4.022960s,10.1.2.1,10.2.2.1,1502,1428
4.022962s,10.2.2.1,10.1.2.1,62,
4.023080s,10.1.2.1,10.2.2.1,1502,1428
4.023082s,10.2.2.1,10.1.2.1,62,
4.023200s,10.1.2.1,10.2.2.1,1502,1428
4.023202s,10.2.2.1,10.1.2.1,62,
4.023320s,10.1.2.1,10.2.2.1,1502,1428
4.023322s,10.2.2.1,10.1.2.1,62,
4.023440s,10.1.2.1,10.2.2.1,1502,1428
4.023442s,10.2.2.1,10.1.2.1,62,
4.023560s,10.1.2.1,10.2.2.1,1502,1428
4.023563s,10.2.2.1,10.1.2.1,62,
4.023680s,10.1.2.1,10.2.2.1,1502,1428
4.023683s,10.2.2.1,10.1.2.1,62,
4.023801s,10.1.2.1,10.2.2.1,1502,1428
4.023803s,10.2.2.1,10.1.2.1,62,
4.023921s,10.1.2.1,10.2.2.1,1502,1428
4.023923s,10.2.2.1,10.1.2.1,62,
4.024041s,10.1.2.1,10.2.2.1,1502,1428
4.024043s,10.2.2.1,10.1.2.1,62,
4.024161s,10.1.2.1,10.2.2.1,1502,1428
4.024163s,10.2.2.1,10.1.2.1,62,
4.024281s,10.1.2.1,10.2.2.1,1502,1428
4.024284s,10.2.2.1,10.1.2.1,62,
4.024401s,10.1.2.1,10.2.2.1,1502,1428
4.024404s,10.2.2.1,10.1.2.1,62,
4.024522s,10.1.2.1,10.2.2.1,1502,1428
4.024524s,10.2.2.1,10.1.2.1,62,
4.024642s,10.1.2.1,10.2.2.1,1502,1428
4.024644s,10.2.2.1,10.1.2.1,62,
4.024762s,10.1.2.1,10.2.2.1,1502,1428
4.024764s,10.2.2.1,10.1.2.1,62,
4.024882s,10.1.2.1,10.2.2.1,1502,1428
4.024884s,10.2.2.1,10.1.2.1,62,
4.025002s,10.1.2.1,10.2.2.1,1502,1428
4.025005s,10.2.2.1,10.1.2.1,62,
4.025122s,10.1.2.1,10.2.2.1,1502,1428
4.025125s,10.2.2.1,10.1.2.1,62,
4.025243s,10.1.2.1,10.2.2.1,1502,1428
4.025245s,10.2.2.1,10.1.2.1,62,
4.025363s,10.1.2.1,10.2.2.1,1502,1428
4.025365s,10.2.2.1,10.1.2.1,62,
4.025483s,10.1.2.1,10.2.2.1,1502,1428
4.025485s,10.2.2.1,10.1.2.1,62,
4.025603s,10.1.2.1,10.2.2.1,1502,1428
4.025605s,10.2.2.1,10.1.2.1,62,
4.025723s,10.1.2.1,10.2.2.1,1502,1428
4.025726s,10.2.2.1,10.1.2.1,62,
4.025843s,10.1.2.1,10.2.2.1,1502,1428
4.025846s,10.2.2.1,10.1.2.1,62,
4.025964s,10.1.2.1,10.2.2.1,1502,1428
4.025966s,10.2.2.1,10.1.2.1,62,
4.026084s,10.1.2.1,10.2.2.1,1502,1428
4.026086s,10.2.2.1,10.1.2.1,62,
4.026204s,10.1.2.1,10.2.2.1,1502,1428
4.026206s,10.2.2.1,10.1.2.1,62,
4.026324s,10.1.2.1,10.2.2.1,1502,1428
4.026326s,10.2.2.1,10.1.2.1,62,
4.026444s,10.1.2.1,10.2.2.1,1502,1428
4.026446s,10.2.2.1,10.1.2.1,62,
4.026564s,10.1.2.1,10.2.2.1,1502,1428
4.026567s,10.2.2.1,10.1.2.1,62,
4.026684s,10.1.2.1,10.2.2.1,1502,1428
4.026687s,10.2.2.1,10.1.2.1,62,
4.026805s,10.1.2.1,10.2.2.1,1502,1428
4.026807s,10.2.2.1,10.1.2.1,62,
4.026925s,10.1.2.1,10.2.2.1,1502,1428
4.026927s,10.2.2.1,10.1.2.1,62,
4.027045s,10.1.2.1,10.2.2.1,1502,1428
4.027047s,10.2.2.1,10.1.2.1,62,
4.027165s,10.1.2.1,10.2.2.1,1502,1428
4.027167s,10.2.2.1,10.1.2.1,62,
4.027285s,10.1.2.1,10.2.2.1,1502,1428
4.027288s,10.2.2.1,10.1.2.1,62,
4.027405s,10.1.2.1,10.2.2.1,1502,1428
4.027408s,10.2.2.1,10.1.2.1,62,
4.027526s,10.1.2.1,10.2.2.1,1502,1428
4.027528s,10.2.2.1,10.1.2.1,62,
4.027646s,10.1.2.1,10.2.2.1,1502,1428
4.027648s,10.2.2.1,10.1.2.1,62,
4.027766s,10.1.2.1,10.2.2.1,1502,1428
4.027768s,10.2.2.1,10.1.2.1,62,
4.027886s,10.1.2.1,10.2.2.1,1502,1428
4.027888s,10.2.2.1,10.1.2.1,62,
4.028006s,10.1.2.1,10.2.2.1,1502,1428
4.028009s,10.2.2.1,10.1.2.1,62,
4.028126s,10.1.2.1,10.2.2.1,1502,1428
4.028129s,10.2.2.1,10.1.2.1,62,
4.028247s,10.1.2.1,10.2.2.1,1502,1428
4.028249s,10.2.2.1,10.1.2.1,62,
4.028367s,10.1.2.1,10.2.2.1,1502,1428
4.028369s,10.2.2.1,10.1.2.1,62,
4.028487s,10.1.2.1,10.2.2.1,1502,1428
4.028489s,10.2.2.1,10.1.2.1,62,
4.028607s,10.1.2.1,10.2.2.1,1502,1428
4.028609s,10.2.2.1,10.1.2.1,62,
4.028727s,10.1.2.1,10.2.2.1,1502,1428
4.028730s,10.2.2.1,10.1.2.1,62,
4.028847s,10.1.2.1,10.2.2.1,1502,1428
4.028850s,10.2.2.1,10.1.2.1,62,
4.028968s,10.1.2.1,10.2.2.1,1502,1428
4.028970s,10.2.2.1,10.1.2.1,62,
4.029088s,10.1.2.1,10.2.2.1,1502,1428
4.029090s,10.2.2.1,10.1.2.1,62,
4.029208s,10.1.2.1,10.2.2.1,1502,1428
4.029210s,10.2.2.1,10.1.2.1,62,
4.029328s,10.1.2.1,10.2.2.1,1502,1428
4.029330s,10.2.2.1,10.1.2.1,62,
4.029448s,10.1.2.1,10.2.2.1,1502,1428
4.029450s,10.2.2.1,10.1.2.1,62,
4.029568s,10.1.2.1,10.2.2.1,1502,1428
4.029571s,10.2.2.1,10.1.2.1,62,
4.029688s,10.1.2.1,10.2.2.1,1502,1428
4.029691s,10.2.2.1,10.1.2.1,62,
4.029809s,10.1.2.1,10.2.2.1,1502,1428
4.029811s,10.2.2.1,10.1.2.1,62,
4.029929s,10.1.2.1,10.2.2.1,1502,1428
4.029931s,10.2.2.1,10.1.2.1,62,
4.030049s,10.1.2.1,10.2.2.1,1502,1428
4.030051s,10.2.2.1,10.1.2.1,62,
4.030169s,10.1.2.1,10.2.2.1,1502,1428
4.030171s,10.2.2.1,10.1.2.1,62,
4.030289s,10.1.2.1,10.2.2.1,1502,1428
4.030292s,10.2.2.1,10.1.2.1,62,
4.030409s,10.1.2.1,10.2.2.1,1502,1428
4.030412s,10.2.2.1,10.1.2.1,62,
4.030530s,10.1.2.1,10.2.2.1,1502,1428
4.030532s,10.2.2.1,10.1.2.1,62,
4.030650s,10.1.2.1,10.2.2.1,1502,1428
4.030652s,10.2.2.1,10.1.2.1,62,
4.030770s,10.1.2.1,10.2.2.1,1502,1428
4.030772s,10.2.2.1,10.1.2.1,62,
4.030890s,10.1.2.1,10.2.2.1,1502,1428
4.030892s,10.2.2.1,10.1.2.1,62,
4.031010s,10.1.2.1,10.2.2.1,1502,1428
4.031013s,10.2.2.1,10.1.2.1,62,
4.031130s,10.1.2.1,10.2.2.1,1502,1428
4.031133s,10.2.2.1,10.1.2.1,62,
4.031251s,10.1.2.1,10.2.2.1,1502,1428
4.031253s,10.2.2.1,10.1.2.1,62,
4.031371s,10.1.2.1,10.2.2.1,1502,1428
4.031373s,10.2.2.1,10.1.2.1,62,
4.031491s,10.1.2.1,10.2.2.1,1502,1428
4.031493s,10.2.2.1,10.1.2.1,62,
4.031611s,10.1.2.1,10.2.2.1,1502,1428
4.031613s,10.2.2.1,10.1.2.1,62,
4.031731s,10.1.2.1,10.2.2.1,1502,1428
4.031734s,10.2.2.1,10.1.2.1,62,
4.031851s,10.1.2.1,10.2.2.1,1502,1428
4.031854s,10.2.2.1,10.1.2.1,62,
4.031972s,10.1.2.1,10.2.2.1,1502,1428
4.031974s,10.2.2.1,10.1.2.1,62,
4.032092s,10.1.2.1,10.2.2.1,1502,1428
4.032094s,10.2.2.1,10.1.2.1,62,
4.032212s,10.1.2.1,10.2.2.1,1502,1428
4.032214s,10.2.2.1,10.1.2.1,62,
4.032332s,10.1.2.1,10.2.2.1,1502,1428
4.032334s,10.2.2.1,10.1.2.1,62,
4.032452s,10.1.2.1,10.2.2.1,1502,1428
4.032454s,10.2.2.1,10.1.2.1,62,
4.032572s,10.1.2.1,10.2.2.1,1502,1428
4.032575s,10.2.2.1,10.1.2.1,62,
4.032692s,10.1.2.1,10.2.2.1,1502,1428
4.032695s,10.2.2.1,10.1.2.1,62,
4.032813s,10.1.2.1,10.2.2.1,1502,1428
4.032815s,10.2.2.1,10.1.2.1,62,
4.032933s,10.1.2.1,10.2.2.1,1502,1428
4.032935s,10.2.2.1,10.1.2.1,62,
4.033053s,10.1.2.1,10.2.2.1,1502,1428
4.033055s,10.2.2.1,10.1.2.1,62,
4.033173s,10.1.2.1,10.2.2.1,1502,1428
4.033175s,10.2.2.1,10.1.2.1,62,
4.033293s,10.1.2.1,10.2.2.1,1502,1428
4.033296s,10.2.2.1,10.1.2.1,62,
4.033413s,10.1.2.1,10.2.2.1,1502,1428
4.033416s,10.2.2.1,10.1.2.1,62,
4.033534s,10.1.2.1,10.2.2.1,1502,1428
4.033536s,10.2.2.1,10.1.2.1,62,
4.033654s,10.1.2.1,10.2.2.1,1502,1428
4.033656s,10.2.2.1,10.1.2.1,62,
4.033774s,10.1.2.1,10.2.2.1,1502,1428
4.033776s,10.2.2.1,10.1.2.1,62,
4.033894s,10.1.2.1,10.2.2.1,1502,1428
4.033896s,10.2.2.1,10.1.2.1,62,
4.034014s,10.1.2.1,10.2.2.1,1502,1428
4.034017s,10.2.2.1,10.1.2.1,62,
4.034134s,10.1.2.1,10.2.2.1,1502,1428
4.034137s,10.2.2.1,10.1.2.1,62,
4.034255s,10.1.2.1,10.2.2.1,1502,1428
4.034257s,10.2.2.1,10.1.2.1,62,
4.034375s,10.1.2.1,10.2.2.1,1502,1428
4.034377s,10.2.2.1,10.1.2.1,62,
4.034495s,10.1.2.1,10.2.2.1,1502,1428
4.034497s,10.2.2.1,10.1.2.1,62,
4.034615s,10.1.2.1,10.2.2.1,1502,1428
4.034617s,10.2.2.1,10.1.2.1,62,
4.034735s,10.1.2.1,10.2.2.1,1502,1428
4.034738s,10.2.2.1,10.1.2.1,62,
4.034855s,10.1.2.1,10.2.2.1,1502,1428
4.034858s,10.2.2.1,10.1.2.1,62,
4.034976s,10.1.2.1,10.2.2.1,1502,1428
4.034978s,10.2.2.1,10.1.2.1,62,
4.035096s,10.1.2.1,10.2.2.1,1502,1428
4.035098s,10.2.2.1,10.1.2.1,62,
4.035216s,10.1.2.1,10.2.2.1,1502,1428
4.035218s,10.2.2.1,10.1.2.1,62,
4.035336s,10.1.2.1,10.2.2.1,1502,1428
4.035338s,10.2.2.1,10.1.2.1,62,
4.035456s,10.1.2.1,10.2.2.1,1502,1428
4.035458s,10.2.2.1,10.1.2.1,62,
4.035576s,10.1.2.1,10.2.2.1,1502,1428
4.035579s,10.2.2.1,10.1.2.1,62,
4.035696s,10.1.2.1,10.2.2.1,586,512
4.035699s,10.2.2.1,10.1.2.1,62,
4.035743s,10.1.2.1,10.2.2.1,1502,1428
4.035819s,10.2.2.1,10.1.2.1,62,
4.035864s,10.1.2.1,10.2.2.1,1502,1428
4.035939s,10.2.2.1,10.1.2.1,62,
4.035984s,10.1.2.1,10.2.2.1,1502,1428
4.035986s,10.2.2.1,10.1.2.1,62,
4.036104s,10.1.2.1,10.2.2.1,1502,1428
4.036106s,10.2.2.1,10.1.2.1,62,
4.036224s,10.1.2.1,10.2.2.1,1502,1428
4.036226s,10.2.2.1,10.1.2.1,62,
4.036344s,10.1.2.1,10.2.2.1,1502,1428
4.036346s,10.2.2.1,10.1.2.1,62,
4.036464s,10.1.2.1,10.2.2.1,1502,1428
4.036467s,10.2.2.1,10.1.2.1,62,
4.036584s,10.1.2.1,10.2.2.1,1502,1428
4.036587s,10.2.2.1,10.1.2.1,62,
4.036705s,10.1.2.1,10.2.2.1,1502,1428
4.036707s,10.2.2.1,10.1.2.1,62,
4.036825s,10.1.2.1,10.2.2.1,1502,1428
4.036827s,10.2.2.1,10.1.2.1,62,
4.036945s,10.1.2.1,10.2.2.1,1502,1428
4.036947s,10.2.2.1,10.1.2.1,62,
4.037065s,10.1.2.1,10.2.2.1,1502,1428
4.037067s,10.2.2.1,10.1.2.1,62,
4.037185s,10.1.2.1,10.2.2.1,1502,1428
4.037188s,10.2.2.1,10.1.2.1,62,
4.037305s,10.1.2.1,10.2.2.1,1502,1428
4.037308s,10.2.2.1,10.1.2.1,62,
4.037426s,10.1.2.1,10.2.2.1,1502,1428
4.037428s,10.2.2.1,10.1.2.1,62,
4.037546s,10.1.2.1,10.2.2.1,1502,1428
4.037548s,10.2.2.1,10.1.2.1,62,
4.037666s,10.1.2.1,10.2.2.1,1502,1428
4.037668s,10.2.2.1,10.1.2.1,62,
4.037786s,10.1.2.1,10.2.2.1,1502,1428
4.037788s,10.2.2.1,10.1.2.1,62,
4.037906s,10.1.2.1,10.2.2.1,1502,1428
4.037909s,10.2.2.1,10.1.2.1,62,
4.038026s,10.1.2.1,10.2.2.1,1502,1428
4.038029s,10.2.2.1,10.1.2.1,62,
4.038147s,10.1.2.1,10.2.2.1,1502,1428
4.038149s,10.2.2.1,10.1.2.1,62,
4.038267s,10.1.2.1,10.2.2.1,1502,1428
4.038269s,10.2.2.1,10.1.2.1,62,
4.038387s,10.1.2.1,10.2.2.1,1502,1428
4.038389s,10.2.2.1,10.1.2.1,62,
4.038507s,10.1.2.1,10.2.2.1,1502,1428
4.038509s,10.2.2.1,10.1.2.1,62,
4.038627s,10.1.2.1,10.2.2.1,1502,1428
4.038630s,10.2.2.1,10.1.2.1,62,
4.038747s,10.1.2.1,10.2.2.1,1502,1428
4.038750s,10.2.2.1,10.1.2.1,62,
4.038868s,10.1.2.1,10.2.2.1,1502,1428
4.038870s,10.2.2.1,10.1.2.1,62,
4.038988s,10.1.2.1,10.2.2.1,1502,1428
4.038990s,10.2.2.1,10.1.2.1,62,
4.039108s,10.1.2.1,10.2.2.1,1502,1428
4.039110s,10.2.2.1,10.1.2.1,62,
4.039228s,10.1.2.1,10.2.2.1,1502,1428
4.039230s,10.2.2.1,10.1.2.1,62,
4.039348s,10.1.2.1,10.2.2.1,1502,1428
4.039350s,10.2.2.1,10.1.2.1,62,
4.039468s,10.1.2.1,10.2.2.1,1502,1428
4.039471s,10.2.2.1,10.1.2.1,62,
4.039588s,10.1.2.1,10.2.2.1,1502,1428
4.039591s,10.2.2.1,10.1.2.1,62,
4.039709s,10.1.2.1,10.2.2.1,1502,1428
4.039711s,10.2.2.1,10.1.2.1,62,
4.039829s,10.1.2.1,10.2.2.1,1502,1428
4.039831s,10.2.2.1,10.1.2.1,62,
4.039949s,10.1.2.1,10.2.2.1,1502,1428
4.039951s,10.2.2.1,10.1.2.1,62,
4.040069s,10.1.2.1,10.2.2.1,1502,1428
4.040071s,10.2.2.1,10.1.2.1,62,
4.040189s,10.1.2.1,10.2.2.1,1502,1428
4.040192s,10.2.2.1,10.1.2.1,62,
4.040309s,10.1.2.1,10.2.2.1,1502,1428
4.040312s,10.2.2.1,10.1.2.1,62,
4.040430s,10.1.2.1,10.2.2.1,1502,1428
4.040432s,10.2.2.1,10.1.2.1,62,
4.040550s,10.1.2.1,10.2.2.1,1502,1428
4.040552s,10.2.2.1,10.1.2.1,62,
4.040670s,10.1.2.1,10.2.2.1,1502,1428
4.040672s,10.2.2.1,10.1.2.1,62,
4.040790s,10.1.2.1,10.2.2.1,1502,1428
4.040792s,10.2.2.1,10.1.2.1,62,
4.040910s,10.1.2.1,10.2.2.1,1502,1428
4.040913s,10.2.2.1,10.1.2.1,62,
4.041030s,10.1.2.1,10.2.2.1,1502,1428
4.041035s,10.2.2.1,10.1.2.1,74,
4.041151s,10.1.2.1,10.2.2.1,1502,1428
4.041157s,10.2.2.1,10.1.2.1,82,
4.041271s,10.1.2.1,10.2.2.1,1502,1428
4.041277s,10.2.2.1,10.1.2.1,82,
4.041391s,10.1.2.1,10.2.2.1,1502,1428
4.041397s,10.2.2.1,10.1.2.1,82,
4.041511s,10.1.2.1,10.2.2.1,1502,1428
4.041517s,10.2.2.1,10.1.2.1,82,
4.041631s,10.1.2.1,10.2.2.1,1502,1428
4.041638s,10.2.2.1,10.1.2.1,82,
4.041751s,10.1.2.1,10.2.2.1,1502,1428
4.041758s,10.2.2.1,10.1.2.1,82,
4.041872s,10.1.2.1,10.2.2.1,1502,1428
4.041878s,10.2.2.1,10.1.2.1,82,
4.041992s,10.1.2.1,10.2.2.1,1502,1428
