Time,Source,Destination,Length,data len
4.011471s,10.1.2.1,10.2.2.1,1502,1428
4.011834s,10.2.2.1,10.1.2.1,62,
4.011834s,10.1.2.1,10.2.2.1,1502,1428
4.012197s,10.2.2.1,10.1.2.1,62,
4.012197s,10.1.2.1,10.2.2.1,1502,1428
4.012559s,10.2.2.1,10.1.2.1,62,
4.012559s,10.1.2.1,10.2.2.1,1502,1428
4.012922s,10.2.2.1,10.1.2.1,62,
4.012922s,10.1.2.1,10.2.2.1,1502,1428
4.013285s,10.2.2.1,10.1.2.1,62,
4.013285s,10.1.2.1,10.2.2.1,1502,1428
4.013648s,10.2.2.1,10.1.2.1,62,
4.013648s,10.1.2.1,10.2.2.1,1502,1428
4.014011s,10.2.2.1,10.1.2.1,62,
4.014011s,10.1.2.1,10.2.2.1,1502,1428
4.014373s,10.2.2.1,10.1.2.1,62,
4.014373s,10.1.2.1,10.2.2.1,1502,1428
4.014736s,10.2.2.1,10.1.2.1,62,
4.014736s,10.1.2.1,10.2.2.1,1502,1428
4.015099s,10.2.2.1,10.1.2.1,62,
4.015099s,10.1.2.1,10.2.2.1,1502,1428
4.015462s,10.2.2.1,10.1.2.1,62,
4.015462s,10.1.2.1,10.2.2.1,1502,1428
4.015825s,10.2.2.1,10.1.2.1,62,
4.015825s,10.1.2.1,10.2.2.1,1502,1428
4.016187s,10.2.2.1,10.1.2.1,62,
4.016187s,10.1.2.1,10.2.2.1,1502,1428
4.016550s,10.2.2.1,10.1.2.1,62,
4.021884s,10.1.2.1,10.2.2.1,586,512
4.022064s,10.2.2.1,10.1.2.1,62,
4.022064s,10.1.2.1,10.2.2.1,1502,1428
4.022427s,10.2.2.1,10.1.2.1,62,
4.035827s,10.1.2.1,10.2.2.1,1502,1428
4.036190s,10.2.2.1,10.1.2.1,62,
4.036190s,10.1.2.1,10.2.2.1,1502,1428
4.036553s,10.2.2.1,10.1.2.1,62,
4.036553s,10.1.2.1,10.2.2.1,1502,1428
4.036915s,10.2.2.1,10.1.2.1,62,
4.036915s,10.1.2.1,10.2.2.1,1502,1428
4.037278s,10.2.2.1,10.1.2.1,62,
4.037278s,10.1.2.1,10.2.2.1,1502,1428
4.037641s,10.2.2.1,10.1.2.1,62,
4.037641s,10.1.2.1,10.2.2.1,1502,1428
4.038004s,10.2.2.1,10.1.2.1,62,
4.038471s,10.1.2.1,10.2.2.1,586,512
4.038650s,10.2.2.1,10.1.2.1,62,
4.038650s,10.1.2.1,10.2.2.1,1502,1428
4.039013s,10.2.2.1,10.1.2.1,62,
4.039013s,10.1.2.1,10.2.2.1,1502,1428
4.039376s,10.2.2.1,10.1.2.1,62,
4.039376s,10.1.2.1,10.2.2.1,1502,1428
4.039739s,10.2.2.1,10.1.2.1,62,
4.039739s,10.1.2.1,10.2.2.1,1502,1428
4.040101s,10.2.2.1,10.1.2.1,62,
4.040101s,10.1.2.1,10.2.2.1,1502,1428
4.040464s,10.2.2.1,10.1.2.1,62,
4.040464s,10.1.2.1,10.2.2.1,1502,1428
4.040827s,10.2.2.1,10.1.2.1,62,
4.040827s,10.1.2.1,10.2.2.1,1502,1428
4.041190s,10.2.2.1,10.1.2.1,62,
4.041190s,10.1.2.1,10.2.2.1,1502,1428
4.041553s,10.2.2.1,10.1.2.1,62,
4.041553s,10.1.2.1,10.2.2.1,1502,1428
4.041915s,10.2.2.1,10.1.2.1,62,
4.041915s,10.1.2.1,10.2.2.1,1502,1428
4.042278s,10.2.2.1,10.1.2.1,62,
4.042278s,10.1.2.1,10.2.2.1,1502,1428
4.042641s,10.2.2.1,10.1.2.1,62,
4.042641s,10.1.2.1,10.2.2.1,1502,1428
4.043004s,10.2.2.1,10.1.2.1,62,
4.043004s,10.1.2.1,10.2.2.1,1502,1428
4.043367s,10.2.2.1,10.1.2.1,62,
4.043367s,10.1.2.1,10.2.2.1,1502,1428
4.043729s,10.2.2.1,10.1.2.1,62,
4.043729s,10.1.2.1,10.2.2.1,1502,1428
4.044092s,10.2.2.1,10.1.2.1,62,
4.044092s,10.1.2.1,10.2.2.1,1502,1428
4.044455s,10.2.2.1,10.1.2.1,62,
4.044455s,10.1.2.1,10.2.2.1,1502,1428
4.044818s,10.2.2.1,10.1.2.1,62,
4.044818s,10.1.2.1,10.2.2.1,1502,1428
4.045181s,10.2.2.1,10.1.2.1,62,
4.045181s,10.1.2.1,10.2.2.1,1502,1428
4.045543s,10.2.2.1,10.1.2.1,62,
4.045543s,10.1.2.1,10.2.2.1,1502,1428
4.045906s,10.2.2.1,10.1.2.1,62,
4.046157s,10.1.2.1,10.2.2.1,586,512
4.046336s,10.2.2.1,10.1.2.1,62,
4.046336s,10.1.2.1,10.2.2.1,1502,1428
4.046699s,10.2.2.1,10.1.2.1,62,
4.046699s,10.1.2.1,10.2.2.1,1502,1428
4.047062s,10.2.2.1,10.1.2.1,62,
4.047062s,10.1.2.1,10.2.2.1,1502,1428
4.047425s,10.2.2.1,10.1.2.1,62,
4.047425s,10.1.2.1,10.2.2.1,1502,1428
4.047788s,10.2.2.1,10.1.2.1,62,
4.047788s,10.1.2.1,10.2.2.1,1502,1428
4.048150s,10.2.2.1,10.1.2.1,62,
4.048150s,10.1.2.1,10.2.2.1,1502,1428
4.048513s,10.2.2.1,10.1.2.1,62,
4.048513s,10.1.2.1,10.2.2.1,1502,1428
4.048876s,10.2.2.1,10.1.2.1,62,
4.048876s,10.1.2.1,10.2.2.1,1502,1428
4.049239s,10.2.2.1,10.1.2.1,62,
4.049239s,10.1.2.1,10.2.2.1,1502,1428
4.049602s,10.2.2.1,10.1.2.1,62,
4.049602s,10.1.2.1,10.2.2.1,1502,1428
4.049964s,10.2.2.1,10.1.2.1,62,
4.049964s,10.1.2.1,10.2.2.1,1502,1428
4.050327s,10.2.2.1,10.1.2.1,62,
4.050327s,10.1.2.1,10.2.2.1,1502,1428
4.050690s,10.2.2.1,10.1.2.1,62,
4.050690s,10.1.2.1,10.2.2.1,1502,1428
4.051053s,10.2.2.1,10.1.2.1,62,
4.051053s,10.1.2.1,10.2.2.1,1502,1428
4.051416s,10.2.2.1,10.1.2.1,62,
4.051416s,10.1.2.1,10.2.2.1,1502,1428
4.051778s,10.2.2.1,10.1.2.1,62,
4.051778s,10.1.2.1,10.2.2.1,1502,1428
4.052141s,10.2.2.1,10.1.2.1,62,
4.052141s,10.1.2.1,10.2.2.1,1502,1428
4.052504s,10.2.2.1,10.1.2.1,62,
4.052504s,10.1.2.1,10.2.2.1,1502,1428
4.052867s,10.2.2.1,10.1.2.1,62,
4.052867s,10.1.2.1,10.2.2.1,1502,1428
4.053230s,10.2.2.1,10.1.2.1,62,
4.053230s,10.1.2.1,10.2.2.1,1502,1428
4.053592s,10.2.2.1,10.1.2.1,62,
4.053592s,10.1.2.1,10.2.2.1,1502,1428
4.053955s,10.2.2.1,10.1.2.1,62,
4.053955s,10.1.2.1,10.2.2.1,1502,1428
4.054318s,10.2.2.1,10.1.2.1,62,
4.054318s,10.1.2.1,10.2.2.1,1502,1428
4.054681s,10.2.2.1,10.1.2.1,62,
4.054681s,10.1.2.1,10.2.2.1,1502,1428
4.055044s,10.2.2.1,10.1.2.1,62,
4.055044s,10.1.2.1,10.2.2.1,1502,1428
4.055406s,10.2.2.1,10.1.2.1,62,
4.055406s,10.1.2.1,10.2.2.1,1502,1428
4.055769s,10.2.2.1,10.1.2.1,62,
4.055769s,10.1.2.1,10.2.2.1,1502,1428
4.056132s,10.2.2.1,10.1.2.1,62,
4.056132s,10.1.2.1,10.2.2.1,1502,1428
4.056495s,10.2.2.1,10.1.2.1,62,
4.056495s,10.1.2.1,10.2.2.1,1502,1428
4.056858s,10.2.2.1,10.1.2.1,62,
4.056858s,10.1.2.1,10.2.2.1,1502,1428
4.057220s,10.2.2.1,10.1.2.1,62,
4.057220s,10.1.2.1,10.2.2.1,1502,1428
4.057583s,10.2.2.1,10.1.2.1,62,
4.057583s,10.1.2.1,10.2.2.1,1502,1428
4.057946s,10.2.2.1,10.1.2.1,62,
4.057946s,10.1.2.1,10.2.2.1,1502,1428
4.058309s,10.2.2.1,10.1.2.1,62,
4.058309s,10.1.2.1,10.2.2.1,1502,1428
4.058672s,10.2.2.1,10.1.2.1,62,
4.058672s,10.1.2.1,10.2.2.1,1502,1428
4.059034s,10.2.2.1,10.1.2.1,62,
4.059034s,10.1.2.1,10.2.2.1,1502,1428
4.059397s,10.2.2.1,10.1.2.1,62,
4.059397s,10.1.2.1,10.2.2.1,1502,1428
4.059760s,10.2.2.1,10.1.2.1,62,
4.059760s,10.1.2.1,10.2.2.1,1502,1428
4.060123s,10.2.2.1,10.1.2.1,62,
4.060123s,10.1.2.1,10.2.2.1,1502,1428
4.060486s,10.2.2.1,10.1.2.1,62,
4.060486s,10.1.2.1,10.2.2.1,1502,1428
4.060848s,10.2.2.1,10.1.2.1,62,
4.060848s,10.1.2.1,10.2.2.1,1502,1428
4.061211s,10.2.2.1,10.1.2.1,62,
4.061211s,10.1.2.1,10.2.2.1,1502,1428
4.061574s,10.2.2.1,10.1.2.1,62,
4.061574s,10.1.2.1,10.2.2.1,1502,1428
4.061937s,10.2.2.1,10.1.2.1,62,
4.061937s,10.1.2.1,10.2.2.1,1502,1428
4.062300s,10.2.2.1,10.1.2.1,62,
4.062300s,10.1.2.1,10.2.2.1,1502,1428
4.062662s,10.2.2.1,10.1.2.1,62,
4.062662s,10.1.2.1,10.2.2.1,1502,1428
4.063025s,10.2.2.1,10.1.2.1,62,
4.063025s,10.1.2.1,10.2.2.1,1502,1428
4.063388s,10.2.2.1,10.1.2.1,62,
4.063388s,10.1.2.1,10.2.2.1,1502,1428
4.063751s,10.2.2.1,10.1.2.1,62,
4.063751s,10.1.2.1,10.2.2.1,1502,1428
4.064114s,10.2.2.1,10.1.2.1,62,
4.064114s,10.1.2.1,10.2.2.1,1502,1428
4.064476s,10.2.2.1,10.1.2.1,62,
4.064476s,10.1.2.1,10.2.2.1,1502,1428
4.064839s,10.2.2.1,10.1.2.1,62,
4.064839s,10.1.2.1,10.2.2.1,1502,1428
4.065202s,10.2.2.1,10.1.2.1,62,
4.065202s,10.1.2.1,10.2.2.1,1502,1428
4.065565s,10.2.2.1,10.1.2.1,62,
4.065565s,10.1.2.1,10.2.2.1,1502,1428
4.065928s,10.2.2.1,10.1.2.1,62,
4.065928s,10.1.2.1,10.2.2.1,1502,1428
4.066290s,10.2.2.1,10.1.2.1,62,
4.066290s,10.1.2.1,10.2.2.1,1502,1428
4.066653s,10.2.2.1,10.1.2.1,62,
4.066653s,10.1.2.1,10.2.2.1,1502,1428
4.067016s,10.2.2.1,10.1.2.1,62,
4.067016s,10.1.2.1,10.2.2.1,1502,1428
4.067379s,10.2.2.1,10.1.2.1,62,
4.067379s,10.1.2.1,10.2.2.1,1502,1428
4.067742s,10.2.2.1,10.1.2.1,62,
4.067742s,10.1.2.1,10.2.2.1,1502,1428
4.068105s,10.2.2.1,10.1.2.1,62,
4.068105s,10.1.2.1,10.2.2.1,1502,1428
4.068467s,10.2.2.1,10.1.2.1,62,
4.068467s,10.1.2.1,10.2.2.1,1502,1428
4.068830s,10.2.2.1,10.1.2.1,62,
4.068830s,10.1.2.1,10.2.2.1,1502,1428
4.069193s,10.2.2.1,10.1.2.1,62,
4.069193s,10.1.2.1,10.2.2.1,1502,1428
4.069556s,10.2.2.1,10.1.2.1,62,
4.069556s,10.1.2.1,10.2.2.1,1502,1428
4.069919s,10.2.2.1,10.1.2.1,62,
4.069919s,10.1.2.1,10.2.2.1,1502,1428
4.070281s,10.2.2.1,10.1.2.1,62,
4.070281s,10.1.2.1,10.2.2.1,1502,1428
4.070644s,10.2.2.1,10.1.2.1,62,
4.070644s,10.1.2.1,10.2.2.1,1502,1428
4.071007s,10.2.2.1,10.1.2.1,62,
4.071007s,10.1.2.1,10.2.2.1,1502,1428
4.071370s,10.2.2.1,10.1.2.1,62,
4.071370s,10.1.2.1,10.2.2.1,1502,1428
4.071733s,10.2.2.1,10.1.2.1,62,
4.071733s,10.1.2.1,10.2.2.1,1502,1428
4.072095s,10.2.2.1,10.1.2.1,62,
4.072095s,10.1.2.1,10.2.2.1,1502,1428
4.072458s,10.2.2.1,10.1.2.1,62,
4.072458s,10.1.2.1,10.2.2.1,1502,1428
4.072821s,10.2.2.1,10.1.2.1,62,
4.072821s,10.1.2.1,10.2.2.1,1502,1428
4.073184s,10.2.2.1,10.1.2.1,62,
4.073184s,10.1.2.1,10.2.2.1,1502,1428
4.073547s,10.2.2.1,10.1.2.1,62,
4.073547s,10.1.2.1,10.2.2.1,1502,1428
4.073909s,10.2.2.1,10.1.2.1,62,
4.073909s,10.1.2.1,10.2.2.1,1502,1428
4.074272s,10.2.2.1,10.1.2.1,62,
4.074272s,10.1.2.1,10.2.2.1,1502,1428
4.074635s,10.2.2.1,10.1.2.1,62,
4.074635s,10.1.2.1,10.2.2.1,1502,1428
4.074998s,10.2.2.1,10.1.2.1,62,
4.074998s,10.1.2.1,10.2.2.1,1502,1428
4.075361s,10.2.2.1,10.1.2.1,62,
4.075361s,10.1.2.1,10.2.2.1,1502,1428
4.075723s,10.2.2.1,10.1.2.1,62,
4.075723s,10.1.2.1,10.2.2.1,1502,1428
4.076086s,10.2.2.1,10.1.2.1,62,
4.076086s,10.1.2.1,10.2.2.1,1502,1428
4.076449s,10.2.2.1,10.1.2.1,62,
4.076449s,10.1.2.1,10.2.2.1,1502,1428
4.076812s,10.2.2.1,10.1.2.1,62,
4.076812s,10.1.2.1,10.2.2.1,1502,1428
4.077175s,10.2.2.1,10.1.2.1,62,
4.077175s,10.1.2.1,10.2.2.1,1502,1428
4.077537s,10.2.2.1,10.1.2.1,62,
4.077537s,10.1.2.1,10.2.2.1,1502,1428
4.077900s,10.2.2.1,10.1.2.1,62,
4.077900s,10.1.2.1,10.2.2.1,1502,1428
4.078263s,10.2.2.1,10.1.2.1,62,
4.078263s,10.1.2.1,10.2.2.1,1502,1428
4.078626s,10.2.2.1,10.1.2.1,62,
4.078626s,10.1.2.1,10.2.2.1,1502,1428
4.078989s,10.2.2.1,10.1.2.1,62,
4.078989s,10.1.2.1,10.2.2.1,1502,1428
4.079351s,10.2.2.1,10.1.2.1,62,
4.079351s,10.1.2.1,10.2.2.1,1502,1428
4.079714s,10.2.2.1,10.1.2.1,62,
4.079714s,10.1.2.1,10.2.2.1,1502,1428
4.080077s,10.2.2.1,10.1.2.1,62,
4.080077s,10.1.2.1,10.2.2.1,1502,1428
4.080440s,10.2.2.1,10.1.2.1,62,
4.080440s,10.1.2.1,10.2.2.1,1502,1428
4.080803s,10.2.2.1,10.1.2.1,62,
4.080803s,10.1.2.1,10.2.2.1,1502,1428
4.081165s,10.2.2.1,10.1.2.1,62,
4.081165s,10.1.2.1,10.2.2.1,1502,1428
4.081528s,10.2.2.1,10.1.2.1,62,
4.081528s,10.1.2.1,10.2.2.1,1502,1428
4.081891s,10.2.2.1,10.1.2.1,62,
4.081891s,10.1.2.1,10.2.2.1,1502,1428
4.120037s,10.2.2.1,10.1.2.1,62,
4.120037s,10.1.2.1,10.2.2.1,1502,1428
4.160037s,10.2.2.1,10.1.2.1,62,
4.160037s,10.1.2.1,10.2.2.1,1502,1428
4.200037s,10.2.2.1,10.1.2.1,62,
4.200037s,10.1.2.1,10.2.2.1,1502,1428
4.240037s,10.2.2.1,10.1.2.1,62,
4.240037s,10.1.2.1,10.2.2.1,1502,1428
4.280037s,10.2.2.1,10.1.2.1,62,
4.280037s,10.1.2.1,10.2.2.1,1502,1428
4.320037s,10.2.2.1,10.1.2.1,62,
4.320037s,10.1.2.1,10.2.2.1,1502,1428
4.320157s,10.1.2.1,10.2.2.1,1502,1428
4.320520s,10.2.2.1,10.1.2.1,62,
4.320520s,10.1.2.1,10.2.2.1,1502,1428
4.320640s,10.1.2.1,10.2.2.1,1502,1428
4.320760s,10.1.2.1,10.2.2.1,1502,1428
4.321003s,10.2.2.1,10.1.2.1,62,
4.321003s,10.1.2.1,10.2.2.1,1502,1428
4.321123s,10.1.2.1,10.2.2.1,1502,1428
4.321243s,10.1.2.1,10.2.2.1,1502,1428
4.321366s,10.2.2.1,10.1.2.1,62,
4.321366s,10.1.2.1,10.2.2.1,1502,1428
4.321486s,10.1.2.1,10.2.2.1,1502,1428
4.321606s,10.1.2.1,10.2.2.1,1502,1428
4.321606s,10.2.2.1,10.1.2.1,62,
4.321726s,10.1.2.1,10.2.2.1,1502,1428
4.321846s,10.1.2.1,10.2.2.1,1502,1428
4.321849s,10.2.2.1,10.1.2.1,62,
4.321966s,10.1.2.1,10.2.2.1,1502,1428
4.322087s,10.1.2.1,10.2.2.1,1502,1428
4.322089s,10.2.2.1,10.1.2.1,62,
4.322207s,10.1.2.1,10.2.2.1,1502,1428
4.322327s,10.1.2.1,10.2.2.1,1502,1428
4.322329s,10.2.2.1,10.1.2.1,62,
4.322447s,10.1.2.1,10.2.2.1,1502,1428
4.322567s,10.1.2.1,10.2.2.1,1502,1428
4.322570s,10.2.2.1,10.1.2.1,62,
4.322687s,10.1.2.1,10.2.2.1,1502,1428
4.322808s,10.1.2.1,10.2.2.1,1502,1428
4.322810s,10.2.2.1,10.1.2.1,62,
4.322928s,10.1.2.1,10.2.2.1,1502,1428
4.323048s,10.1.2.1,10.2.2.1,1502,1428
4.323050s,10.2.2.1,10.1.2.1,62,
4.323168s,10.1.2.1,10.2.2.1,1502,1428
4.323288s,10.1.2.1,10.2.2.1,1502,1428
4.323291s,10.2.2.1,10.1.2.1,62,
4.323408s,10.1.2.1,10.2.2.1,1502,1428
4.323529s,10.1.2.1,10.2.2.1,1502,1428
4.323531s,10.2.2.1,10.1.2.1,62,
4.323649s,10.1.2.1,10.2.2.1,1502,1428
4.323769s,10.1.2.1,10.2.2.1,1502,1428
4.323771s,10.2.2.1,10.1.2.1,62,
4.323889s,10.1.2.1,10.2.2.1,1502,1428
4.324009s,10.1.2.1,10.2.2.1,1502,1428
4.324011s,10.2.2.1,10.1.2.1,62,
4.324129s,10.1.2.1,10.2.2.1,1502,1428
4.324249s,10.1.2.1,10.2.2.1,1502,1428
4.324252s,10.2.2.1,10.1.2.1,62,
4.324370s,10.1.2.1,10.2.2.1,1502,1428
4.324490s,10.1.2.1,10.2.2.1,1502,1428
4.324492s,10.2.2.1,10.1.2.1,62,
4.324610s,10.1.2.1,10.2.2.1,1502,1428
4.324730s,10.1.2.1,10.2.2.1,1502,1428
4.324732s,10.2.2.1,10.1.2.1,62,
4.324850s,10.1.2.1,10.2.2.1,1502,1428
4.324970s,10.1.2.1,10.2.2.1,1502,1428
4.324973s,10.2.2.1,10.1.2.1,62,
4.325091s,10.1.2.1,10.2.2.1,1502,1428
4.325211s,10.1.2.1,10.2.2.1,1502,1428
4.325213s,10.2.2.1,10.1.2.1,62,
4.325331s,10.1.2.1,10.2.2.1,1502,1428
4.325451s,10.1.2.1,10.2.2.1,1502,1428
4.325453s,10.2.2.1,10.1.2.1,62,
4.325571s,10.1.2.1,10.2.2.1,1502,1428
4.325691s,10.1.2.1,10.2.2.1,1502,1428
4.325694s,10.2.2.1,10.1.2.1,62,
4.325812s,10.1.2.1,10.2.2.1,1502,1428
4.325932s,10.1.2.1,10.2.2.1,1502,1428
4.325934s,10.2.2.1,10.1.2.1,62,
4.326052s,10.1.2.1,10.2.2.1,1502,1428
4.326172s,10.1.2.1,10.2.2.1,1502,1428
4.326174s,10.2.2.1,10.1.2.1,62,
4.326292s,10.1.2.1,10.2.2.1,1502,1428
4.326412s,10.1.2.1,10.2.2.1,1502,1428
4.326415s,10.2.2.1,10.1.2.1,62,
4.326533s,10.1.2.1,10.2.2.1,1502,1428
4.326653s,10.1.2.1,10.2.2.1,1502,1428
4.326655s,10.2.2.1,10.1.2.1,62,
4.326773s,10.1.2.1,10.2.2.1,1502,1428
4.326893s,10.1.2.1,10.2.2.1,1502,1428
4.326895s,10.2.2.1,10.1.2.1,62,
4.327013s,10.1.2.1,10.2.2.1,1502,1428
4.327133s,10.1.2.1,10.2.2.1,1502,1428
4.327136s,10.2.2.1,10.1.2.1,62,
4.327253s,10.1.2.1,10.2.2.1,1502,1428
4.327374s,10.1.2.1,10.2.2.1,1502,1428
4.327376s,10.2.2.1,10.1.2.1,62,
4.327494s,10.1.2.1,10.2.2.1,1502,1428
4.327614s,10.1.2.1,10.2.2.1,1502,1428
4.327616s,10.2.2.1,10.1.2.1,62,
4.327734s,10.1.2.1,10.2.2.1,1502,1428
4.327854s,10.1.2.1,10.2.2.1,1502,1428
4.327857s,10.2.2.1,10.1.2.1,62,
4.327974s,10.1.2.1,10.2.2.1,1502,1428
4.328095s,10.1.2.1,10.2.2.1,1502,1428
4.328097s,10.2.2.1,10.1.2.1,62,
4.328215s,10.1.2.1,10.2.2.1,1502,1428
4.328335s,10.1.2.1,10.2.2.1,1502,1428
4.328337s,10.2.2.1,10.1.2.1,62,
4.328455s,10.1.2.1,10.2.2.1,1502,1428
4.328575s,10.1.2.1,10.2.2.1,1502,1428
4.328578s,10.2.2.1,10.1.2.1,62,
4.328695s,10.1.2.1,10.2.2.1,1502,1428
4.328816s,10.1.2.1,10.2.2.1,1502,1428
4.328818s,10.2.2.1,10.1.2.1,62,
4.328936s,10.1.2.1,10.2.2.1,1502,1428
4.329056s,10.1.2.1,10.2.2.1,1502,1428
4.329058s,10.2.2.1,10.1.2.1,62,
4.329176s,10.1.2.1,10.2.2.1,1502,1428
4.329296s,10.1.2.1,10.2.2.1,1502,1428
4.329299s,10.2.2.1,10.1.2.1,62,
4.329416s,10.1.2.1,10.2.2.1,1502,1428
4.329537s,10.1.2.1,10.2.2.1,1502,1428
4.329539s,10.2.2.1,10.1.2.1,62,
4.329657s,10.1.2.1,10.2.2.1,1502,1428
4.329777s,10.1.2.1,10.2.2.1,1502,1428
4.329779s,10.2.2.1,10.1.2.1,62,
4.329897s,10.1.2.1,10.2.2.1,1502,1428
4.330017s,10.1.2.1,10.2.2.1,1502,1428
4.330019s,10.2.2.1,10.1.2.1,62,
4.330137s,10.1.2.1,10.2.2.1,1502,1428
4.330257s,10.1.2.1,10.2.2.1,1502,1428
4.330260s,10.2.2.1,10.1.2.1,62,
4.330378s,10.1.2.1,10.2.2.1,1502,1428
4.330498s,10.1.2.1,10.2.2.1,1502,1428
4.330500s,10.2.2.1,10.1.2.1,62,
4.330618s,10.1.2.1,10.2.2.1,1502,1428
4.330738s,10.1.2.1,10.2.2.1,1502,1428
4.330740s,10.2.2.1,10.1.2.1,62,
4.330858s,10.1.2.1,10.2.2.1,1502,1428
4.330978s,10.1.2.1,10.2.2.1,1502,1428
4.330981s,10.2.2.1,10.1.2.1,62,
4.331099s,10.1.2.1,10.2.2.1,1502,1428
4.331219s,10.1.2.1,10.2.2.1,1502,1428
4.331221s,10.2.2.1,10.1.2.1,62,
4.331339s,10.1.2.1,10.2.2.1,1502,1428
4.331459s,10.1.2.1,10.2.2.1,1502,1428
4.331461s,10.2.2.1,10.1.2.1,62,
4.331579s,10.1.2.1,10.2.2.1,1502,1428
4.331699s,10.1.2.1,10.2.2.1,1502,1428
4.331702s,10.2.2.1,10.1.2.1,62,
4.331820s,10.1.2.1,10.2.2.1,1502,1428
4.331940s,10.1.2.1,10.2.2.1,1502,1428
4.331942s,10.2.2.1,10.1.2.1,62,
4.332060s,10.1.2.1,10.2.2.1,1502,1428
4.332180s,10.1.2.1,10.2.2.1,1502,1428
4.332182s,10.2.2.1,10.1.2.1,62,
4.332300s,10.1.2.1,10.2.2.1,1502,1428
4.332420s,10.1.2.1,10.2.2.1,1502,1428
4.332423s,10.2.2.1,10.1.2.1,62,
4.332541s,10.1.2.1,10.2.2.1,1502,1428
4.332661s,10.1.2.1,10.2.2.1,1502,1428
4.332663s,10.2.2.1,10.1.2.1,62,
4.332781s,10.1.2.1,10.2.2.1,1502,1428
4.332901s,10.1.2.1,10.2.2.1,1502,1428
4.332903s,10.2.2.1,10.1.2.1,62,
4.333021s,10.1.2.1,10.2.2.1,1502,1428
4.333141s,10.1.2.1,10.2.2.1,1502,1428
4.333144s,10.2.2.1,10.1.2.1,62,
