Time,Source,Destination,Length,data len
4.031137s,10.1.2.1,10.2.2.1,1502,1428
4.031500s,10.2.2.1,10.1.2.1,62,
4.034315s,10.1.2.1,10.2.2.1,1502,1428
4.034435s,10.1.2.1,10.2.2.1,1502,1428
4.034678s,10.2.2.1,10.1.2.1,62,
4.034678s,10.1.2.1,10.2.2.1,1502,1428
4.034798s,10.1.2.1,10.2.2.1,1502,1428
4.034798s,10.2.2.1,10.1.2.1,62,
4.034918s,10.1.2.1,10.2.2.1,1502,1428
4.035039s,10.1.2.1,10.2.2.1,1502,1428
4.035041s,10.2.2.1,10.1.2.1,62,
4.035159s,10.1.2.1,10.2.2.1,1502,1428
4.035161s,10.2.2.1,10.1.2.1,62,
4.035279s,10.1.2.1,10.2.2.1,1502,1428
4.035281s,10.2.2.1,10.1.2.1,62,
4.035399s,10.1.2.1,10.2.2.1,1502,1428
4.035401s,10.2.2.1,10.1.2.1,62,
4.035519s,10.1.2.1,10.2.2.1,1502,1428
4.035522s,10.2.2.1,10.1.2.1,62,
4.035639s,10.1.2.1,10.2.2.1,1502,1428
4.035642s,10.2.2.1,10.1.2.1,62,
4.035760s,10.1.2.1,10.2.2.1,1502,1428
4.035762s,10.2.2.1,10.1.2.1,62,
4.035880s,10.1.2.1,10.2.2.1,1502,1428
4.035882s,10.2.2.1,10.1.2.1,62,
4.036000s,10.1.2.1,10.2.2.1,1502,1428
4.036002s,10.2.2.1,10.1.2.1,62,
4.036120s,10.1.2.1,10.2.2.1,1502,1428
4.036122s,10.2.2.1,10.1.2.1,62,
4.036240s,10.1.2.1,10.2.2.1,1502,1428
4.036242s,10.2.2.1,10.1.2.1,62,
4.036360s,10.1.2.1,10.2.2.1,1502,1428
4.036363s,10.2.2.1,10.1.2.1,62,
4.036480s,10.1.2.1,10.2.2.1,1502,1428
4.036483s,10.2.2.1,10.1.2.1,62,
4.036601s,10.1.2.1,10.2.2.1,1502,1428
4.036603s,10.2.2.1,10.1.2.1,62,
4.036721s,10.1.2.1,10.2.2.1,1502,1428
4.036723s,10.2.2.1,10.1.2.1,62,
4.036841s,10.1.2.1,10.2.2.1,1502,1428
4.036843s,10.2.2.1,10.1.2.1,62,
4.036961s,10.1.2.1,10.2.2.1,1502,1428
4.036963s,10.2.2.1,10.1.2.1,62,
4.037081s,10.1.2.1,10.2.2.1,1502,1428
4.037084s,10.2.2.1,10.1.2.1,62,
4.037201s,10.1.2.1,10.2.2.1,1502,1428
4.037204s,10.2.2.1,10.1.2.1,62,
4.037322s,10.1.2.1,10.2.2.1,1502,1428
4.037324s,10.2.2.1,10.1.2.1,62,
4.037442s,10.1.2.1,10.2.2.1,1502,1428
4.037444s,10.2.2.1,10.1.2.1,62,
4.037562s,10.1.2.1,10.2.2.1,1502,1428
4.037564s,10.2.2.1,10.1.2.1,62,
4.037682s,10.1.2.1,10.2.2.1,1502,1428
4.037684s,10.2.2.1,10.1.2.1,62,
4.037805s,10.2.2.1,10.1.2.1,62,
4.037925s,10.2.2.1,10.1.2.1,62,
4.038045s,10.2.2.1,10.1.2.1,62,
4.038641s,10.1.2.1,10.2.2.1,1502,1428
4.038761s,10.1.2.1,10.2.2.1,1502,1428
4.038881s,10.1.2.1,10.2.2.1,1502,1428
4.039002s,10.1.2.1,10.2.2.1,1502,1428
4.039004s,10.2.2.1,10.1.2.1,62,
4.039122s,10.1.2.1,10.2.2.1,1502,1428
4.039124s,10.2.2.1,10.1.2.1,62,
4.039242s,10.1.2.1,10.2.2.1,1502,1428
4.039244s,10.2.2.1,10.1.2.1,62,
4.039362s,10.1.2.1,10.2.2.1,1502,1428
4.039364s,10.2.2.1,10.1.2.1,62,
4.039482s,10.1.2.1,10.2.2.1,1502,1428
4.039484s,10.2.2.1,10.1.2.1,62,
4.039602s,10.1.2.1,10.2.2.1,1502,1428
4.039605s,10.2.2.1,10.1.2.1,62,
4.039722s,10.1.2.1,10.2.2.1,1502,1428
4.039725s,10.2.2.1,10.1.2.1,62,
4.039843s,10.1.2.1,10.2.2.1,1502,1428
4.039845s,10.2.2.1,10.1.2.1,62,
4.039963s,10.1.2.1,10.2.2.1,1502,1428
4.039965s,10.2.2.1,10.1.2.1,62,
4.040083s,10.1.2.1,10.2.2.1,1502,1428
4.040085s,10.2.2.1,10.1.2.1,62,
4.040203s,10.1.2.1,10.2.2.1,1502,1428
4.040205s,10.2.2.1,10.1.2.1,62,
4.040323s,10.1.2.1,10.2.2.1,1502,1428
4.040326s,10.2.2.1,10.1.2.1,62,
4.040443s,10.1.2.1,10.2.2.1,1502,1428
4.040446s,10.2.2.1,10.1.2.1,62,
4.040564s,10.1.2.1,10.2.2.1,1502,1428
4.040566s,10.2.2.1,10.1.2.1,62,
4.040684s,10.1.2.1,10.2.2.1,1502,1428
4.040686s,10.2.2.1,10.1.2.1,62,
4.040804s,10.1.2.1,10.2.2.1,1502,1428
4.040806s,10.2.2.1,10.1.2.1,62,
4.040924s,10.1.2.1,10.2.2.1,1502,1428
4.040926s,10.2.2.1,10.1.2.1,62,
4.041044s,10.1.2.1,10.2.2.1,1502,1428
4.041047s,10.2.2.1,10.1.2.1,62,
4.041164s,10.1.2.1,10.2.2.1,1502,1428
4.041167s,10.2.2.1,10.1.2.1,62,
4.041285s,10.1.2.1,10.2.2.1,1502,1428
4.041287s,10.2.2.1,10.1.2.1,62,
4.041405s,10.1.2.1,10.2.2.1,1502,1428
4.041407s,10.2.2.1,10.1.2.1,62,
4.041525s,10.1.2.1,10.2.2.1,1502,1428
4.041527s,10.2.2.1,10.1.2.1,62,
4.041645s,10.1.2.1,10.2.2.1,1502,1428
4.041765s,10.1.2.1,10.2.2.1,1502,1428
4.041885s,10.2.2.1,10.1.2.1,62,
4.042126s,10.2.2.1,10.1.2.1,62,
4.042246s,10.1.2.1,10.2.2.1,1502,1428
4.042366s,10.1.2.1,10.2.2.1,1502,1428
4.042486s,10.1.2.1,10.2.2.1,1502,1428
4.042606s,10.1.2.1,10.2.2.1,1502,1428
4.042609s,10.2.2.1,10.1.2.1,62,
4.042726s,10.1.2.1,10.2.2.1,1502,1428
4.042729s,10.2.2.1,10.1.2.1,62,
4.042847s,10.1.2.1,10.2.2.1,1502,1428
4.042849s,10.2.2.1,10.1.2.1,62,
4.042967s,10.1.2.1,10.2.2.1,1502,1428
4.042969s,10.2.2.1,10.1.2.1,62,
4.043087s,10.1.2.1,10.2.2.1,1502,1428
4.043089s,10.2.2.1,10.1.2.1,62,
4.043207s,10.1.2.1,10.2.2.1,1502,1428
4.043209s,10.2.2.1,10.1.2.1,62,
4.043327s,10.1.2.1,10.2.2.1,1502,1428
4.043330s,10.2.2.1,10.1.2.1,62,
4.043447s,10.1.2.1,10.2.2.1,1502,1428
4.043450s,10.2.2.1,10.1.2.1,62,
4.043568s,10.1.2.1,10.2.2.1,1502,1428
4.043570s,10.2.2.1,10.1.2.1,62,
4.043688s,10.1.2.1,10.2.2.1,1502,1428
4.043690s,10.2.2.1,10.1.2.1,62,
4.043808s,10.1.2.1,10.2.2.1,1502,1428
4.043928s,10.1.2.1,10.2.2.1,1502,1428
4.043930s,10.2.2.1,10.1.2.1,62,
4.044048s,10.1.2.1,10.2.2.1,1502,1428
4.044168s,10.1.2.1,10.2.2.1,1502,1428
4.044218s,10.2.2.1,10.1.2.1,62,
4.044289s,10.1.2.1,10.2.2.1,1502,1428
4.044409s,10.1.2.1,10.2.2.1,1502,1428
4.044458s,10.2.2.1,10.1.2.1,62,
4.044529s,10.1.2.1,10.2.2.1,1502,1428
4.044649s,10.1.2.1,10.2.2.1,1502,1428
4.044698s,10.2.2.1,10.1.2.1,62,
4.044769s,10.1.2.1,10.2.2.1,1502,1428
4.044889s,10.1.2.1,10.2.2.1,1502,1428
4.044939s,10.2.2.1,10.1.2.1,62,
4.045010s,10.1.2.1,10.2.2.1,1502,1428
4.045130s,10.1.2.1,10.2.2.1,1502,1428
4.045179s,10.2.2.1,10.1.2.1,62,
4.045250s,10.1.2.1,10.2.2.1,1502,1428
4.045252s,10.2.2.1,10.1.2.1,62,
4.045370s,10.1.2.1,10.2.2.1,1502,1428
4.045490s,10.1.2.1,10.2.2.1,1502,1428
4.045492s,10.2.2.1,10.1.2.1,62,
4.045610s,10.1.2.1,10.2.2.1,1502,1428
4.045730s,10.1.2.1,10.2.2.1,1502,1428
4.045780s,10.2.2.1,10.1.2.1,62,
4.045851s,10.1.2.1,10.2.2.1,1502,1428
4.045971s,10.1.2.1,10.2.2.1,1502,1428
4.046020s,10.2.2.1,10.1.2.1,62,
4.046091s,10.1.2.1,10.2.2.1,1502,1428
4.046211s,10.1.2.1,10.2.2.1,1502,1428
4.046213s,10.2.2.1,10.1.2.1,62,
4.046331s,10.1.2.1,10.2.2.1,1502,1428
4.046451s,10.1.2.1,10.2.2.1,1502,1428
4.046501s,10.2.2.1,10.1.2.1,62,
4.046572s,10.1.2.1,10.2.2.1,1502,1428
4.046692s,10.1.2.1,10.2.2.1,1502,1428
4.046694s,10.2.2.1,10.1.2.1,62,
4.046812s,10.1.2.1,10.2.2.1,1502,1428
4.046932s,10.1.2.1,10.2.2.1,1502,1428
4.046934s,10.2.2.1,10.1.2.1,62,
4.047052s,10.1.2.1,10.2.2.1,1502,1428
4.047172s,10.1.2.1,10.2.2.1,1502,1428
4.047222s,10.2.2.1,10.1.2.1,62,
4.047293s,10.1.2.1,10.2.2.1,1502,1428
4.047413s,10.1.2.1,10.2.2.1,1502,1428
4.047415s,10.2.2.1,10.1.2.1,62,
4.047533s,10.1.2.1,10.2.2.1,1502,1428
4.047653s,10.1.2.1,10.2.2.1,1502,1428
4.047655s,10.2.2.1,10.1.2.1,62,
4.047773s,10.1.2.1,10.2.2.1,1502,1428
4.047893s,10.1.2.1,10.2.2.1,1502,1428
4.047943s,10.2.2.1,10.1.2.1,62,
4.048014s,10.1.2.1,10.2.2.1,1502,1428
4.048134s,10.1.2.1,10.2.2.1,1502,1428
4.048136s,10.2.2.1,10.1.2.1,62,
4.048254s,10.1.2.1,10.2.2.1,1502,1428
4.048374s,10.1.2.1,10.2.2.1,1502,1428
4.048376s,10.2.2.1,10.1.2.1,62,
4.048494s,10.1.2.1,10.2.2.1,1502,1428
4.048614s,10.1.2.1,10.2.2.1,1502,1428
4.048617s,10.2.2.1,10.1.2.1,62,
4.048734s,10.1.2.1,10.2.2.1,1502,1428
4.048855s,10.1.2.1,10.2.2.1,1502,1428
4.048904s,10.2.2.1,10.1.2.1,62,
4.048975s,10.1.2.1,10.2.2.1,1502,1428
4.049095s,10.1.2.1,10.2.2.1,1502,1428
4.049144s,10.2.2.1,10.1.2.1,62,
4.049215s,10.1.2.1,10.2.2.1,1502,1428
4.049335s,10.1.2.1,10.2.2.1,1502,1428
4.049338s,10.2.2.1,10.1.2.1,62,
4.049455s,10.1.2.1,10.2.2.1,1502,1428
4.049576s,10.1.2.1,10.2.2.1,1502,1428
4.049625s,10.2.2.1,10.1.2.1,62,
4.049696s,10.1.2.1,10.2.2.1,1502,1428
4.049816s,10.1.2.1,10.2.2.1,1502,1428
4.049818s,10.2.2.1,10.1.2.1,62,
4.049936s,10.1.2.1,10.2.2.1,1502,1428
4.050056s,10.1.2.1,10.2.2.1,1502,1428
4.050059s,10.2.2.1,10.1.2.1,62,
4.050176s,10.1.2.1,10.2.2.1,1502,1428
4.050297s,10.1.2.1,10.2.2.1,1502,1428
4.050346s,10.2.2.1,10.1.2.1,62,
4.050417s,10.1.2.1,10.2.2.1,1502,1428
4.050537s,10.1.2.1,10.2.2.1,1502,1428
4.050539s,10.2.2.1,10.1.2.1,62,
4.050657s,10.1.2.1,10.2.2.1,1502,1428
4.050777s,10.1.2.1,10.2.2.1,1502,1428
4.050780s,10.2.2.1,10.1.2.1,62,
4.050897s,10.1.2.1,10.2.2.1,1502,1428
4.051018s,10.1.2.1,10.2.2.1,1502,1428
4.051020s,10.2.2.1,10.1.2.1,62,
4.051138s,10.1.2.1,10.2.2.1,1502,1428
4.051258s,10.1.2.1,10.2.2.1,1502,1428
4.051307s,10.2.2.1,10.1.2.1,62,
4.051378s,10.1.2.1,10.2.2.1,1502,1428
4.051498s,10.1.2.1,10.2.2.1,1502,1428
4.051547s,10.2.2.1,10.1.2.1,62,
4.051618s,10.1.2.1,10.2.2.1,1502,1428
4.051738s,10.1.2.1,10.2.2.1,1502,1428
4.051741s,10.2.2.1,10.1.2.1,62,
4.051859s,10.1.2.1,10.2.2.1,1502,1428
4.051979s,10.1.2.1,10.2.2.1,1502,1428
4.052028s,10.2.2.1,10.1.2.1,62,
4.052099s,10.1.2.1,10.2.2.1,1502,1428
4.052101s,10.2.2.1,10.1.2.1,62,
4.052219s,10.1.2.1,10.2.2.1,1502,1428
4.052339s,10.1.2.1,10.2.2.1,1502,1428
4.052388s,10.2.2.1,10.1.2.1,62,
4.052459s,10.1.2.1,10.2.2.1,1502,1428
4.052580s,10.1.2.1,10.2.2.1,1502,1428
4.052629s,10.2.2.1,10.1.2.1,62,
4.052700s,10.1.2.1,10.2.2.1,1502,1428
4.052820s,10.1.2.1,10.2.2.1,1502,1428
4.052822s,10.2.2.1,10.1.2.1,62,
4.052940s,10.1.2.1,10.2.2.1,1502,1428
4.053060s,10.1.2.1,10.2.2.1,1502,1428
4.053109s,10.2.2.1,10.1.2.1,62,
4.053180s,10.1.2.1,10.2.2.1,1502,1428
4.053301s,10.1.2.1,10.2.2.1,1502,1428
4.053303s,10.2.2.1,10.1.2.1,62,
4.053421s,10.1.2.1,10.2.2.1,1502,1428
4.053541s,10.1.2.1,10.2.2.1,1502,1428
4.053590s,10.2.2.1,10.1.2.1,62,
4.053661s,10.1.2.1,10.2.2.1,1502,1428
4.053781s,10.1.2.1,10.2.2.1,1502,1428
4.053830s,10.2.2.1,10.1.2.1,62,
4.053901s,10.1.2.1,10.2.2.1,1502,1428
4.054022s,10.1.2.1,10.2.2.1,1502,1428
4.054024s,10.2.2.1,10.1.2.1,62,
4.054142s,10.1.2.1,10.2.2.1,1502,1428
4.054262s,10.1.2.1,10.2.2.1,1502,1428
4.054264s,10.2.2.1,10.1.2.1,62,
4.054382s,10.1.2.1,10.2.2.1,1502,1428
4.054502s,10.1.2.1,10.2.2.1,1502,1428
4.054551s,10.2.2.1,10.1.2.1,62,
4.054622s,10.1.2.1,10.2.2.1,1502,1428
4.054742s,10.1.2.1,10.2.2.1,1502,1428
4.054792s,10.2.2.1,10.1.2.1,62,
4.054863s,10.1.2.1,10.2.2.1,1502,1428
4.054983s,10.1.2.1,10.2.2.1,1502,1428
4.055079s,10.2.2.1,10.1.2.1,62,
4.055103s,10.1.2.1,10.2.2.1,1502,1428
4.055223s,10.1.2.1,10.2.2.1,1502,1428
4.055225s,10.2.2.1,10.1.2.1,62,
4.055343s,10.1.2.1,10.2.2.1,1502,1428
4.055463s,10.1.2.1,10.2.2.1,1502,1428
4.055560s,10.2.2.1,10.1.2.1,62,
4.055584s,10.1.2.1,10.2.2.1,1502,1428
4.055704s,10.1.2.1,10.2.2.1,1502,1428
4.055706s,10.2.2.1,10.1.2.1,62,
4.055824s,10.1.2.1,10.2.2.1,1502,1428
4.055944s,10.1.2.1,10.2.2.1,1502,1428
4.056040s,10.2.2.1,10.1.2.1,62,
4.056064s,10.1.2.1,10.2.2.1,1502,1428
4.056184s,10.1.2.1,10.2.2.1,1502,1428
4.056280s,10.2.2.1,10.1.2.1,62,
4.056305s,10.1.2.1,10.2.2.1,1502,1428
4.056425s,10.1.2.1,10.2.2.1,1502,1428
4.056427s,10.2.2.1,10.1.2.1,62,
4.056545s,10.1.2.1,10.2.2.1,1502,1428
4.056665s,10.1.2.1,10.2.2.1,1502,1428
4.056667s,10.2.2.1,10.1.2.1,62,
4.056785s,10.1.2.1,10.2.2.1,1502,1428
4.056905s,10.1.2.1,10.2.2.1,1502,1428
4.057001s,10.2.2.1,10.1.2.1,62,
4.057026s,10.1.2.1,10.2.2.1,1502,1428
4.057146s,10.1.2.1,10.2.2.1,1502,1428
4.057242s,10.2.2.1,10.1.2.1,62,
4.057266s,10.1.2.1,10.2.2.1,1502,1428
4.057386s,10.1.2.1,10.2.2.1,1502,1428
4.057388s,10.2.2.1,10.1.2.1,62,
4.057506s,10.1.2.1,10.2.2.1,1502,1428
4.057626s,10.1.2.1,10.2.2.1,1502,1428
4.057722s,10.2.2.1,10.1.2.1,62,
4.057746s,10.1.2.1,10.2.2.1,1502,1428
4.057867s,10.1.2.1,10.2.2.1,1502,1428
4.057869s,10.2.2.1,10.1.2.1,62,
4.057987s,10.1.2.1,10.2.2.1,1502,1428
4.058107s,10.1.2.1,10.2.2.1,1502,1428
4.058109s,10.2.2.1,10.1.2.1,62,
4.058227s,10.1.2.1,10.2.2.1,1502,1428
4.058347s,10.1.2.1,10.2.2.1,1502,1428
4.058350s,10.2.2.1,10.1.2.1,62,
4.058467s,10.1.2.1,10.2.2.1,1502,1428
4.058588s,10.1.2.1,10.2.2.1,1502,1428
4.058590s,10.2.2.1,10.1.2.1,62,
4.058708s,10.1.2.1,10.2.2.1,1502,1428
4.058828s,10.1.2.1,10.2.2.1,1502,1428
4.058830s,10.2.2.1,10.1.2.1,62,
4.058948s,10.1.2.1,10.2.2.1,1502,1428
4.059068s,10.1.2.1,10.2.2.1,1502,1428
4.059071s,10.2.2.1,10.1.2.1,62,
4.059188s,10.1.2.1,10.2.2.1,1502,1428
4.059309s,10.1.2.1,10.2.2.1,1502,1428
4.059311s,10.2.2.1,10.1.2.1,62,
4.059429s,10.1.2.1,10.2.2.1,1502,1428
4.059549s,10.1.2.1,10.2.2.1,1502,1428
4.059645s,10.2.2.1,10.1.2.1,62,
4.059669s,10.1.2.1,10.2.2.1,1502,1428
4.059789s,10.1.2.1,10.2.2.1,1502,1428
4.059885s,10.2.2.1,10.1.2.1,62,
4.059909s,10.1.2.1,10.2.2.1,1502,1428
4.060030s,10.1.2.1,10.2.2.1,1502,1428
4.060126s,10.2.2.1,10.1.2.1,62,
4.060150s,10.1.2.1,10.2.2.1,1502,1428
4.060270s,10.1.2.1,10.2.2.1,1502,1428
4.060366s,10.2.2.1,10.1.2.1,62,
4.060390s,10.1.2.1,10.2.2.1,1502,1428
4.060510s,10.1.2.1,10.2.2.1,1502,1428
4.060512s,10.2.2.1,10.1.2.1,62,
4.060630s,10.1.2.1,10.2.2.1,1502,1428
4.060750s,10.1.2.1,10.2.2.1,1502,1428
4.060847s,10.2.2.1,10.1.2.1,62,
4.060871s,10.1.2.1,10.2.2.1,1502,1428
4.060991s,10.1.2.1,10.2.2.1,1502,1428
4.060993s,10.2.2.1,10.1.2.1,62,
4.061111s,10.1.2.1,10.2.2.1,1502,1428
4.061231s,10.1.2.1,10.2.2.1,1502,1428
4.061233s,10.2.2.1,10.1.2.1,62,
4.061351s,10.1.2.1,10.2.2.1,1502,1428
4.061471s,10.1.2.1,10.2.2.1,1502,1428
4.061568s,10.2.2.1,10.1.2.1,62,
4.061592s,10.1.2.1,10.2.2.1,1502,1428
4.061712s,10.1.2.1,10.2.2.1,1502,1428
4.061714s,10.2.2.1,10.1.2.1,62,
4.061832s,10.1.2.1,10.2.2.1,1502,1428
4.061952s,10.1.2.1,10.2.2.1,1502,1428
4.061975s,10.2.2.1,10.1.2.1,62,
4.062072s,10.1.2.1,10.2.2.1,1502,1428
4.062192s,10.1.2.1,10.2.2.1,1502,1428
4.062215s,10.2.2.1,10.1.2.1,62,
4.062313s,10.1.2.1,10.2.2.1,1502,1428
4.062433s,10.1.2.1,10.2.2.1,1502,1428
4.062456s,10.2.2.1,10.1.2.1,62,
4.062553s,10.1.2.1,10.2.2.1,1502,1428
4.062673s,10.1.2.1,10.2.2.1,1502,1428
4.062696s,10.2.2.1,10.1.2.1,62,
4.062793s,10.1.2.1,10.2.2.1,1502,1428
4.062913s,10.1.2.1,10.2.2.1,1502,1428
4.062936s,10.2.2.1,10.1.2.1,62,
4.063034s,10.1.2.1,10.2.2.1,1502,1428
4.063154s,10.1.2.1,10.2.2.1,1502,1428
4.063176s,10.2.2.1,10.1.2.1,62,
4.063274s,10.1.2.1,10.2.2.1,1502,1428
4.063394s,10.1.2.1,10.2.2.1,1502,1428
4.063417s,10.2.2.1,10.1.2.1,62,
4.063514s,10.1.2.1,10.2.2.1,1502,1428
4.063634s,10.1.2.1,10.2.2.1,1502,1428
4.063657s,10.2.2.1,10.1.2.1,62,
4.063754s,10.1.2.1,10.2.2.1,1502,1428
4.063875s,10.1.2.1,10.2.2.1,1502,1428
4.063897s,10.2.2.1,10.1.2.1,62,
4.063995s,10.1.2.1,10.2.2.1,1502,1428
4.064115s,10.1.2.1,10.2.2.1,1502,1428
4.064138s,10.2.2.1,10.1.2.1,62,
4.064235s,10.1.2.1,10.2.2.1,1502,1428
4.064355s,10.1.2.1,10.2.2.1,1502,1428
4.064358s,10.2.2.1,10.1.2.1,62,
4.064475s,10.1.2.1,10.2.2.1,1502,1428
4.064596s,10.1.2.1,10.2.2.1,1502,1428
4.064618s,10.2.2.1,10.1.2.1,62,
4.064716s,10.1.2.1,10.2.2.1,1502,1428
4.064836s,10.1.2.1,10.2.2.1,1502,1428
4.064859s,10.2.2.1,10.1.2.1,62,
4.064956s,10.1.2.1,10.2.2.1,1502,1428
4.065076s,10.1.2.1,10.2.2.1,1502,1428
4.065079s,10.2.2.1,10.1.2.1,62,
4.065196s,10.1.2.1,10.2.2.1,1502,1428
4.065317s,10.1.2.1,10.2.2.1,1502,1428
4.065339s,10.2.2.1,10.1.2.1,62,
4.065437s,10.1.2.1,10.2.2.1,1502,1428
4.065557s,10.1.2.1,10.2.2.1,1502,1428
4.065580s,10.2.2.1,10.1.2.1,62,
4.065677s,10.1.2.1,10.2.2.1,1502,1428
4.065797s,10.1.2.1,10.2.2.1,1502,1428
4.065800s,10.2.2.1,10.1.2.1,62,
4.065917s,10.1.2.1,10.2.2.1,1502,1428
4.066038s,10.1.2.1,10.2.2.1,1502,1428
4.066040s,10.2.2.1,10.1.2.1,62,
4.066158s,10.1.2.1,10.2.2.1,1502,1428
4.066278s,10.1.2.1,10.2.2.1,1502,1428
4.066301s,10.2.2.1,10.1.2.1,62,
4.066398s,10.1.2.1,10.2.2.1,1502,1428
4.066518s,10.1.2.1,10.2.2.1,1502,1428
4.066541s,10.2.2.1,10.1.2.1,62,
4.066638s,10.1.2.1,10.2.2.1,1502,1428
4.066758s,10.1.2.1,10.2.2.1,1502,1428
4.066781s,10.2.2.1,10.1.2.1,62,
4.066879s,10.1.2.1,10.2.2.1,1502,1428
4.066999s,10.1.2.1,10.2.2.1,1502,1428
4.067022s,10.2.2.1,10.1.2.1,62,
4.067119s,10.1.2.1,10.2.2.1,1502,1428
4.067239s,10.1.2.1,10.2.2.1,1502,1428
4.067262s,10.2.2.1,10.1.2.1,62,
4.067359s,10.1.2.1,10.2.2.1,1502,1428
4.067479s,10.1.2.1,10.2.2.1,1502,1428
4.067502s,10.2.2.1,10.1.2.1,62,
4.067600s,10.1.2.1,10.2.2.1,1502,1428
4.067720s,10.1.2.1,10.2.2.1,1502,1428
4.067743s,10.2.2.1,10.1.2.1,62,
4.067840s,10.1.2.1,10.2.2.1,1502,1428
4.067960s,10.1.2.1,10.2.2.1,1502,1428
4.067983s,10.2.2.1,10.1.2.1,62,
4.068080s,10.1.2.1,10.2.2.1,1502,1428
4.068200s,10.1.2.1,10.2.2.1,1502,1428
4.068223s,10.2.2.1,10.1.2.1,62,
4.068321s,10.1.2.1,10.2.2.1,586,512
4.068367s,10.1.2.1,10.2.2.1,1502,1428
4.068443s,10.2.2.1,10.1.2.1,62,
4.068488s,10.1.2.1,10.2.2.1,1502,1428
4.068608s,10.1.2.1,10.2.2.1,1502,1428
4.068704s,10.2.2.1,10.1.2.1,62,
4.068728s,10.1.2.1,10.2.2.1,1502,1428
4.068848s,10.1.2.1,10.2.2.1,1502,1428
4.068850s,10.2.2.1,10.1.2.1,62,
4.068968s,10.1.2.1,10.2.2.1,1502,1428
4.069088s,10.1.2.1,10.2.2.1,1502,1428
4.069091s,10.2.2.1,10.1.2.1,62,
4.069209s,10.1.2.1,10.2.2.1,1502,1428
