Time,Source,Destination,Length,data len
4.042461s,10.2.1.1,10.1.1.1,62,
4.042461s,10.1.1.1,10.2.1.1,1502,1428
4.042824s,10.2.1.1,10.1.1.1,62,
4.042824s,10.1.1.1,10.2.1.1,1502,1428
4.043187s,10.2.1.1,10.1.1.1,62,
4.043187s,10.1.1.1,10.2.1.1,1502,1428
4.043550s,10.2.1.1,10.1.1.1,62,
4.043550s,10.1.1.1,10.2.1.1,1502,1428
4.043913s,10.2.1.1,10.1.1.1,62,
4.043913s,10.1.1.1,10.2.1.1,1502,1428
4.044275s,10.2.1.1,10.1.1.1,62,
4.044275s,10.1.1.1,10.2.1.1,1502,1428
4.044638s,10.2.1.1,10.1.1.1,62,
4.044638s,10.1.1.1,10.2.1.1,1502,1428
4.045001s,10.2.1.1,10.1.1.1,62,
4.045001s,10.1.1.1,10.2.1.1,1502,1428
4.045364s,10.2.1.1,10.1.1.1,62,
4.045364s,10.1.1.1,10.2.1.1,1502,1428
4.045727s,10.2.1.1,10.1.1.1,62,
4.046157s,10.1.1.1,10.2.1.1,1502,1428
4.046520s,10.2.1.1,10.1.1.1,62,
4.046520s,10.1.1.1,10.2.1.1,1502,1428
4.046882s,10.2.1.1,10.1.1.1,62,
4.046882s,10.1.1.1,10.2.1.1,1502,1428
4.047245s,10.2.1.1,10.1.1.1,62,
4.047245s,10.1.1.1,10.2.1.1,1502,1428
4.047608s,10.2.1.1,10.1.1.1,62,
4.047608s,10.1.1.1,10.2.1.1,1502,1428
4.047971s,10.2.1.1,10.1.1.1,62,
4.047971s,10.1.1.1,10.2.1.1,1502,1428
4.048334s,10.2.1.1,10.1.1.1,62,
4.048334s,10.1.1.1,10.2.1.1,1502,1428
4.048696s,10.2.1.1,10.1.1.1,62,
4.048696s,10.1.1.1,10.2.1.1,1502,1428
4.049059s,10.2.1.1,10.1.1.1,62,
4.049059s,10.1.1.1,10.2.1.1,1502,1428
4.049422s,10.2.1.1,10.1.1.1,62,
4.049422s,10.1.1.1,10.2.1.1,1502,1428
4.049785s,10.2.1.1,10.1.1.1,62,
4.049785s,10.1.1.1,10.2.1.1,1502,1428
4.050148s,10.2.1.1,10.1.1.1,62,
4.050148s,10.1.1.1,10.2.1.1,1502,1428
4.050510s,10.2.1.1,10.1.1.1,62,
4.050510s,10.1.1.1,10.2.1.1,1502,1428
4.050873s,10.2.1.1,10.1.1.1,62,
4.050873s,10.1.1.1,10.2.1.1,1502,1428
4.051236s,10.2.1.1,10.1.1.1,62,
4.051236s,10.1.1.1,10.2.1.1,1502,1428
4.051599s,10.2.1.1,10.1.1.1,62,
4.051599s,10.1.1.1,10.2.1.1,1502,1428
4.051962s,10.2.1.1,10.1.1.1,62,
4.051962s,10.1.1.1,10.2.1.1,1502,1428
4.052324s,10.2.1.1,10.1.1.1,62,
4.052324s,10.1.1.1,10.2.1.1,1502,1428
4.052687s,10.2.1.1,10.1.1.1,62,
4.052687s,10.1.1.1,10.2.1.1,1502,1428
4.053050s,10.2.1.1,10.1.1.1,62,
4.053050s,10.1.1.1,10.2.1.1,1502,1428
4.053413s,10.2.1.1,10.1.1.1,62,
4.053413s,10.1.1.1,10.2.1.1,1502,1428
4.053776s,10.2.1.1,10.1.1.1,62,
4.053776s,10.1.1.1,10.2.1.1,1502,1428
4.054138s,10.2.1.1,10.1.1.1,62,
4.054138s,10.1.1.1,10.2.1.1,1502,1428
4.054501s,10.2.1.1,10.1.1.1,62,
4.054501s,10.1.1.1,10.2.1.1,1502,1428
4.054864s,10.2.1.1,10.1.1.1,62,
4.054864s,10.1.1.1,10.2.1.1,1502,1428
4.055227s,10.2.1.1,10.1.1.1,62,
4.055227s,10.1.1.1,10.2.1.1,1502,1428
4.055590s,10.2.1.1,10.1.1.1,62,
4.055590s,10.1.1.1,10.2.1.1,1502,1428
4.055952s,10.2.1.1,10.1.1.1,62,
4.055952s,10.1.1.1,10.2.1.1,1502,1428
4.056315s,10.2.1.1,10.1.1.1,62,
4.056315s,10.1.1.1,10.2.1.1,1502,1428
4.056678s,10.2.1.1,10.1.1.1,62,
4.056678s,10.1.1.1,10.2.1.1,1502,1428
4.057041s,10.2.1.1,10.1.1.1,62,
4.057041s,10.1.1.1,10.2.1.1,1502,1428
4.057404s,10.2.1.1,10.1.1.1,62,
4.057404s,10.1.1.1,10.2.1.1,1502,1428
4.057766s,10.2.1.1,10.1.1.1,62,
4.057766s,10.1.1.1,10.2.1.1,1502,1428
4.058129s,10.2.1.1,10.1.1.1,62,
4.058129s,10.1.1.1,10.2.1.1,1502,1428
4.058492s,10.2.1.1,10.1.1.1,62,
4.058492s,10.1.1.1,10.2.1.1,1502,1428
4.058855s,10.2.1.1,10.1.1.1,62,
4.058855s,10.1.1.1,10.2.1.1,1502,1428
4.059218s,10.2.1.1,10.1.1.1,62,
4.059218s,10.1.1.1,10.2.1.1,1502,1428
4.059580s,10.2.1.1,10.1.1.1,62,
4.059580s,10.1.1.1,10.2.1.1,1502,1428
4.059943s,10.2.1.1,10.1.1.1,62,
4.059943s,10.1.1.1,10.2.1.1,1502,1428
4.060306s,10.2.1.1,10.1.1.1,62,
4.060306s,10.1.1.1,10.2.1.1,1502,1428
4.060669s,10.2.1.1,10.1.1.1,62,
4.060669s,10.1.1.1,10.2.1.1,1502,1428
4.061032s,10.2.1.1,10.1.1.1,62,
4.061032s,10.1.1.1,10.2.1.1,1502,1428
4.061394s,10.2.1.1,10.1.1.1,62,
4.061394s,10.1.1.1,10.2.1.1,1502,1428
4.061757s,10.2.1.1,10.1.1.1,62,
4.061757s,10.1.1.1,10.2.1.1,1502,1428
4.062120s,10.2.1.1,10.1.1.1,62,
4.062120s,10.1.1.1,10.2.1.1,1502,1428
4.062483s,10.2.1.1,10.1.1.1,62,
4.062483s,10.1.1.1,10.2.1.1,1502,1428
4.062846s,10.2.1.1,10.1.1.1,62,
4.062846s,10.1.1.1,10.2.1.1,1502,1428
4.063208s,10.2.1.1,10.1.1.1,62,
4.063208s,10.1.1.1,10.2.1.1,1502,1428
4.063571s,10.2.1.1,10.1.1.1,62,
4.063571s,10.1.1.1,10.2.1.1,1502,1428
4.063934s,10.2.1.1,10.1.1.1,62,
4.063934s,10.1.1.1,10.2.1.1,1502,1428
4.064297s,10.2.1.1,10.1.1.1,62,
4.064297s,10.1.1.1,10.2.1.1,1502,1428
4.064660s,10.2.1.1,10.1.1.1,62,
4.064660s,10.1.1.1,10.2.1.1,1502,1428
4.065022s,10.2.1.1,10.1.1.1,62,
4.065022s,10.1.1.1,10.2.1.1,1502,1428
4.065385s,10.2.1.1,10.1.1.1,62,
4.065385s,10.1.1.1,10.2.1.1,1502,1428
4.065748s,10.2.1.1,10.1.1.1,62,
4.065748s,10.1.1.1,10.2.1.1,1502,1428
4.066111s,10.2.1.1,10.1.1.1,62,
4.066111s,10.1.1.1,10.2.1.1,1502,1428
4.066474s,10.2.1.1,10.1.1.1,62,
4.066474s,10.1.1.1,10.2.1.1,1502,1428
4.066836s,10.2.1.1,10.1.1.1,62,
4.066836s,10.1.1.1,10.2.1.1,1502,1428
4.067199s,10.2.1.1,10.1.1.1,62,
4.067199s,10.1.1.1,10.2.1.1,1502,1428
4.067562s,10.2.1.1,10.1.1.1,62,
4.067562s,10.1.1.1,10.2.1.1,1502,1428
4.067925s,10.2.1.1,10.1.1.1,62,
4.067925s,10.1.1.1,10.2.1.1,1502,1428
4.068288s,10.2.1.1,10.1.1.1,62,
4.068288s,10.1.1.1,10.2.1.1,1502,1428
4.068651s,10.2.1.1,10.1.1.1,62,
4.068651s,10.1.1.1,10.2.1.1,1502,1428
4.069013s,10.2.1.1,10.1.1.1,62,
4.069013s,10.1.1.1,10.2.1.1,1502,1428
4.069376s,10.2.1.1,10.1.1.1,62,
4.069376s,10.1.1.1,10.2.1.1,1502,1428
4.069739s,10.2.1.1,10.1.1.1,62,
4.069739s,10.1.1.1,10.2.1.1,1502,1428
4.070102s,10.2.1.1,10.1.1.1,62,
4.070102s,10.1.1.1,10.2.1.1,1502,1428
4.070465s,10.2.1.1,10.1.1.1,62,
4.070465s,10.1.1.1,10.2.1.1,1502,1428
4.070827s,10.2.1.1,10.1.1.1,62,
4.070827s,10.1.1.1,10.2.1.1,1502,1428
4.071190s,10.2.1.1,10.1.1.1,62,
4.071190s,10.1.1.1,10.2.1.1,1502,1428
4.071553s,10.2.1.1,10.1.1.1,62,
4.071553s,10.1.1.1,10.2.1.1,1502,1428
4.071916s,10.2.1.1,10.1.1.1,62,
4.071916s,10.1.1.1,10.2.1.1,1502,1428
4.072279s,10.2.1.1,10.1.1.1,62,
4.072279s,10.1.1.1,10.2.1.1,1502,1428
4.072641s,10.2.1.1,10.1.1.1,62,
4.072641s,10.1.1.1,10.2.1.1,1502,1428
4.073004s,10.2.1.1,10.1.1.1,62,
4.073004s,10.1.1.1,10.2.1.1,1502,1428
4.073367s,10.2.1.1,10.1.1.1,62,
4.073367s,10.1.1.1,10.2.1.1,1502,1428
4.073730s,10.2.1.1,10.1.1.1,62,
4.073730s,10.1.1.1,10.2.1.1,1502,1428
4.074093s,10.2.1.1,10.1.1.1,62,
4.074093s,10.1.1.1,10.2.1.1,1502,1428
4.074455s,10.2.1.1,10.1.1.1,62,
4.074455s,10.1.1.1,10.2.1.1,1502,1428
4.074818s,10.2.1.1,10.1.1.1,62,
4.074818s,10.1.1.1,10.2.1.1,1502,1428
4.075181s,10.2.1.1,10.1.1.1,62,
4.075181s,10.1.1.1,10.2.1.1,1502,1428
4.075544s,10.2.1.1,10.1.1.1,62,
4.075544s,10.1.1.1,10.2.1.1,1502,1428
4.075907s,10.2.1.1,10.1.1.1,62,
4.075907s,10.1.1.1,10.2.1.1,1502,1428
4.076269s,10.2.1.1,10.1.1.1,62,
4.076269s,10.1.1.1,10.2.1.1,1502,1428
4.076632s,10.2.1.1,10.1.1.1,62,
4.076632s,10.1.1.1,10.2.1.1,1502,1428
4.076995s,10.2.1.1,10.1.1.1,62,
4.076995s,10.1.1.1,10.2.1.1,1502,1428
4.077358s,10.2.1.1,10.1.1.1,62,
4.077358s,10.1.1.1,10.2.1.1,1502,1428
4.077721s,10.2.1.1,10.1.1.1,62,
4.077721s,10.1.1.1,10.2.1.1,1502,1428
4.078083s,10.2.1.1,10.1.1.1,62,
4.078083s,10.1.1.1,10.2.1.1,1502,1428
4.078446s,10.2.1.1,10.1.1.1,62,
4.078446s,10.1.1.1,10.2.1.1,1502,1428
4.078809s,10.2.1.1,10.1.1.1,62,
4.078809s,10.1.1.1,10.2.1.1,1502,1428
4.079172s,10.2.1.1,10.1.1.1,62,
4.079172s,10.1.1.1,10.2.1.1,1502,1428
4.079535s,10.2.1.1,10.1.1.1,62,
4.079535s,10.1.1.1,10.2.1.1,1502,1428
4.079897s,10.2.1.1,10.1.1.1,62,
4.079897s,10.1.1.1,10.2.1.1,1502,1428
4.080260s,10.2.1.1,10.1.1.1,62,
4.080260s,10.1.1.1,10.2.1.1,1502,1428
4.080623s,10.2.1.1,10.1.1.1,62,
4.080623s,10.1.1.1,10.2.1.1,1502,1428
4.080986s,10.2.1.1,10.1.1.1,62,
4.080986s,10.1.1.1,10.2.1.1,1502,1428
4.081349s,10.2.1.1,10.1.1.1,62,
4.081349s,10.1.1.1,10.2.1.1,1502,1428
4.081711s,10.2.1.1,10.1.1.1,62,
4.081711s,10.1.1.1,10.2.1.1,1502,1428
4.120037s,10.2.1.1,10.1.1.1,62,
4.120037s,10.1.1.1,10.2.1.1,1502,1428
4.160037s,10.2.1.1,10.1.1.1,62,
4.160037s,10.1.1.1,10.2.1.1,1502,1428
4.200037s,10.2.1.1,10.1.1.1,62,
4.200037s,10.1.1.1,10.2.1.1,1502,1428
4.240037s,10.2.1.1,10.1.1.1,62,
4.240037s,10.1.1.1,10.2.1.1,1502,1428
4.280037s,10.2.1.1,10.1.1.1,62,
4.280037s,10.1.1.1,10.2.1.1,1502,1428
4.320037s,10.2.1.1,10.1.1.1,62,
4.320037s,10.1.1.1,10.2.1.1,1502,1428
4.360037s,10.2.1.1,10.1.1.1,62,
4.360037s,10.1.1.1,10.2.1.1,1502,1428
4.400037s,10.2.1.1,10.1.1.1,62,
4.400037s,10.1.1.1,10.2.1.1,1502,1428
4.440037s,10.2.1.1,10.1.1.1,62,
4.440037s,10.1.1.1,10.2.1.1,1502,1428
4.480037s,10.2.1.1,10.1.1.1,62,
4.480037s,10.1.1.1,10.2.1.1,1502,1428
4.520037s,10.2.1.1,10.1.1.1,62,
4.520037s,10.1.1.1,10.2.1.1,1502,1428
4.560037s,10.2.1.1,10.1.1.1,62,
4.560037s,10.1.1.1,10.2.1.1,1502,1428
4.600037s,10.2.1.1,10.1.1.1,62,
4.600037s,10.1.1.1,10.2.1.1,1502,1428
4.640037s,10.2.1.1,10.1.1.1,62,
4.640037s,10.1.1.1,10.2.1.1,1502,1428
4.680037s,10.2.1.1,10.1.1.1,62,
4.680037s,10.1.1.1,10.2.1.1,1502,1428
4.720037s,10.2.1.1,10.1.1.1,62,
4.720037s,10.1.1.1,10.2.1.1,1502,1428
4.760037s,10.2.1.1,10.1.1.1,62,
4.760037s,10.1.1.1,10.2.1.1,1502,1428
4.800037s,10.2.1.1,10.1.1.1,62,
4.800037s,10.1.1.1,10.2.1.1,1502,1428
4.840037s,10.2.1.1,10.1.1.1,62,
4.840037s,10.1.1.1,10.2.1.1,1502,1428
4.880037s,10.2.1.1,10.1.1.1,62,
4.880037s,10.1.1.1,10.2.1.1,1502,1428
4.920037s,10.2.1.1,10.1.1.1,62,
4.920037s,10.1.1.1,10.2.1.1,1502,1428
4.960037s,10.2.1.1,10.1.1.1,62,
4.960037s,10.1.1.1,10.2.1.1,1502,1428
5.000037s,10.2.1.1,10.1.1.1,62,
5.000037s,10.1.1.1,10.2.1.1,1502,1428
5.040037s,10.2.1.1,10.1.1.1,62,
5.040037s,10.1.1.1,10.2.1.1,1502,1428
5.040157s,10.1.1.1,10.2.1.1,1502,1428
5.040520s,10.2.1.1,10.1.1.1,62,
5.040520s,10.1.1.1,10.2.1.1,1502,1428
5.040640s,10.1.1.1,10.2.1.1,1502,1428
5.040760s,10.1.1.1,10.2.1.1,1502,1428
5.041003s,10.2.1.1,10.1.1.1,62,
5.041003s,10.1.1.1,10.2.1.1,1502,1428
5.041123s,10.1.1.1,10.2.1.1,1502,1428
5.041243s,10.1.1.1,10.2.1.1,1502,1428
5.041366s,10.2.1.1,10.1.1.1,62,
5.041366s,10.1.1.1,10.2.1.1,1502,1428
5.041486s,10.1.1.1,10.2.1.1,1502,1428
5.041606s,10.1.1.1,10.2.1.1,1502,1428
5.041606s,10.2.1.1,10.1.1.1,62,
5.041726s,10.1.1.1,10.2.1.1,1502,1428
5.041846s,10.1.1.1,10.2.1.1,1502,1428
5.041849s,10.2.1.1,10.1.1.1,62,
5.041966s,10.1.1.1,10.2.1.1,1502,1428
5.042087s,10.1.1.1,10.2.1.1,1502,1428
5.042089s,10.2.1.1,10.1.1.1,62,
5.042207s,10.1.1.1,10.2.1.1,1502,1428
5.042327s,10.1.1.1,10.2.1.1,1502,1428
5.042329s,10.2.1.1,10.1.1.1,62,
5.042447s,10.1.1.1,10.2.1.1,1502,1428
5.042567s,10.1.1.1,10.2.1.1,1502,1428
5.042570s,10.2.1.1,10.1.1.1,62,
5.042687s,10.1.1.1,10.2.1.1,1502,1428
5.042808s,10.1.1.1,10.2.1.1,1502,1428
5.042810s,10.2.1.1,10.1.1.1,62,
5.042928s,10.1.1.1,10.2.1.1,1502,1428
5.043048s,10.1.1.1,10.2.1.1,1502,1428
5.043050s,10.2.1.1,10.1.1.1,62,
5.043168s,10.1.1.1,10.2.1.1,1502,1428
5.043288s,10.1.1.1,10.2.1.1,1502,1428
5.043291s,10.2.1.1,10.1.1.1,62,
5.043408s,10.1.1.1,10.2.1.1,1502,1428
5.043529s,10.1.1.1,10.2.1.1,1502,1428
5.043531s,10.2.1.1,10.1.1.1,62,
5.043649s,10.1.1.1,10.2.1.1,1502,1428
5.043769s,10.1.1.1,10.2.1.1,1502,1428
5.043771s,10.2.1.1,10.1.1.1,62,
5.043889s,10.1.1.1,10.2.1.1,1502,1428
5.044009s,10.1.1.1,10.2.1.1,1502,1428
5.044011s,10.2.1.1,10.1.1.1,62,
5.044129s,10.1.1.1,10.2.1.1,1502,1428
5.044249s,10.1.1.1,10.2.1.1,1502,1428
5.044252s,10.2.1.1,10.1.1.1,62,
5.044370s,10.1.1.1,10.2.1.1,1502,1428
5.044490s,10.1.1.1,10.2.1.1,1502,1428
5.044492s,10.2.1.1,10.1.1.1,62,
5.044610s,10.1.1.1,10.2.1.1,1502,1428
5.044730s,10.1.1.1,10.2.1.1,1502,1428
5.044732s,10.2.1.1,10.1.1.1,62,
5.044850s,10.1.1.1,10.2.1.1,1502,1428
5.044970s,10.1.1.1,10.2.1.1,1502,1428
5.044973s,10.2.1.1,10.1.1.1,62,
5.045091s,10.1.1.1,10.2.1.1,1502,1428
5.045211s,10.1.1.1,10.2.1.1,1502,1428
5.045213s,10.2.1.1,10.1.1.1,62,
5.045331s,10.1.1.1,10.2.1.1,1502,1428
5.045451s,10.1.1.1,10.2.1.1,1502,1428
5.045453s,10.2.1.1,10.1.1.1,62,
5.045571s,10.1.1.1,10.2.1.1,1502,1428
5.045691s,10.1.1.1,10.2.1.1,1502,1428
5.045694s,10.2.1.1,10.1.1.1,62,
5.045812s,10.1.1.1,10.2.1.1,1502,1428
5.045932s,10.1.1.1,10.2.1.1,1502,1428
5.045934s,10.2.1.1,10.1.1.1,62,
5.046052s,10.1.1.1,10.2.1.1,1502,1428
5.046172s,10.1.1.1,10.2.1.1,1502,1428
5.046174s,10.2.1.1,10.1.1.1,62,
5.046292s,10.1.1.1,10.2.1.1,1502,1428
5.046412s,10.1.1.1,10.2.1.1,1502,1428
5.046415s,10.2.1.1,10.1.1.1,62,
5.046533s,10.1.1.1,10.2.1.1,1502,1428
5.046653s,10.1.1.1,10.2.1.1,1502,1428
5.046655s,10.2.1.1,10.1.1.1,62,
5.046773s,10.1.1.1,10.2.1.1,1502,1428
5.046893s,10.1.1.1,10.2.1.1,1502,1428
5.046895s,10.2.1.1,10.1.1.1,62,
5.047013s,10.1.1.1,10.2.1.1,1502,1428
5.047133s,10.1.1.1,10.2.1.1,1502,1428
5.047136s,10.2.1.1,10.1.1.1,62,
5.047253s,10.1.1.1,10.2.1.1,1502,1428
5.047374s,10.1.1.1,10.2.1.1,1502,1428
5.047376s,10.2.1.1,10.1.1.1,62,
5.047494s,10.1.1.1,10.2.1.1,1502,1428
5.047614s,10.1.1.1,10.2.1.1,1502,1428
5.047616s,10.2.1.1,10.1.1.1,62,
5.047734s,10.1.1.1,10.2.1.1,1502,1428
5.047854s,10.1.1.1,10.2.1.1,1502,1428
5.047857s,10.2.1.1,10.1.1.1,62,
5.047974s,10.1.1.1,10.2.1.1,1502,1428
5.048095s,10.1.1.1,10.2.1.1,1502,1428
5.048097s,10.2.1.1,10.1.1.1,62,
5.048215s,10.1.1.1,10.2.1.1,1502,1428
5.048335s,10.1.1.1,10.2.1.1,1502,1428
5.048337s,10.2.1.1,10.1.1.1,62,
5.048455s,10.1.1.1,10.2.1.1,1502,1428
5.048575s,10.1.1.1,10.2.1.1,1502,1428
5.048578s,10.2.1.1,10.1.1.1,62,
5.048695s,10.1.1.1,10.2.1.1,1502,1428
5.048816s,10.1.1.1,10.2.1.1,1502,1428
5.048818s,10.2.1.1,10.1.1.1,62,
5.048936s,10.1.1.1,10.2.1.1,1502,1428
5.049056s,10.1.1.1,10.2.1.1,1502,1428
5.049058s,10.2.1.1,10.1.1.1,62,
5.049176s,10.1.1.1,10.2.1.1,1502,1428
5.049296s,10.1.1.1,10.2.1.1,1502,1428
5.049299s,10.2.1.1,10.1.1.1,62,
5.049416s,10.1.1.1,10.2.1.1,1502,1428
5.049537s,10.1.1.1,10.2.1.1,1502,1428
5.049539s,10.2.1.1,10.1.1.1,62,
5.049657s,10.1.1.1,10.2.1.1,1502,1428
5.049777s,10.1.1.1,10.2.1.1,1502,1428
5.049779s,10.2.1.1,10.1.1.1,62,
5.049897s,10.1.1.1,10.2.1.1,1502,1428
5.050017s,10.1.1.1,10.2.1.1,1502,1428
5.050019s,10.2.1.1,10.1.1.1,62,
5.050137s,10.1.1.1,10.2.1.1,1502,1428
5.050257s,10.1.1.1,10.2.1.1,1502,1428
5.050260s,10.2.1.1,10.1.1.1,62,
5.050378s,10.1.1.1,10.2.1.1,1502,1428
5.050498s,10.1.1.1,10.2.1.1,1502,1428
5.050500s,10.2.1.1,10.1.1.1,62,
